Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,7.9296875,[19],1,0,5,0
2,281.8,755.1953125,"[0, 3, 5, 7, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]",31,16,4142,15
3,1232.0,775.1328125,"[0, 3, 5, 7, 9, 11, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30]",31,16,18020,15
4,1283.0000000000002,790.07421875,"[1, 3, 5, 6, 9, 11, 13, 15, 16, 18, 20, 23, 24, 26, 28, 30]",31,16,39841,15
5,772.4,790.5,"[1, 3, 5, 6, 9, 11, 13, 15, 16, 18, 20, 23, 24, 26, 28, 30]",31,16,66571,15
6,824.9,793.87890625,"[0, 3, 4, 6, 9, 11, 13, 15, 17, 18, 21, 23, 24, 26, 28, 30]",31,16,92081,15
7,786.4,794.83984375,"[0, 3, 4, 6, 9, 11, 13, 15, 17, 18, 21, 23, 24, 26, 28, 30]",31,16,119565,15
8,760.2999999999998,795.38671875,"[0, 3, 4, 6, 9, 11, 13, 15, 17, 18, 21, 23, 24, 26, 28, 30]",31,16,147196,15
9,768.8,795.828125,"[0, 3, 4, 6, 9, 11, 12, 15, 17, 18, 21, 23, 24, 26, 29, 30]",31,16,175058,15
10,784.0,796.7265625,"[0, 3, 4, 6, 9, 11, 12, 15, 17, 18, 21, 23, 24, 26, 29, 30]",31,16,201875,15
11,794.5,796.83984375,"[0, 3, 4, 6, 9, 11, 12, 15, 17, 18, 21, 23, 24, 26, 29, 30]",31,16,227600,15
12,778.6999999999999,797.4296875,"[0, 3, 4, 6, 9, 11, 12, 15, 17, 18, 21, 23, 24, 26, 29, 30]",31,16,254203,15
13,776.1,797.453125,"[0, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,280826,15
14,775.9999999999999,797.69921875,"[0, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,309182,15
15,790.1999999999998,798.22265625,"[0, 2, 5, 6, 9, 11, 12, 15, 17, 19, 21, 23, 25, 26, 29, 30]",31,16,336413,15
16,855.1999999999998,800.53515625,"[1, 2, 4, 6, 8, 11, 12, 15, 17, 19, 21, 23, 25, 26, 29, 30]",31,16,362783,15
17,772.5,801.15625,"[1, 2, 4, 6, 8, 11, 12, 15, 17, 19, 21, 23, 25, 26, 29, 30]",31,16,389830,15
18,765.6999999999999,801.60546875,"[1, 2, 4, 6, 8, 11, 12, 15, 17, 19, 21, 23, 25, 26, 29, 30]",31,16,416805,15
19,825.3,802.41796875,"[0, 2, 4, 6, 8, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,444542,15
20,830.7,802.8671875,"[0, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,470517,15
21,754.3000000000001,803.33203125,"[1, 2, 4, 6, 9, 11, 12, 15, 16, 19, 21, 23, 24, 26, 29, 30]",31,16,498063,15
22,756.8,803.6171875,"[1, 2, 4, 7, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,525097,15
23,837.9,804.86328125,"[1, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,551596,15
24,847.8999999999997,806.625,"[1, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,16,578465,15
25,890.9999999999997,812.96484375,"[1, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 24, 26, 29, 30]",31,2,604480,15
26,255.6000000000001,764.8125,"[1, 2, 4, 6, 9, 11, 12, 15, 17, 19, 21, 23, 25, 26, 29, 30]",30,1,604644,15
27,207.7000000000001,371.14453125,"[1, 2, 5, 6, 9, 11, 12, 15, 16, 19, 20, 23, 25, 26, 29, 30]",22,1,604656,15
