Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,7.10546875,[20],33,2,52,0
2,181.0,20.33984375,[20],33,2,1871,0
3,148.1,22.08984375,[20],33,2,3793,0
4,132.2,23.12109375,[20],33,2,5949,0
5,109.5,24.37890625,[20],33,2,7638,0
6,101.7,24.37890625,[20],33,2,9265,0
7,102.7,27.046875,[1],33,2,10909,0
8,109.6,27.05078125,[17],33,2,12630,0
9,123.4,27.05078125,[17],33,2,14258,0
10,112.6,27.05078125,[17],33,2,15919,0
11,116.6,32.15234375,[17],33,2,17523,0
12,119.4,32.15234375,[6],33,2,19156,0
13,119.5,32.15234375,[6],33,2,20791,0
14,146.0,32.15234375,[6],33,2,22245,0
15,120.4,32.3359375,[17],33,2,23887,0
16,164.0,24.38671875,[17],33,2,25349,0
17,100.7,26.12890625,[17],33,2,27260,0
18,94.8,26.12890625,[17],33,2,29136,0
19,343.3,32.85546875,[17],33,2,30367,0
