Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,14.27734375,[0],1,2,1,0
2,93.9,74.484375,[0],3,2,726,0
3,91.9,105.56640625,[0],3,2,1757,0
4,86.8,115.45703125,[0],3,2,2947,0
5,71.1,139.3125,[0],3,2,4361,0
6,75.0,148.921875,[0],3,2,5786,0
7,85.8,215.421875,[0],3,2,6878,0
8,81.9,232.5859375,[0],3,2,8372,0
9,80.9,245.12890625,[0],3,2,9849,0
10,86.8,298.1875,[0],3,2,11046,0
11,82.9,339.34375,[0],3,2,12508,0
12,83.9,348.234375,[0],3,2,14027,0
13,80.9,360.3671875,[0],3,2,15583,0
14,85.9,397.49609375,[0],3,2,16886,0
15,81.9,410.80859375,[1],3,2,18405,0
16,80.9,414.5390625,[1],3,2,20123,0
17,69.2,416.203125,[1],2,2,21013,0
18,0.0,416.20703125,[1],1,2,21014,0
19,0.0,416.20703125,[1],1,2,21014,0
