Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,6.33203125,[3],33,2,87,0
2,216.4,9.79296875,[3],33,2,1837,0
3,162.4,10.73046875,[3],33,2,4744,0
4,161.1,10.73046875,[23],33,2,7649,0
5,145.3,10.73046875,[23],33,2,10625,0
6,124.3,10.73046875,[23],33,2,12733,0
7,118.4,10.73046875,[23],33,2,14811,0
8,119.5,10.73046875,[19],33,2,16982,0
9,131.7,10.8515625,[8],33,2,19164,0
10,124.6,10.8515625,[8],33,2,21258,0
11,122.7,10.8515625,[8],33,2,23457,0
12,123.6,10.8515625,[8],33,2,25611,0
13,119.7,10.8515625,[9],33,2,27785,0
14,118.1,10.8515625,[9],33,2,29685,0
15,131.5,10.8515625,[9],33,2,31584,0
16,134.3,10.8515625,[8],33,2,33649,0
17,122.4,10.8515625,[8],33,2,35581,0
18,125.6,10.8515625,[8],33,2,37316,0
19,124.7,10.8515625,[8],33,2,39178,0
20,129.4,10.8671875,[11],33,2,41115,0
21,143.2,10.8671875,[9],33,2,43406,0
22,230.4,11.11328125,[9],33,2,45271,0
23,129.6,11.11328125,[9],33,2,48368,0
24,275.0,11.11328125,[11],33,2,49938,0
25,268.0,11.11328125,[9],33,2,51340,0
26,259.7,11.55859375,[9],33,2,52687,0
