Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,14.16015625,[0],1,2,4,0
2,98.0,240.85546875,[0],3,2,242,0
3,98.0,268.58984375,[0],3,2,390,0
4,98.0,285.203125,[0],3,2,566,0
5,91.1,313.08203125,[0],3,2,1191,0
6,91.1,334.26953125,[0],3,2,2167,0
7,93.9,403.71484375,[0],3,2,2824,0
8,92.9,412.6328125,[0],3,2,3504,0
9,90.9,454.6171875,[0],3,2,4415,0
10,38.6,457.625,[0],2,2,4561,0
11,0.0,457.625,[0],1,2,4562,0
12,0.0,457.625,[0],1,2,4562,0
