Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,0.8515625,6,1,1,3
2,121.9,111.13671875,6,29,20,494
3,120.8,125.96875,25,31,22,1305
4,136.7,127.0234375,23,31,22,2286
