DateTime,Extractor,Folder,PCAP File,Runtime (s),Avg_CPU_Usage (%),Avg_Memory_Usage (MB),Max_Memory_Usage (MB),CPU Cores,CPU Logical Cores,Total Memory (MB),Available Memory (MB)
2024-10-09 16:13:11,nprobe,/data/monday,sample_100k,3.5225815773010254,14.1,197.5908203125,258.53515625,16,32,48236.55078125,45159.015625
2024-10-09 16:13:14,nprobe,/data/monday,sample_500k,5.69964075088501,38.86666666666667,301.5279947916667,387.21484375,16,32,48236.55078125,45157.58203125
2024-10-09 16:13:20,nprobe,/data/monday,sample_1M,7.5775086879730225,47.8,337.919921875,415.3828125,16,32,48236.55078125,45157.2890625
2024-10-09 16:13:28,nprobe,/data/monday,sample_2M,10.8195481300354,60.77272727272727,404.9534801136364,523.6328125,16,32,48236.55078125,45156.55078125
2024-10-09 16:13:38,nprobe,/data/monday,sample_4M,21.614097595214844,66.22272727272728,729.8568892045455,1096.05078125,16,32,48236.55078125,45155.37109375
2024-10-09 16:14:00,nprobe,/data/monday,sample_8M,42.5261435508728,85.2071428571429,2445.794363839286,6053.7890625,16,32,48236.55078125,45155.19140625
2024-10-09 16:14:43,nprobe,/data/tuesday,sample_100k,3.6189112663269043,14.35,201.9599609375,268.296875,16,32,48236.55078125,45154.203125
2024-10-09 16:14:46,nprobe,/data/tuesday,sample_500k,5.343097925186157,41.833333333333336,574.6354166666666,798.77734375,16,32,48236.55078125,45155.875
2024-10-09 16:14:52,nprobe,/data/tuesday,sample_1M,7.293297529220581,53.912499999999994,700.2294921875,930.6484375,16,32,48236.55078125,45156.9140625
2024-10-09 16:14:59,nprobe,/data/tuesday,sample_2M,10.973523616790771,69.90909090909089,797.0710227272727,1005.859375,16,32,48236.55078125,45157.67578125
2024-10-09 16:15:10,nprobe,/data/tuesday,sample_4M,19.53244948387146,77.44,970.8349609375,1255.90234375,16,32,48236.55078125,45153.1953125
2024-10-09 16:15:29,nprobe,/data/tuesday,sample_8M,40.135149002075195,83.52249999999998,2287.95732421875,5370.91796875,16,32,48236.55078125,45151.8828125
2024-10-09 16:16:10,nprobe,/data/wednesday,sample_100k,3.4668195247650146,9.4,52.484375,69.3515625,16,32,48236.55078125,45154.98828125
2024-10-09 16:16:13,nprobe,/data/wednesday,sample_500k,4.77126932144165,32.660000000000004,74.4015625,94.3203125,16,32,48236.55078125,45155.640625
2024-10-09 16:16:18,nprobe,/data/wednesday,sample_1M,6.80229115486145,45.84285714285715,103.04854910714286,136.87109375,16,32,48236.55078125,45159.2421875
2024-10-09 16:16:25,nprobe,/data/wednesday,sample_2M,10.370392084121704,62.24545454545455,165.8721590909091,244.4453125,16,32,48236.55078125,45160.546875
2024-10-09 16:16:35,nprobe,/data/wednesday,sample_4M,18.818180084228516,69.45789473684212,268.88157894736844,416.20703125,16,32,48236.55078125,45155.07421875
2024-10-09 16:16:54,nprobe,/data/wednesday,sample_8M,37.599515199661255,81.21578947368424,1312.192537006579,3820.640625,16,32,48236.55078125,45152.23828125
2024-10-09 16:17:32,nprobe,/data/thursday,sample_100k,3.5012173652648926,11.125,104.3447265625,138.01953125,16,32,48236.55078125,45153.10546875
2024-10-09 16:17:35,nprobe,/data/thursday,sample_500k,5.068451642990112,36.540000000000006,212.61171875,268.87109375,16,32,48236.55078125,45152.99609375
2024-10-09 16:17:40,nprobe,/data/thursday,sample_1M,6.723155736923218,48.714285714285715,253.46205357142858,313.2421875,16,32,48236.55078125,45155.25
2024-10-09 16:17:47,nprobe,/data/thursday,sample_2M,11.2714204788208,66.04166666666667,341.6666666666667,457.625,16,32,48236.55078125,45155.46875
2024-10-09 16:17:58,nprobe,/data/thursday,sample_4M,19.776509761810303,78.035,942.90390625,2259.92578125,16,32,48236.55078125,45152.0
2024-10-09 16:18:18,nprobe,/data/thursday,sample_8M,43.71314716339111,85.7477272727273,4147.382723721591,9258.16796875,16,32,48236.55078125,45154.9140625
2024-10-09 16:19:02,nprobe,/data/friday,sample_100k,3.4800450801849365,11.875,123.0087890625,159.3046875,16,32,48236.55078125,45155.03125
2024-10-09 16:19:05,nprobe,/data/friday,sample_500k,4.934219837188721,37.980000000000004,263.8390625,347.515625,16,32,48236.55078125,45155.0
2024-10-09 16:19:10,nprobe,/data/friday,sample_1M,6.956816911697388,50.84285714285714,309.2142857142857,385.16796875,16,32,48236.55078125,45158.0390625
2024-10-09 16:19:17,nprobe,/data/friday,sample_2M,10.847085952758789,61.6909090909091,359.7400568181818,440.0625,16,32,48236.55078125,45160.4453125
2024-10-09 16:19:28,nprobe,/data/friday,sample_4M,19.790473699569702,79.21000000000001,753.8029296875,1770.41015625,16,32,48236.55078125,45163.578125
2024-10-09 16:19:48,nprobe,/data/friday,sample_8M,51.138206005096436,86.51568627450979,5857.908547794118,13862.171875,16,32,48236.55078125,45157.53125
2024-10-09 16:26:32,nprobe,/data/cicids2017,cicids2017,250.67572855949402,88.05161290322577,15771.85603578629,20182.4375,16,32,48236.55078125,45161.65234375
2024-10-09 16:30:43,nprobe,/data/cicids2017,cicids2017,248.11359190940857,90.77510204081636,15967.071635841838,20170.94140625,16,32,48236.55078125,45158.53515625
2024-10-09 16:34:51,nprobe,/data/cicids2017,cicids2017,245.29475831985474,86.88148148148152,15805.822225437243,20180.64453125,16,32,48236.55078125,45173.7421875
2024-10-09 16:38:56,nprobe,/data/cicids2017,cicids2017,250.33262372016907,86.84072580645159,16083.636277721775,20157.5625,16,32,48236.55078125,45175.03125
