DateTime,Extractor,Folder,Interface,Throughput,Runtime (s),Avg_CPU_Usage (%),Avg_Memory_Usage (MB),Max_Memory_Usage (MB),CPU Cores,CPU Logical Cores,Total Memory (MB),Available Memory (MB)
2025-02-06 08:48:50,nfstream,/users/mverkerk/RustiFlow-experiments/results/realtime/nfstream,lo,1M,300.3451027870178,0.020338983050847456,1495.3593220338983,1502.86328125,16,32,48228.4375,45285.7265625
2025-02-06 08:53:54,nfstream,/users/mverkerk/RustiFlow-experiments/results/realtime/nfstream,lo,10M,300.3452591896057,0.06779661016949153,1488.1954449152543,1494.30859375,16,32,48228.4375,45285.3125
2025-02-06 08:58:57,nfstream,/users/mverkerk/RustiFlow-experiments/results/realtime/nfstream,lo,100M,300.3498387336731,0.6169491525423729,1494.6976297669491,1501.21484375,16,32,48228.4375,45266.02734375
2025-02-06 09:04:00,nfstream,/users/mverkerk/RustiFlow-experiments/results/realtime/nfstream,lo,1G,300.34530377388,7.614576271186443,1490.4826138771186,1496.69921875,16,32,48228.4375,45261.07421875
2025-02-06 09:09:04,nfstream,/users/mverkerk/RustiFlow-experiments/results/realtime/nfstream,lo,10G,300.3991470336914,40.03254237288147,1497.712155720339,1503.23828125,16,32,48228.4375,45281.5859375
2025-02-06 09:14:07,nfstream,/users/mverkerk/RustiFlow-experiments/results/realtime/nfstream,lo,0,300.3493616580963,76.58745762711858,1520.0491393008474,1526.28125,16,32,48228.4375,45249.8515625
