Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,5.46875,[7],1,0,3,0
2,0.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,289,32
3,1.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,390,32
4,1.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,487,32
5,0.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,584,32
6,1.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,681,32
7,1.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,778,32
8,0.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,875,32
9,1.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,972,32
10,1.0,1497.87890625,"[7, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 20, 23, 24, 26, 28, 31, 0, 3, 4, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 30]",33,0,1069,32
