DateTime,Extractor,Folder,PCAP File,Runtime (s),Avg_CPU_Usage (%),Avg_Memory_Usage (MB),Max_Memory_Usage (MB),CPU Cores,CPU Logical Cores,Total Memory (MB),Available Memory (MB)
2024-10-08 16:48:11,zeek,/data/monday,sample_100k,3.1843392848968506,99.02499999999999,89.6171875,125.73828125,16,32,48236.55078125,45120.90625
2024-10-08 16:48:14,zeek,/data/monday,sample_500k,7.842835426330566,104.89999999999998,107.87939453125,126.41015625,16,32,48236.55078125,45119.19140625
2024-10-08 16:48:22,zeek,/data/monday,sample_1M,11.860582113265991,104.61666666666663,115.06705729166667,130.3046875,16,32,48236.55078125,45114.26953125
2024-10-08 16:48:34,zeek,/data/monday,sample_2M,21.08748149871826,104.11363636363635,122.70276988636364,131.66796875,16,32,48236.55078125,45112.6796875
2024-10-08 16:48:55,zeek,/data/monday,sample_4M,40.98586559295654,106.18292682926835,128.2525724085366,135.06640625,16,32,48236.55078125,45121.23046875
2024-10-08 16:49:36,zeek,/data/monday,sample_8M,113.64630150794983,114.83596491228084,137.15059621710526,146.50390625,16,32,48236.55078125,45130.4921875
2024-10-08 16:51:30,zeek,/data/tuesday,sample_100k,3.3237051963806152,94.85,91.2451171875,127.0234375,16,32,48236.55078125,45141.03515625
2024-10-08 16:51:33,zeek,/data/tuesday,sample_500k,11.174195528030396,112.85833333333333,117.9931640625,135.02734375,16,32,48236.55078125,45141.1953125
2024-10-08 16:51:44,zeek,/data/tuesday,sample_1M,15.926803350448608,109.40624999999999,123.049560546875,145.0625,16,32,48236.55078125,45134.63671875
2024-10-08 16:52:00,zeek,/data/tuesday,sample_2M,24.310672521591187,108.58000000000004,131.2565625,145.41015625,16,32,48236.55078125,45130.29296875
2024-10-08 16:52:24,zeek,/data/tuesday,sample_4M,41.83044791221619,105.3642857142858,137.28301711309524,146.1015625,16,32,48236.55078125,45130.609375
2024-10-08 16:53:06,zeek,/data/tuesday,sample_8M,106.9835753440857,115.11682242990676,142.29231162383178,145.98046875,16,32,48236.55078125,45135.17578125
2024-10-08 16:54:53,zeek,/data/wednesday,sample_100k,1.6064963340759277,58.4,55.712890625,110.328125,16,32,48236.55078125,45134.109375
2024-10-08 16:54:55,zeek,/data/wednesday,sample_500k,5.41649317741394,89.33333333333333,92.333984375,110.875,16,32,48236.55078125,45136.05078125
2024-10-08 16:55:00,zeek,/data/wednesday,sample_1M,9.703938961029053,94.70999999999998,103.243359375,119.45703125,16,32,48236.55078125,45132.6953125
2024-10-08 16:55:10,zeek,/data/wednesday,sample_2M,18.67058777809143,99.69999999999997,114.35670230263158,132.30078125,16,32,48236.55078125,45130.9296875
2024-10-08 16:55:29,zeek,/data/wednesday,sample_4M,36.04303050041199,101.33888888888897,123.02452256944444,133.09765625,16,32,48236.55078125,45133.12109375
2024-10-08 16:56:05,zeek,/data/wednesday,sample_8M,122.44504833221436,111.18943089430879,153.4042174796748,206.08984375,16,32,48236.55078125,45129.109375
2024-10-08 16:58:07,zeek,/data/thursday,sample_100k,2.303255319595337,81.46666666666667,75.51822916666667,114.3515625,16,32,48236.55078125,45138.3125
2024-10-08 16:58:10,zeek,/data/thursday,sample_500k,6.708914518356323,98.79999999999998,106.52064732142857,129.71875,16,32,48236.55078125,45134.51171875
2024-10-08 16:58:16,zeek,/data/thursday,sample_1M,11.15047025680542,101.71666666666664,116.14290364583333,129.77734375,16,32,48236.55078125,45130.65234375
2024-10-08 16:58:27,zeek,/data/thursday,sample_2M,20.010544061660767,102.78999999999999,121.928125,130.72265625,16,32,48236.55078125,45129.91796875
2024-10-08 16:58:47,zeek,/data/thursday,sample_4M,53.6101598739624,113.27037037037036,131.17144097222223,141.4765625,16,32,48236.55078125,45132.484375
2024-10-08 16:59:41,zeek,/data/thursday,sample_8M,137.55901551246643,123.15072463768139,140.19819972826087,152.6953125,16,32,48236.55078125,45139.85546875
2024-10-08 17:01:59,zeek,/data/friday,sample_100k,2.428009510040283,82.13333333333334,78.8671875,124.50390625,16,32,48236.55078125,45136.9140625
2024-10-08 17:02:01,zeek,/data/friday,sample_500k,7.358393907546997,104.75,108.98388671875,127.21484375,16,32,48236.55078125,45137.09375
2024-10-08 17:02:08,zeek,/data/friday,sample_1M,10.968608617782593,105.31818181818181,113.9090909090909,127.8203125,16,32,48236.55078125,45133.17578125
2024-10-08 17:02:19,zeek,/data/friday,sample_2M,18.009716272354126,104.78888888888886,119.548828125,128.14453125,16,32,48236.55078125,45132.84765625
2024-10-08 17:02:37,zeek,/data/friday,sample_4M,44.46757769584656,111.31999999999996,128.9595486111111,141.078125,16,32,48236.55078125,45136.19921875
2024-10-08 17:03:22,zeek,/data/friday,sample_8M,145.92525482177734,124.07671232876727,141.78622645547946,163.6640625,16,32,48236.55078125,45137.265625
2024-10-08 17:06:46,zeek,/data/cicids2017,cicids2017,1002.599112033844,124.96533466533458,185.8898484328172,220.29296875,16,32,48236.55078125,45140.76171875
2024-10-08 17:23:29,zeek,/data/cicids2017,cicids2017,1022.9866414070129,124.26350293542193,185.06868808096868,220.40625,16,32,48236.55078125,45145.80078125
2024-10-08 17:40:32,zeek,/data/cicids2017,cicids2017,991.355672121048,124.98090909091043,185.52916666666667,219.23046875,16,32,48236.55078125,45144.91015625
2024-10-08 17:57:04,zeek,/data/cicids2017,cicids2017,983.2006597518921,126.17321792260809,182.94575801934826,219.08984375,16,32,48236.55078125,45147.69921875
