Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.12109375,3,1,0,0
2,119.7,111.52734375,3,31,22,550
3,127.7,125.12109375,3,31,22,1237
4,114.7,125.40234375,3,32,23,1713
5,123.7,127.0546875,3,32,23,2281
6,121.7,127.21484375,20,32,23,2993
7,123.7,127.21484375,19,32,23,3552
8,106.8,127.21484375,19,32,23,4006
