Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.109375,6,1,0,0
2,118.7,110.98828125,6,31,22,578
3,127.7,124.50390625,17,31,22,1289
