Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,3.71875,"[31, 26]",2,1,2,1
2,0.0,155.94140625,"[31, 26, 27, 12]",6,3,34,3
3,44.4,159.546875,"[31, 26, 27, 12]",6,3,42,3
4,48.3,161.2890625,"[31, 26, 27, 12]",6,3,50,3
5,47.4,161.6328125,"[31, 26, 27, 12]",6,3,58,3
6,49.4,163.4609375,"[31, 26, 27, 12]",6,3,66,3
7,42.5,165.1484375,"[31, 26, 28, 12]",6,3,75,3
8,43.5,165.45703125,"[31, 26, 28, 12]",6,3,83,3
9,43.5,166.8046875,"[31, 26, 28, 12]",6,3,91,3
10,43.5,167.3046875,"[31, 26, 28, 12]",6,3,99,3
11,45.4,170.10546875,"[31, 26, 28, 12]",6,3,107,3
12,50.4,181.9140625,"[31, 26, 28, 12]",6,3,115,3
13,40.5,183.14453125,"[31, 26, 28, 12]",6,3,123,3
14,51.4,193.91015625,"[31, 26, 28, 12]",6,3,131,3
15,42.5,194.89453125,"[31, 26, 28, 12]",6,3,139,3
16,48.5,196.43359375,"[31, 26, 28, 12]",6,3,147,3
17,48.4,197.05859375,"[31, 26, 28, 12]",6,3,155,3
18,46.4,197.33984375,"[31, 26, 28, 12]",6,3,163,3
19,49.4,198.921875,"[31, 26, 28, 12]",6,3,171,3
20,133.3,107.140625,"[31, 26, 28, 12]",5,2,237,3
