Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,5.44140625,[9],1,0,3,0
2,0.0,91.97265625,"[9, 31, 31]",35,0,48,2
3,59.1,91.97265625,"[9, 31, 31]",35,0,48,2
4,62.1,91.97265625,"[9, 31, 31]",35,0,48,2
5,62.2,92.3828125,"[9, 31, 31]",35,0,48,2
6,48.4,92.3828125,"[9, 31, 31]",35,0,48,2
7,50.9,92.3828125,"[9, 31, 31]",35,0,48,2
8,50.9,92.3828125,"[9, 31, 31]",35,0,48,2
9,49.0,92.3828125,"[9, 31, 31]",35,0,48,2
10,66.2,92.3828125,"[9, 31, 31]",35,0,48,2
11,61.9,92.89453125,"[9, 31, 31]",35,0,48,2
12,71.1,92.89453125,"[9, 31, 31]",35,0,48,2
13,68.9,92.89453125,"[9, 31, 31]",35,0,48,2
14,62.2,92.89453125,"[9, 31, 31]",35,0,48,2
15,59.7,92.89453125,"[9, 31, 31]",35,0,48,2
16,55.3,92.89453125,"[9, 31, 31]",35,0,48,2
17,64.2,92.89453125,"[9, 31, 31]",35,0,48,2
18,56.0,92.89453125,"[9, 31, 31]",35,0,48,2
19,55.0,92.89453125,"[9, 31, 31]",35,0,48,2
20,58.2,92.89453125,"[9, 31, 31]",35,0,48,2
21,62.2,92.89453125,"[9, 31, 31]",35,0,48,2
22,62.2,92.89453125,"[9, 31, 31]",35,0,48,2
23,60.8,92.89453125,"[9, 31, 31]",35,0,48,2
24,56.2,92.89453125,"[9, 31, 31]",35,0,48,2
25,58.1,92.89453125,"[9, 31, 31]",35,0,48,2
26,58.2,92.89453125,"[9, 31, 31]",35,0,48,2
27,55.9,92.8984375,"[9, 31, 31]",35,0,48,2
28,54.3,92.8984375,"[9, 31, 31]",35,0,48,2
29,55.3,92.8984375,"[9, 31, 31]",35,0,48,2
30,61.2,92.8984375,"[9, 31, 31]",35,0,48,2
31,62.2,92.8984375,"[9, 31, 31]",35,0,48,2
32,62.2,92.8984375,"[9, 31, 31]",35,0,48,2
33,66.0,92.8984375,"[9, 31, 31]",35,0,48,2
34,64.2,92.8984375,"[9, 31, 31]",35,0,48,2
35,66.2,92.8984375,"[9, 31, 31]",35,0,48,2
36,66.0,92.8984375,"[9, 31, 31]",35,0,48,2
37,66.2,92.8984375,"[9, 31, 31]",35,0,48,2
38,65.2,92.8984375,"[9, 31, 31]",35,0,48,2
39,63.2,92.8984375,"[9, 31, 31]",35,0,48,2
