  Time           eno3       
11:46:16    122.07      0.00
11:46:17    123.52      0.00
11:46:18    120.93      0.00
11:46:19    123.26      0.00
11:46:20    121.11      0.00
11:46:21    122.40      0.00
11:46:22    122.40      0.00
11:46:23    121.13      0.00
11:46:24    123.33      0.00
11:46:25    121.74      0.00
11:46:26    121.79      0.00
11:46:27    122.33      0.00
11:46:28    122.53      0.00
11:46:29    120.71      0.00
11:46:30    122.51      0.00
11:46:31    122.90      0.00
11:46:32    121.33      0.00
11:46:33    122.83      0.00
11:46:34    120.78      0.00
11:46:35    123.43      0.00
11:46:36    121.91      0.00
11:46:37    122.22      0.00
11:46:38    120.96      0.00
11:46:39    121.89      0.00
11:46:40    123.09      0.00
11:46:41    121.96      0.00
11:46:42    122.29      0.00
11:46:43    121.43      0.00
11:46:44    121.94      0.00
11:46:45    121.58      0.00
11:46:46    122.21      0.00
11:46:47    122.72      0.00
11:46:48    122.77      0.00
11:46:49    122.28      0.00
11:46:50    121.82      0.00
11:46:51    122.16      0.00
11:46:52    122.20      0.00
11:46:53    121.01      0.00
11:46:54    122.28      0.00
11:46:55    122.83      0.00
11:46:56    121.16      0.00
11:46:57    121.62      0.00
11:46:58    122.33      0.00
11:46:59    122.91      0.00
11:47:00    122.41      0.00
11:47:01    121.79      0.00
11:47:02    121.22      0.00
11:47:03    122.26      0.00
11:47:04    122.30      0.00
11:47:05    122.07      0.00
11:47:06    122.07      0.00
11:47:07    122.01      0.00
11:47:08    121.95      0.00
11:47:09    122.64      0.00
11:47:10    121.81      0.00
11:47:11    122.07      0.00
11:47:12    122.64      0.00
11:47:13    121.10      0.00
11:47:14    123.04      0.00
11:47:15    120.74      0.00
11:47:16    123.31      0.00
11:47:17    121.49      0.00
11:47:18    121.85      0.00
11:47:19    123.25      0.00
11:47:20    122.01      0.00
11:47:21    121.52      0.00
11:47:22    121.45      0.00
11:47:23    123.31      0.00
11:47:24    121.03      0.00
11:47:25    123.13      0.00
11:47:26    121.47      0.00
11:47:27    121.63      0.00
11:47:28    122.16      0.00
11:47:29    122.76      0.00
11:47:30    121.14      0.00
11:47:31    122.26      0.00
11:47:32    122.23      0.00
11:47:33    122.48      0.00
11:47:34    122.04      0.00
11:47:35    121.69      0.00
11:47:36    122.72      0.00
11:47:37    122.17      0.00
11:47:38    120.76      0.00
11:47:39    123.11      0.00
11:47:40    121.53      0.00
11:47:41    122.54      0.00
11:47:42    121.78      0.00
11:47:43    122.50      0.00
11:47:44    121.33      0.00
11:47:45    122.31      0.00
11:47:46    122.81      0.00
11:47:47    120.99      0.00
11:47:48    122.71      0.00
11:47:49    122.81      0.00
11:47:50    121.95      0.00
11:47:51    121.32      0.00
11:47:52    121.53      0.00
11:47:53    122.43      0.00
11:47:54    122.79      0.00
11:47:55    122.06      0.00
11:47:56    122.42      0.00
11:47:57    122.04      0.00
11:47:58    121.79      0.00
11:47:59    120.99      0.00
11:48:00    123.42      0.00
11:48:01    121.68      0.00
11:48:02    121.99      0.00
11:48:03    122.42      0.00
11:48:04    121.35      0.00
11:48:05    122.25      0.00
11:48:06    122.69      0.00
11:48:07    121.73      0.00
11:48:08    122.25      0.00
11:48:09    122.32      0.00
11:48:10    121.50      0.00
11:48:11    122.55      0.00
11:48:12    120.93      0.00
11:48:13    122.04      0.00
11:48:14    123.27      0.00
11:48:15    121.94      0.00
11:48:16    121.96      0.00
11:48:17    122.08      0.00
11:48:18    121.80      0.00
11:48:19    122.88      0.00
11:48:20    122.06      0.00
11:48:21    121.66      0.00
11:48:22    122.22      0.00
11:48:23    122.32      0.00
11:48:24    121.21      0.00
11:48:25    122.37      0.00
11:48:26    122.08      0.00
11:48:27    121.18      0.00
11:48:28    122.33      0.00
11:48:29    122.75      0.00
11:48:30    121.42      0.00
11:48:31    122.58      0.00
11:48:32    122.67      0.00
11:48:33    121.68      0.00
11:48:34    121.93      0.00
11:48:35    121.70      0.00
11:48:36    122.97      0.00
11:48:37    121.78      0.00
11:48:38    122.07      0.00
11:48:39    121.88      0.00
11:48:40    121.38      0.00
11:48:41    122.55      0.00
11:48:42    121.90      0.00
11:48:43    122.01      0.00
11:48:44    122.81      0.00
11:48:45    122.12      0.00
11:48:46    121.60      0.00
11:48:47    121.95      0.00
11:48:48    122.94      0.00
11:48:49    121.18      0.00
11:48:50    122.25      0.00
11:48:51    122.05      0.00
11:48:52    122.63      0.00
11:48:53    122.28      0.00
11:48:54    121.06      0.00
11:48:55    123.13      0.00
11:48:56    122.14      0.00
11:48:57    121.66      0.00
11:48:58    121.62      0.00
11:48:59    122.73      0.00
11:49:00    122.27      0.00
11:49:01    121.80      0.00
11:49:02    122.34      0.00
11:49:03    121.77      0.00
11:49:04    122.08      0.00
11:49:05    122.22      0.00
11:49:06    122.20      0.00
11:49:07    122.04      0.00
11:49:08    121.92      0.00
11:49:09    122.06      0.00
11:49:10    122.27      0.00
11:49:11    121.59      0.00
11:49:12    122.38      0.00
11:49:13    121.93      0.00
11:49:14    122.40      0.00
11:49:15    121.47      0.00
11:49:16    121.42      0.00
11:49:17    123.31      0.00
11:49:18    122.32      0.00
11:49:19    122.06      0.00
11:49:20    121.30      0.00
11:49:21    122.34      0.00
11:49:22    112.50      0.42
