  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
18:52:26  122072.0      0.00
18:52:27  118511.6      0.00
18:52:28  118775.7      0.00
18:52:29  119055.9      0.00
18:52:30  124446.0      0.00
18:52:31  122057.5      0.00
18:52:32  122040.8      0.00
18:52:34  122110.5      0.00
18:52:35  122060.8      0.00
18:52:36  122068.5      0.00
18:52:37  122059.7      0.00
18:52:38  121788.2      0.00
18:52:39  122374.6      0.00
18:52:40  122078.1      0.00
18:52:41  122060.4      0.00
18:52:42  121982.2      0.00
18:52:43  122167.1      0.00
18:52:44  122067.4      0.00
18:52:45  122067.8      0.00
18:52:46  122071.0      0.00
18:52:47  122066.3      0.00
18:52:48  122065.1      0.00
18:52:49  122079.1      0.00
18:52:50  122075.0      0.00
18:52:51  122064.2      0.00
18:52:52  122077.3      0.00
18:52:53  121643.3      0.00
18:52:54  122492.8      0.00
18:52:55  122074.9      0.00
18:52:56  122060.2      0.00
18:52:57  122077.6      0.00
18:52:58  122069.7      0.00
18:52:59  121794.3      0.00
18:53:00  122351.2      0.00
18:53:01  122068.6      0.00
18:53:02  122057.3      0.00
18:53:03  122061.4      0.00
18:53:04  122060.5      0.00
18:53:05  121991.3      0.00
18:53:06  121742.2      0.00
18:53:07  122496.4      0.00
18:53:08  121017.4      0.00
18:53:09  123129.9      0.00
18:53:10  121758.6      0.00
18:53:11  119789.9      0.00
18:53:12  123162.2      0.00
18:53:13  123578.7      0.00
18:53:14  122042.8      0.00
18:53:15  121945.4      0.00
18:53:16  122218.9      0.00
18:53:17  122068.7      0.00
18:53:18  122069.8      0.00
18:53:19  121570.8      0.00
18:53:20  122534.6      0.00
18:53:21  120893.0      0.00
18:53:22  123285.2      0.00
18:53:23  120548.4      0.00
18:53:24  123586.3      0.00
18:53:25  122075.0      0.00
18:53:26  122069.8      0.00
18:53:27  122071.9      0.00
18:53:28  122067.5      0.00
18:53:29  122076.4      0.00
18:53:30  122066.9      0.00
18:53:31  122071.9      0.00
18:53:32  122069.0      0.00
18:53:33  122069.8      0.00
18:53:34  122069.6      0.00
18:53:35  122072.8      0.00
18:53:36  122068.6      0.00
18:53:37  122067.2      0.00
18:53:38  122062.2      0.00
18:53:39  122081.5      0.00
18:53:40  122069.2      0.00
18:53:41  122063.9      0.00
18:53:42  122080.7      0.00
18:53:43  122071.2      0.00
18:53:44  122071.3      0.00
18:53:45  122068.7      0.00
18:53:46  122061.1      0.00
18:53:47  122078.0      0.00
18:53:48  122073.1      0.00
18:53:49  122065.0      0.00
18:53:50  122073.8      0.00
18:53:51  122065.7      0.00
18:53:52  122075.8      0.00
18:53:53  122069.2      0.00
18:53:54  122069.0      0.00
18:53:55  122068.2      0.00
18:53:56  122076.7      0.00
18:53:57  122053.7      0.00
18:53:58  122078.2      0.00
18:53:59  122075.5      0.00
18:54:00  122069.2      0.00
18:54:01  121250.5      0.00
18:54:02  122843.5      0.00
18:54:03  122095.8      0.00
18:54:04  122081.6      0.00
18:54:05  121711.0      0.00
18:54:06  122443.0      0.00
18:54:07  122067.9      0.00
18:54:08  122070.4      0.00
18:54:09  121881.1      0.00
18:54:10  121992.6      0.00
18:54:11  122328.6      0.00
18:54:12  122078.8      0.00
18:54:13  121935.4      0.00
18:54:14  122150.0      0.00
