Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,2.91015625,[22],1,1,23,0
2,47.4,92.1796875,[1],4,7,124,0
3,43.4,114.60546875,[1],4,7,125,0
4,43.5,134.140625,[1],4,7,126,0
5,71.1,346.0234375,[1],4,7,127,0
6,60.2,460.76171875,[1],4,7,128,0
7,56.3,549.2890625,[1],4,7,129,0
8,41.5,561.99609375,[1],4,7,130,0
9,38.5,567.27734375,[1],4,7,131,0
10,47.4,614.26953125,[1],4,7,133,0
11,46.4,655.7265625,[1],4,7,134,0
12,45.4,692.6953125,[1],4,7,135,0
13,41.5,716.0625,[1],4,7,136,0
14,72.1,974.26171875,[1],4,7,137,0
15,56.3,1081.49609375,[2],4,7,138,0
16,87.7,1487.8515625,[2],4,7,139,0
17,100.6,1964.98828125,[2],4,7,140,0
18,99.6,2449.75390625,[2],4,7,141,0
19,100.6,2931.859375,[2],4,7,142,0
20,100.6,3371.80078125,[2],4,7,143,0
21,99.6,3787.33984375,[2],4,7,144,0
22,99.6,4234.234375,[2],4,7,145,0
23,100.6,4671.87890625,[2],4,7,146,0
24,99.6,5117.80078125,[2],4,7,147,0
25,99.6,5653.7109375,[2],4,7,148,0
26,100.6,6162.03515625,[2],4,7,149,0
27,100.6,6633.19140625,[2],4,7,150,0
28,99.7,7091.7265625,[2],4,7,151,0
29,90.7,7477.67578125,[2],4,7,152,0
30,100.6,7989.30859375,[2],4,7,153,0
31,99.6,8472.97265625,[2],4,7,154,0
32,87.7,8830.3359375,[2],4,7,155,0
33,86.8,9180.703125,[2],4,7,156,0
34,58.2,9268.91015625,[2],4,7,157,0
35,45.4,9285.9609375,[2],4,7,158,0
36,54.3,9316.71875,[2],4,7,159,0
37,58.3,9327.44140625,[2],4,7,160,0
38,58.3,9347.12890625,[2],4,7,161,0
39,61.2,9392.03125,[2],4,7,162,0
40,60.3,9416.0703125,[2],4,7,163,0
41,58.3,9427.75,[2],4,7,164,0
42,51.4,9446.6640625,[2],4,7,165,0
43,61.2,9543.42578125,[1],4,7,166,0
44,46.4,9567.8125,[1],4,7,167,0
45,46.4,9570.7421875,[1],4,7,168,0
46,49.4,9609.25390625,[1],4,7,169,0
47,62.2,9720.47265625,[1],4,7,170,0
48,82.9,10017.51171875,[1],4,7,171,0
49,64.1,10167.265625,[1],4,7,172,0
