  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
18:37:14    122.05      0.00
18:37:15    122.10      0.00
18:37:16    122.04      0.00
18:37:17    121.22      0.00
18:37:18    122.98      0.00
18:37:19    121.91      0.00
18:37:20    122.24      0.00
18:37:21    121.94      0.00
18:37:22    122.17      0.00
18:37:23    121.89      0.00
18:37:24    121.48      0.00
18:37:25    122.85      0.00
18:37:26    122.09      0.00
18:37:27    122.28      0.00
18:37:28    122.11      0.00
18:37:29    120.67      0.00
18:37:30    122.93      0.00
18:37:31    122.53      0.00
18:37:32    121.21      0.00
18:37:33    121.74      0.00
18:37:34    122.78      0.00
18:37:35    121.53      0.00
18:37:36    122.80      0.00
18:37:37    122.14      0.00
18:37:38    121.88      0.00
18:37:39    122.55      0.00
18:37:40    122.02      0.00
18:37:41    121.06      0.00
18:37:42    122.17      0.00
18:37:43    122.87      0.00
18:37:44    122.12      0.00
18:37:45    121.36      0.00
18:37:46    122.33      0.00
18:37:47    121.72      0.00
18:37:48    121.93      0.00
18:37:49    122.29      0.00
18:37:50    122.45      0.00
18:37:51    121.75      0.00
18:37:52    121.66      0.00
18:37:53    122.21      0.00
18:37:54    122.06      0.00
18:37:55    122.76      0.00
18:37:56    121.93      0.00
18:37:57    122.44      0.00
18:37:58    121.54      0.00
18:37:59    122.47      0.00
18:38:00    121.45      0.00
18:38:01    122.25      0.00
18:38:02    122.83      0.00
18:38:03    122.12      0.00
18:38:04    121.18      0.00
18:38:05    122.09      0.00
18:38:06    123.10      0.00
18:38:07    121.98      0.00
18:38:08    121.57      0.00
18:38:09    121.46      0.00
18:38:10    123.16      0.00
18:38:11    121.33      0.00
18:38:12    122.78      0.00
18:38:13    121.26      0.00
18:38:14    122.26      0.00
18:38:15    122.64      0.00
18:38:16    121.15      0.00
18:38:17    122.42      0.00
18:38:18    122.05      0.00
18:38:19    121.59      0.00
18:38:20    122.18      0.00
18:38:21    123.00      0.00
18:38:22    121.87      0.00
18:38:23    122.21      0.00
18:38:24    122.52      0.00
18:38:25    121.91      0.00
18:38:26    121.55      0.00
18:38:27    122.32      0.00
18:38:28    121.63      0.00
18:38:29    122.70      0.00
18:38:30    121.84      0.00
18:38:31    122.62      0.00
18:38:32    120.91      0.00
18:38:33    123.22      0.00
18:38:34    121.21      0.00
18:38:35    122.24      0.00
18:38:36    121.52      0.00
18:38:37    121.96      0.00
18:38:38    123.05      0.00
18:38:39    121.23      0.00
18:38:40    122.24      0.00
18:38:41    123.06      0.00
18:38:42    121.91      0.00
18:38:43    121.80      0.00
18:38:44    121.28      0.00
18:38:45    122.07      0.00
18:38:46    122.08      0.00
18:38:47    121.94      0.00
18:38:48    123.41      0.00
18:38:49    121.76      0.00
18:38:50    122.50      0.00
18:38:51    122.07      0.00
18:38:52    120.83      0.00
18:38:53    122.81      0.00
18:38:54    122.80      0.00
18:38:55    121.65      0.00
18:38:56    122.53      0.00
18:38:57    120.67      0.00
18:38:58    122.76      0.00
18:38:59    122.73      0.00
18:39:00    121.19      0.00
18:39:01    122.67      0.00
18:39:02    121.04      0.00
18:39:03    122.24      0.00
18:39:04    122.07      0.00
18:39:05    123.21      0.00
18:39:06    120.93      0.00
18:39:07    123.26      0.00
18:39:08    121.05      0.00
18:39:09    122.52      0.00
18:39:10    122.41      0.00
18:39:11    121.13      0.00
18:39:12    123.22      0.00
18:39:13    121.86      0.00
18:39:14    121.80      0.00
18:39:15    122.33      0.00
18:39:16    122.16      0.00
18:39:17    120.97      0.00
18:39:18    122.52      0.00
18:39:19    122.85      0.00
18:39:20    121.98      0.00
18:39:21    122.16      0.00
18:39:22    122.10      0.00
18:39:23    122.01      0.00
18:39:24    122.37      0.00
18:39:25    120.91      0.00
18:39:26    122.50      0.00
18:39:27    121.70      0.00
18:39:28    123.09      0.00
18:39:29    122.05      0.00
18:39:30    122.20      0.00
18:39:31    121.68      0.00
18:39:32    121.69      0.00
18:39:33    121.64      0.00
18:39:34    122.13      0.00
18:39:35    122.48      0.00
18:39:36    122.78      0.00
18:39:37    120.81      0.00
18:39:38    123.11      0.00
18:39:39    120.89      0.00
18:39:40    123.42      0.00
18:39:41    121.87      0.00
18:39:42    121.74      0.00
18:39:43    122.57      0.00
18:39:44    121.36      0.00
18:39:45    121.63      0.00
18:39:46    122.39      0.00
18:39:47    122.85      0.00
18:39:48    120.87      0.00
18:39:49    123.34      0.00
18:39:50    121.22      0.00
18:39:51    122.31      0.00
18:39:52    122.31      0.00
18:39:53    122.01      0.00
18:39:54    122.33      0.00
18:39:55    122.02      0.00
18:39:56    122.01      0.00
18:39:57    122.57      0.00
18:39:58    121.81      0.00
18:39:59    122.07      0.00
18:40:00    121.16      0.00
18:40:01    122.57      0.00
18:40:02    122.75      0.00
18:40:03    121.95      0.00
18:40:04    122.03      0.00
18:40:05    121.68      0.00
18:40:06    121.79      0.00
18:40:07    121.78      0.00
18:40:08    123.13      0.00
18:40:09    121.84      0.00
18:40:10    121.52      0.00
18:40:11    121.76      0.00
18:40:12    122.51      0.00
18:40:13    121.65      0.00
18:40:14    122.91      0.00
18:40:15    121.39      0.00
18:40:16    122.32      0.00
18:40:17    121.43      0.00
18:40:18    122.65      0.00
18:40:19    122.20      0.00
18:40:20    122.23      0.00
18:40:21    122.54      0.00
18:40:22    122.02      0.00
18:40:23    121.66      0.00
18:40:24    122.89      0.00
18:40:25    120.75      0.00
18:40:26    122.27      0.00
18:40:27    123.14      0.00
18:40:28    121.54      0.00
18:40:29    122.51      0.00
18:40:30    121.73      0.00
18:40:31    122.56      0.00
18:40:32    121.25      0.00
18:40:33    122.77      0.00
18:40:34    120.81      0.00
18:40:35    122.33      0.00
18:40:36    122.82      0.00
18:40:37    122.39      0.00
18:40:38    121.02      0.00
18:40:39    122.35      0.00
18:40:40    121.75      0.00
18:40:41    122.45      0.00
18:40:42    122.74      0.00
18:40:43    121.71      0.00
18:40:44    122.52      0.00
18:40:45    122.07      0.00
18:40:46    122.09      0.00
18:40:47    121.74      0.00
18:40:48    121.21      0.00
18:40:49    123.12      0.00
18:40:50    122.07      0.00
18:40:51    120.88      0.00
18:40:52    122.84      0.00
18:40:53    122.26      0.00
18:40:54    121.54      0.00
18:40:55    123.15      0.00
18:40:56    120.88      0.00
18:40:57    122.30      0.00
18:40:58    122.95      0.00
18:40:59    121.11      0.00
18:41:00    122.82      0.00
18:41:01    121.51      0.00
18:41:02    121.92      0.00
18:41:03    121.84      0.00
18:41:04    121.99      0.00
18:41:05    123.29      0.00
18:41:06    121.83      0.00
18:41:07    122.42      0.00
18:41:08    121.44      0.00
18:41:09    122.59      0.00
18:41:10    122.23      0.00
18:41:11    120.91      0.00
18:41:12    122.75      0.00
18:41:13    122.38      0.00
18:41:14    122.09      0.00
18:41:15    121.07      0.00
18:41:16    122.40      0.00
18:41:17    122.75      0.00
18:41:18    121.42      0.00
18:41:19    122.65      0.00
18:41:20    121.07      0.00
18:41:21    123.29      0.00
18:41:22    121.80      0.00
18:41:23    121.77      0.00
18:41:24    121.82      0.00
18:41:25    123.14      0.00
18:41:26    122.08      0.00
18:41:27    121.92      0.00
18:41:28    121.39      0.00
18:41:29    122.56      0.00
18:41:30    121.91      0.00
18:41:31    122.05      0.00
18:41:32    121.26      0.00
18:41:33    122.31      0.00
18:41:34    123.08      0.00
18:41:35    121.72      0.00
18:41:36    121.44      0.00
18:41:37    122.87      0.00
18:41:38    122.08      0.00
18:41:39    122.29      0.00
18:41:40    120.93      0.00
18:41:41    122.89      0.00
18:41:42    121.90      0.00
18:41:43    122.58      0.00
18:41:44    121.15      0.00
18:41:45    122.83      0.00
18:41:46    122.08      0.00
18:41:47    122.26      0.00
18:41:48    121.09      0.00
18:41:49    121.97      0.00
18:41:50    122.37      0.00
18:41:51    122.76      0.00
18:41:52    121.14      0.00
18:41:53    122.20      0.00
18:41:54    122.72      0.00
18:41:55    121.75      0.00
18:41:56    122.87      0.00
18:41:57    121.28      0.00
18:41:58    121.57      0.00
18:41:59    123.33      0.00
18:42:00    121.03      0.00
18:42:01    122.65      0.00
18:42:02    122.53      0.00
18:42:03    120.72      0.00
18:42:04    123.16      0.00
18:42:05    122.08      0.00
18:42:06    122.36      0.00
18:42:07    122.07      0.00
18:42:08    121.65      0.00
18:42:09    121.49      0.00
18:42:10    115.45      0.42
18:42:11      0.00      0.00
18:42:12      0.00      0.00
18:42:13      0.00      0.00
