Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.0546875,3,1,0,0
2,115.8,111.42578125,3,31,22,483
3,129.7,114.32421875,3,32,23,1299
4,128.7,129.68359375,4,32,23,1958
5,108.8,129.71875,4,32,23,2325
6,104.8,129.71875,4,32,23,2633
7,103.8,129.71875,4,32,23,2964
