Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.09765625,6,1,0,0
2,117.7,110.3359375,6,30,21,568
3,103.8,110.625,6,30,21,879
4,104.8,110.7890625,6,31,22,1201
5,103.8,110.8671875,6,31,22,1521
6,102.8,111.13671875,6,31,22,1871
7,103.8,119.2109375,6,31,22,2131
8,104.8,119.45703125,6,31,22,2463
9,100.8,119.45703125,6,31,22,2903
10,104.8,119.45703125,6,31,22,3291
