Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,5.50390625,[13],1,2,16,0
2,37.5,6.2734375,[13],1,2,2256,0
3,33.5,6.66015625,[13],1,2,4277,0
4,42.3,12.85546875,[14],1,2,6163,0
5,32.6,12.85546875,[28],1,2,7859,0
6,38.5,12.85546875,[10],1,2,9540,0
7,31.6,12.85546875,[12],1,2,11244,0
8,44.1,18.85546875,[14],1,2,12883,0
9,49.3,18.61328125,[31],1,2,14399,0
10,39.5,18.578125,[31],1,2,16056,0
11,35.5,13.04296875,[9],1,2,17765,0
12,37.5,13.04296875,[31],1,2,19476,0
13,51.3,16.27734375,[9],1,2,21043,0
14,42.4,15.62890625,[12],1,2,22686,0
15,38.5,13.703125,[15],1,2,24475,0
16,33.6,13.640625,[15],1,2,26245,0
17,35.5,13.04296875,[15],1,2,27975,0
18,43.3,13.04296875,[14],1,2,29737,0
19,32.6,13.04296875,[10],1,2,31515,0
20,30.6,13.04296875,[11],1,2,33327,0
