Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,6.9296875,[19],33,2,32,0
2,152.3,7.8515625,[19],33,2,2131,0
3,140.2,9.37890625,[28],33,2,4526,0
4,117.6,9.37890625,[28],33,2,6810,0
5,106.3,9.37890625,[28],33,2,8691,0
6,112.7,9.37890625,[29],33,2,10637,0
7,110.6,9.62109375,[17],33,2,12609,0
8,125.9,9.62109375,[17],33,2,14434,0
9,113.5,9.62109375,[17],33,2,16547,0
10,141.9,10.06640625,[17],33,2,18469,0
11,126.0,10.0859375,[17],33,2,21050,0
12,151.2,10.328125,[17],33,2,23166,0
13,124.4,10.78125,[17],33,2,25498,0
14,123.5,10.78125,[17],33,2,28198,0
15,125.5,10.78125,[17],33,2,30893,0
16,120.5,10.78125,[17],33,2,33380,0
