Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,14.2109375,[0],1,2,1,0
2,94.9,262.17578125,[0],3,2,706,0
3,91.9,352.76171875,[0],3,2,1793,0
4,91.9,380.3203125,[0],3,2,2629,0
5,80.1,387.9375,[0],3,2,4001,0
6,78.1,396.609375,[0],3,2,5442,0
7,74.0,408.0546875,[3],3,2,6939,0
8,77.0,436.1640625,[3],3,2,8549,0
9,68.1,439.8671875,[3],3,2,10322,0
10,70.9,441.57421875,[3],3,2,11997,0
11,77.0,458.0390625,[3],3,2,13437,0
12,84.9,540.95703125,[3],3,2,14493,0
13,76.0,563.8125,[3],3,2,15962,0
14,80.9,715.5078125,[3],3,2,16986,0
15,64.2,720.5703125,[3],3,2,18715,0
16,73.1,852.2109375,[3],3,2,20040,0
17,99.8,1285.12109375,[3],3,2,20111,0
18,97.7,1679.05078125,[3],3,2,20259,0
19,90.9,1935.453125,[3],3,2,20808,0
20,79.0,2087.30078125,[3],3,2,21911,0
21,97.8,2538.625,[3],3,2,22054,0
22,96.8,3001.8203125,[3],3,2,22276,0
23,99.7,3470.2265625,[3],3,2,22337,0
24,99.8,3929.140625,[3],3,2,22399,0
25,99.7,4382.6640625,[3],3,2,22455,0
26,98.8,4767.53125,[3],3,2,22514,0
27,100.7,5195.0390625,[3],3,2,22551,0
28,97.8,5594.8515625,[3],3,2,22676,0
29,98.7,5972.52734375,[3],3,2,22858,0
30,97.8,6398.9140625,[3],3,2,23012,0
31,97.7,6826.48828125,[3],3,2,23087,0
32,99.7,7267.8515625,[3],3,2,23116,0
33,98.8,7678.8984375,[3],3,2,23209,0
34,98.8,8523.88671875,[3],3,2,23260,0
35,100.7,9561.65234375,[3],3,2,23265,0
36,100.7,10539.1171875,[3],3,2,23271,0
37,99.7,11571.32421875,[3],3,2,23276,0
38,98.8,12258.40625,[3],3,2,23308,0
39,99.7,12897.62109375,[3],3,2,23353,0
40,99.8,13453.3046875,[3],3,2,23394,0
41,98.7,13806.19921875,[3],3,2,23526,0
42,143.3,13862.171875,[3],2,2,23560,0
43,100.8,13862.171875,[3],2,2,23561,0
44,98.9,13862.171875,[3],2,2,23562,0
45,99.9,13862.171875,[3],2,2,23563,0
46,99.9,13862.171875,[3],2,2,23564,0
47,100.9,13862.171875,[3],2,2,23565,0
48,87.1,13862.171875,[3],2,2,23566,0
49,0.0,13862.171875,[3],1,2,23567,0
50,0.0,13862.171875,[3],1,2,23567,0
51,50.4,0.0,[3],1,0,23568,0
