DateTime,Extractor,Folder,PCAP File,Runtime (s),Avg_CPU_Usage (%),Avg_Memory_Usage (MB),Max_Memory_Usage (MB),CPU Cores,CPU Logical Cores,Total Memory (MB),Available Memory (MB)
2024-10-10 07:57:04,nfstream,/data/monday,sample_100k,1.8806581497192383,136.95,376.6796875,745.3828125,16,32,48236.55078125,45198.62890625
2024-10-10 07:57:06,nfstream,/data/monday,sample_500k,4.259026050567627,473.91999999999996,583.93203125,763.7890625,16,32,48236.55078125,45181.82421875
2024-10-10 07:57:10,nfstream,/data/monday,sample_1M,7.6318604946136475,595.7499999999999,665.95263671875,770.515625,16,32,48236.55078125,45169.30859375
2024-10-10 07:57:18,nfstream,/data/monday,sample_2M,15.020101547241211,675.6066666666666,675.8859375,781.1484375,16,32,48236.55078125,45175.90625
2024-10-10 07:57:33,nfstream,/data/monday,sample_4M,27.072083234786987,771.1814814814817,748.6944444444445,804.40234375,16,32,48236.55078125,45174.88671875
2024-10-10 07:58:00,nfstream,/data/monday,sample_8M,56.015650510787964,790.0418181818183,809.8887073863636,916.32421875,16,32,48236.55078125,45176.30078125
2024-10-10 07:58:56,nfstream,/data/tuesday,sample_100k,1.5188055038452148,116.25,382.150390625,756.30078125,16,32,48236.55078125,45172.65625
2024-10-10 07:58:57,nfstream,/data/tuesday,sample_500k,4.258901596069336,502.98,550.43359375,794.43359375,16,32,48236.55078125,45177.828125
2024-10-10 07:59:02,nfstream,/data/tuesday,sample_1M,7.392763376235962,618.2874999999999,640.90869140625,796.55859375,16,32,48236.55078125,45172.1015625
2024-10-10 07:59:09,nfstream,/data/tuesday,sample_2M,14.184397220611572,778.8357142857142,730.4581473214286,798.421875,16,32,48236.55078125,45169.4921875
2024-10-10 07:59:23,nfstream,/data/tuesday,sample_4M,27.05554437637329,741.1000000000001,750.3362268518518,812.96484375,16,32,48236.55078125,45156.265625
2024-10-10 07:59:50,nfstream,/data/tuesday,sample_8M,54.87904906272888,826.1611111111112,810.5672743055555,889.18359375,16,32,48236.55078125,45158.734375
2024-10-10 08:00:45,nfstream,/data/wednesday,sample_100k,1.182821273803711,109.35,375.380859375,742.74609375,16,32,48236.55078125,45166.43359375
2024-10-10 08:00:46,nfstream,/data/wednesday,sample_500k,4.386539459228516,471.8,468.81015625,745.1953125,16,32,48236.55078125,45167.1796875
2024-10-10 08:00:51,nfstream,/data/wednesday,sample_1M,9.126343250274658,568.7333333333332,521.9066840277778,749.09765625,16,32,48236.55078125,45168.12890625
2024-10-10 08:01:00,nfstream,/data/wednesday,sample_2M,17.540961027145386,593.8833333333332,560.7601996527778,755.66015625,16,32,48236.55078125,45170.0859375
2024-10-10 08:01:17,nfstream,/data/wednesday,sample_4M,27.5535569190979,744.3851851851853,703.0335648148148,764.8203125,16,32,48236.55078125,45181.55859375
2024-10-10 08:01:45,nfstream,/data/wednesday,sample_8M,49.96722197532654,880.630612244898,765.1361607142857,869.80078125,16,32,48236.55078125,45185.71484375
2024-10-10 08:02:35,nfstream,/data/thursday,sample_100k,1.3819153308868408,125.85,376.81640625,745.609375,16,32,48236.55078125,45181.6015625
2024-10-10 08:02:36,nfstream,/data/thursday,sample_500k,4.020107269287109,481.9,569.0234375,758.57421875,16,32,48236.55078125,45174.96875
2024-10-10 08:02:40,nfstream,/data/thursday,sample_1M,7.4485719203948975,571.8375,663.73876953125,762.52734375,16,32,48236.55078125,45175.73828125
2024-10-10 08:02:48,nfstream,/data/thursday,sample_2M,15.699281454086304,634.9250000000001,634.192138671875,773.74609375,16,32,48236.55078125,45181.25
2024-10-10 08:03:04,nfstream,/data/thursday,sample_4M,28.617559671401978,758.2499999999999,754.6819196428571,841.11328125,16,32,48236.55078125,45182.78515625
2024-10-10 08:03:32,nfstream,/data/thursday,sample_8M,55.77167773246765,845.1363636363637,805.8115767045455,901.671875,16,32,48236.55078125,45180.41796875
2024-10-10 08:04:28,nfstream,/data/friday,sample_100k,1.2874786853790283,128.55,376.306640625,744.63671875,16,32,48236.55078125,45161.0234375
2024-10-10 08:04:29,nfstream,/data/friday,sample_500k,4.105242967605591,540.2750000000001,567.5283203125,759.77734375,16,32,48236.55078125,45166.9453125
2024-10-10 08:04:33,nfstream,/data/friday,sample_1M,7.158807039260864,648.7857142857143,651.3911830357143,764.91015625,16,32,48236.55078125,45174.3125
2024-10-10 08:04:41,nfstream,/data/friday,sample_2M,14.736443042755127,664.3999999999999,663.975,769.0703125,16,32,48236.55078125,45172.546875
2024-10-10 08:04:55,nfstream,/data/friday,sample_4M,27.449579000473022,740.4407407407407,743.8058449074074,821.0546875,16,32,48236.55078125,45178.05859375
2024-10-10 08:05:23,nfstream,/data/friday,sample_8M,72.36369299888611,742.5873239436622,967.5118838028169,1289.86328125,16,32,48236.55078125,45176.9765625
2024-10-10 08:16:33,nfstream,/data/cicids2017,cicids2017,383.10602831840515,907.6399463806977,892.8175163371313,1179.64453125,16,32,48236.55078125,45186.5234375
2024-10-10 08:22:56,nfstream,/data/cicids2017,cicids2017,347.26913571357727,1006.0789940828394,939.0274708764792,1251.02734375,16,32,48236.55078125,45164.6640625
2024-10-10 08:28:43,nfstream,/data/cicids2017,cicids2017,366.67500352859497,956.0756302521008,932.1140362394958,1239.140625,16,32,48236.55078125,45157.46875
2024-10-10 08:34:50,nfstream,/data/cicids2017,cicids2017,363.37681889533997,961.0288135593224,918.7460275423729,1192.53125,16,32,48236.55078125,45166.109375
