Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.1484375,3,1,0,0
2,125.7,109.0390625,3,31,22,550
3,131.7,122.26953125,7,31,22,1262
4,135.7,125.78125,7,31,22,2065
5,132.7,126.12890625,16,31,22,2909
6,101.8,126.12890625,16,31,22,3187
7,105.8,126.12890625,16,31,22,3521
8,105.8,126.41015625,16,31,22,3784
