  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
10:53:41   1220.96      0.00
10:53:42   1220.37      0.00
10:53:43   1220.29      0.00
10:53:44   1221.27      0.00
10:53:45   1220.51      0.00
10:53:46   1220.99      0.00
10:53:47   1220.54      0.00
10:53:48   1221.58      0.00
10:53:49   1220.82      0.00
10:53:50   1220.10      0.00
10:53:51   1220.17      0.00
10:53:52   1220.69      0.00
10:53:53   1221.61      0.00
10:53:54   1220.75      0.00
10:53:55   1220.06      0.00
10:53:56   1220.55      0.00
10:53:57   1221.68      0.00
10:53:58   1220.63      0.00
10:53:59   1220.90      0.00
10:54:00   1220.38      0.00
10:54:01   1219.62      0.00
10:54:02   1221.19      0.00
10:54:03   1220.49      0.00
10:54:04   1221.25      0.00
10:54:05   1220.40      0.00
10:54:06   1221.37      0.00
10:54:07   1220.96      0.00
10:54:08   1219.49      0.00
10:54:09   1221.05      0.00
10:54:10   1221.59      0.00
10:54:11   1220.54      0.00
10:54:12   1219.71      0.00
10:54:13   1220.61      0.00
10:54:14   1221.42      0.00
10:54:15   1221.33      0.00
10:54:16   1220.55      0.00
10:54:17   1219.56      0.00
10:54:18   1221.68      0.00
10:54:19   1219.86      0.00
10:54:20   1221.17      0.00
10:54:21   1220.55      0.00
10:54:22   1220.35      0.00
10:54:23   1222.04      0.00
10:54:24   1220.42      0.00
10:54:25   1220.01      0.00
10:54:26   1221.56      0.00
10:54:27   1220.51      0.00
10:54:28   1219.88      0.00
10:54:29   1221.36      0.00
10:54:30   1220.36      0.00
10:54:31   1221.09      0.00
10:54:32   1220.64      0.00
10:54:33   1221.13      0.00
10:54:34   1220.73      0.00
10:54:35   1220.69      0.00
10:54:36   1220.66      0.00
10:54:37   1219.99      0.00
10:54:38   1221.21      0.00
10:54:39   1219.72      0.00
10:54:40   1220.81      0.00
10:54:41   1221.37      0.00
10:54:42   1219.92      0.00
10:54:43   1221.93      0.00
10:54:44   1220.44      0.00
10:54:45   1220.14      0.00
10:54:46   1221.66      0.00
10:54:47   1219.48      0.00
10:54:48   1221.97      0.00
10:54:49   1220.43      0.00
10:54:50   1220.16      0.00
10:54:51   1220.92      0.00
10:54:52   1221.19      0.00
10:54:53   1220.86      0.00
10:54:54   1220.24      0.00
10:54:55   1220.57      0.00
10:54:56   1220.88      0.00
10:54:57   1221.13      0.00
10:54:58   1219.65      0.00
10:54:59   1220.69      0.00
10:55:00   1221.65      0.00
10:55:01   1219.96      0.00
10:55:02   1220.37      0.00
10:55:03   1220.82      0.00
10:55:04   1221.48      0.00
10:55:05   1219.57      0.00
10:55:06   1221.95      0.00
10:55:07   1220.53      0.00
10:55:08   1221.17      0.00
10:55:09   1220.07      0.00
10:55:10   1220.15      0.00
10:55:11   1220.78      0.00
10:55:12   1221.38      0.00
10:55:13   1220.73      0.00
10:55:14   1220.82      0.00
10:55:15   1219.80      0.00
10:55:16   1221.66      0.00
10:55:17   1221.00      0.00
10:55:18   1219.71      0.00
10:55:19   1221.36      0.00
10:55:20   1219.78      0.00
10:55:21   1221.87      0.00
10:55:22   1220.43      0.00
10:55:23   1220.57      0.00
10:55:24   1220.86      0.00
10:55:25   1221.04      0.00
10:55:26   1220.68      0.00
10:55:27   1219.51      0.00
10:55:28   1220.73      0.00
10:55:29   1221.56      0.00
10:55:30   1220.34      0.00
10:55:31   1220.89      0.00
10:55:32   1221.19      0.00
10:55:33   1220.18      0.00
10:55:34   1220.95      0.00
10:55:35   1220.57      0.00
10:55:36   1221.27      0.00
10:55:37   1220.45      0.00
10:55:38   1219.51      0.00
10:55:39   1221.89      0.00
10:55:40   1220.76      0.00
10:55:41   1220.78      0.00
10:55:42   1219.58      0.00
10:55:43   1221.19      0.00
10:55:44   1221.14      0.00
