  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
12:04:23  169977.6      0.00
12:04:24  169391.6      0.00
12:04:25  164520.7      0.00
12:04:26  181847.3      0.00
12:04:27  178313.4      0.00
12:04:28  165661.8      0.00
12:04:29  160899.5      0.00
12:04:30  166710.1      0.00
12:04:31  168845.1      0.00
12:04:32  160059.2      0.00
12:04:33  161047.8      0.00
12:04:34  171234.9      0.00
12:04:35  166349.8      0.00
12:04:36  160841.8      0.00
12:04:37  168265.6      0.00
12:04:38  170230.7      0.00
12:04:39  153806.7      0.00
12:04:40  167708.9      0.00
12:04:41  166747.4      0.00
12:04:42  143423.7      0.00
12:04:43  147032.5      0.00
12:04:44  168362.7      0.00
12:04:45  149986.4      0.00
12:04:46  165553.0      0.00
12:04:47  179236.2      0.00
12:04:48  190756.4      0.00
12:04:49  147778.7      0.00
12:04:50  165834.0      0.00
12:04:51  172744.8      0.00
12:04:52  209161.1      0.00
12:04:53  209245.5      0.00
12:04:54  184120.2      0.00
12:04:55  199320.2      0.00
12:04:56  266993.3      0.00
12:04:57  266730.5      0.00
12:04:58  269909.4      0.00
12:04:59  270688.0      0.00
12:05:00  267516.2      0.00
12:05:01  210573.0      0.00
12:05:02  182612.0      0.00
12:05:03  175746.8      0.00
12:05:04  241754.9      0.00
12:05:05  202247.4      0.00
12:05:06  181626.8      0.00
12:05:07  164965.7      0.00
12:05:08  174696.8      0.00
12:05:09  170257.7      0.00
12:05:10  173299.4      0.00
12:05:11  212861.0      0.00
12:05:12  174481.8      0.00
12:05:13  169650.0      0.00
12:05:14  188645.2      0.00
12:05:15  181744.9      0.00
12:05:16  214292.3      0.00
12:05:17  168208.9      0.00
12:05:18  146544.1      0.00
12:05:19  157788.3      0.00
12:05:20  170640.7      0.00
12:05:21  147573.5      0.00
12:05:22  170250.6      0.00
12:05:23  160598.6      0.00
12:05:24  126495.8      0.00
12:05:25  118220.0      0.00
12:05:26  211441.6      0.00
12:05:27  200497.8      0.00
12:05:28  213663.3      0.00
12:05:29  212303.1      0.00
12:05:30  114146.9      0.00
12:05:31  122485.6      0.00
12:05:32  157666.5      0.00
12:05:33  172310.6      0.00
12:05:34  176191.4      0.00
12:05:35  176535.5      0.00
12:05:36  170757.2      0.00
12:05:37  179515.0      0.00
12:05:38  176620.6      0.00
12:05:39  173583.0      0.00
12:05:40  167208.7      0.00
12:05:41  153232.3      0.00
12:05:42  153449.2      0.00
12:05:43  170838.7      0.00
12:05:44  171943.9      0.00
12:05:45  171141.3      0.00
12:05:46  177566.1      0.00
12:05:47  184541.7      0.00
12:05:48  201949.6      0.00
12:05:49  237460.3      0.00
12:05:50  234148.7      0.00
12:05:51  154358.6      0.00
12:05:52  167101.3      0.00
12:05:53  142333.9      0.00
12:05:54  150499.3      0.00
12:05:55  156804.7      0.00
12:05:56  149566.2      0.00
12:05:57  140096.4      0.00
12:05:58  158327.6      0.00
12:05:59  164278.1      0.00
12:06:00  168188.6      0.00
12:06:01  177054.7      0.00
12:06:02  174511.1      0.00
12:06:03  188635.1      0.00
12:06:04  180016.6      0.00
12:06:05  172141.7      0.00
12:06:06  175086.7      0.00
12:06:07  176326.8      0.00
12:06:08  194845.0      0.00
12:06:09  163078.3      0.00
12:06:10  170323.7      0.00
12:06:11  170073.9      0.00
12:06:12  176110.9      0.00
12:06:13  157677.4      0.00
12:06:14  192667.4      0.00
12:06:15  250224.6      0.00
12:06:16  211374.3      0.00
12:06:17  144929.3      0.00
12:06:18  170358.0      0.00
12:06:19  173804.0      0.00
12:06:20  173892.0      0.00
12:06:21  193347.2      0.00
12:06:22  192193.2      0.00
12:06:23  118152.4      0.00
12:06:24  131601.0      0.00
12:06:25  137004.1      0.00
12:06:26  154630.5      0.00
12:06:27  149068.5      0.00
12:06:28  215159.6      0.00
12:06:29  175553.8      0.00
12:06:30  180156.1      0.00
12:06:31  177528.2      0.00
12:06:32  174338.5      0.00
12:06:33  173797.7      0.00
12:06:34  176958.2      0.00
12:06:35  178519.2      0.00
12:06:36  175302.2      0.00
12:06:37  185274.9      0.00
12:06:38  151468.8      0.00
12:06:39  182947.0      0.00
12:06:40  187466.3      0.00
12:06:41  153405.1      0.00
12:06:42  154148.9      0.00
12:06:43  151980.9      0.00
12:06:44  148297.8      0.00
12:06:45  164785.1      0.00
12:06:46  147855.3      0.00
12:06:47  154309.7      0.00
12:06:48  61325.92      0.00
12:06:49  28009.21      0.00
12:06:50  119282.0      0.00
12:06:51  154139.2      0.00
12:06:52  139528.6      0.00
12:06:53  113448.9      0.00
12:06:54  117508.5      0.00
12:06:55  111146.9      0.00
12:06:56  121246.3      0.00
12:06:57  152661.6      0.00
12:06:58   6733.94      0.42
12:06:59      0.00      0.00
12:07:00      0.00      0.00
12:07:01      0.00      0.00
12:07:02      0.00      0.00
12:07:03      0.12      0.08
12:07:04      0.00      0.00
12:07:05      0.00      0.00
12:07:06      0.00      0.00
12:07:07      0.00      0.00
