Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,6.8359375,[16],33,2,35,0
2,157.1,8.1796875,[16],33,2,1920,0
3,152.1,9.21875,[16],33,2,4388,0
4,119.6,9.21875,[16],33,2,6558,0
5,96.8,9.21875,[16],33,2,8300,0
6,104.8,9.21875,[16],33,2,10128,0
7,100.7,9.25390625,[16],33,2,11962,0
8,105.7,9.25390625,[16],33,2,13879,0
9,100.8,9.25390625,[16],33,2,15816,0
10,100.8,9.25390625,[16],33,2,17598,0
11,102.7,9.25390625,[16],33,2,19478,0
12,109.7,9.80078125,[16],33,2,21194,0
13,96.8,9.80078125,[16],33,2,22810,0
14,132.3,9.80078125,[16],33,2,24417,0
15,95.9,9.80078125,[16],33,2,26443,0
16,105.7,9.80078125,[16],33,2,28615,0
17,300.5,10.52734375,[16],33,2,29471,0
