id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,subcategory,scenario,label,category
563,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,52444,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706812352,1741706824559,12207,52,7441,1741706812352,1741706824559,12207,20,3024,1741706812352,1741706824559,12207,32,4417,52,143.0961538461538,192.27015915779572,1028,52,151.20000000000002,141.5796595560252,692,52,138.03125,220.1445982830963,1028,0,239.3529411764706,643.2258335461788,2392,0,642.4736842105264,967.3622421835262,2437,0,393.77419354838713,791.7069621889746,2392,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
564,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,52474,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706812380,1741706824604,12224,52,7441,1741706812380,1741706824604,12224,20,3024,1741706812380,1741706824604,12224,32,4417,52,143.09615384615384,192.27015915779572,1028,52,151.20000000000002,141.5796595560252,692,52,138.03125,220.1445982830963,1028,0,239.68627450980395,643.1909044815878,2390,0,643.3684210526316,966.9272183644615,2435,0,394.3225806451613,791.5663959136879,2390,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
565,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,58040,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706783423,1741706788042,4619,29,4949,1741706783423,1741706788042,4619,14,2008,1741706783423,1741706788042,4619,15,2941,52,170.65517241379308,253.35100945160602,1028,52,143.42857142857144,174.10770949471052,692,52,196.0666666666667,314.3120530088954,1028,0,164.96428571428572,565.6516060420843,2198,0,355.30769230769226,833.104673757084,2243,0,329.9285714285714,778.7766011543325,2198,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
566,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,52480,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706812642,1741706824857,12215,52,7473,1741706812642,1741706824857,12215,20,3056,1741706812642,1741706824857,12215,32,4417,52,143.71153846153845,192.31126082661925,1028,52,152.80000000000004,141.62723496633876,692,52,138.03125,220.1445982830963,1028,0,239.50980392156862,643.513399162722,2392,0,642.8947368421053,966.7048782526273,2436,0,394.03225806451604,792.0514917550486,2392,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
567,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,60288,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706756245,1741706768670,12425,52,7409,1741706756245,1741706768670,12425,20,2992,1741706756245,1741706768670,12425,32,4417,52,142.48076923076923,192.22704002570438,1028,52,149.60000000000002,141.5130271109528,692,52,138.03125,220.1445982830963,1028,0,243.62745098039215,656.1105992371808,2373,0,653.9473684210527,986.4389080415704,2416,0,400.80645161290323,807.7461820545212,2373,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
568,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,52498,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706816135,1741706827173,11038,52,7473,1741706816135,1741706827173,11038,20,3056,1741706816136,1741706827173,11037,32,4417,52,143.71153846153845,192.31126082661925,1028,52,152.80000000000004,141.62723496633876,692,52,138.03125,220.1445982830963,1028,0,216.43137254901956,594.65278120604,2395,0,580.9473684210526,900.8415493725981,2441,0,356.03225806451616,733.5365241472741,2395,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
569,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48790,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706822931,1741706826880,3949,29,4965,1741706822931,1741706826880,3949,14,2024,1741706822931,1741706826880,3949,15,2941,52,171.20689655172413,253.31733053768528,1028,52,144.57142857142856,174.1925169662376,692,52,196.0666666666667,314.3120530088954,1028,0,141.03571428571428,497.14358028439773,2355,0,303.7692307692308,733.7596284258847,2400,0,282.0714285714286,686.351722379413,2355,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
570,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,58064,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706785628,1741706798374,12746,55,7597,1741706785628,1741706798374,12746,21,3076,1741706785628,1741706798374,12746,34,4521,52,138.12727272727273,188.0157651531593,1028,52,146.47619047619045,139.68236075024618,692,52,132.9705882352941,214.3563282769388,1028,0,236.03703703703707,657.9433640523242,2629,0,637.3000000000001,997.9004327507882,2673,0,386.24242424242425,810.6931844994995,2629,2,0,0,0,54,31,0,2,1,0,0,0,20,16,0,1,1,0,0,0,34,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
571,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48814,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706824780,1741706828666,3886,29,4981,1741706824780,1741706828666,3886,14,2040,1741706824780,1741706828666,3886,15,2941,52,171.75862068965515,253.28240240778297,1028,52,145.71428571428572,174.26921197319461,692,52,196.0666666666667,314.3120530088954,1028,0,138.7857142857143,499.0811822289301,2430,0,298.9230769230769,743.8245157672676,2518,0,277.57142857142856,690.2463009998359,2430,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
572,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,53960,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706798556,1741706810585,12029,52,7441,1741706798556,1741706810585,12029,20,3024,1741706798556,1741706810585,12029,32,4417,52,143.0961538461538,192.2701591577957,1028,52,151.20000000000002,141.5796595560252,692,52,138.03125,220.1445982830963,1028,0,235.8627450980391,633.7758284948344,2409,0,633.1052631578947,952.9089320331392,2455,0,388.0322580645162,780.0854433488239,2409,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
