Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label,label,category,subcategory,scenario
192.168.19.139-192.168.249.84-34088-22-6,192.168.19.139,34088,192.168.249.84,22,6,2025-03-11 15:17:01.359175,10655450,23,34,1928.0,2745.0,640.0,0.0,83.82608695652175,135.8473917084612,976.0,0.0,80.73529411764709,214.44322676283426,438.55491790586035,5.349375202361233,190275.89285714287,535156.1761294014,2141217.0,8.0,1.0655421E7,484337.31818181823,802745.5715417223,2182654.0,350.0,1.0655354E7,322889.51515151514,669569.3593789464,2141217.0,43.0,16,15,0,0,0,0,744,1096,2.1585198184966377,3.190855383864595,0.0,976.0,81.98245614035086,185.34066040942693,34351.16040100251,2,2,0,31,56,0,0,0,1.4782608695652173,81.98245614035088,83.82608695652173,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,321.3333333333333,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10655450,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-34130-22-6,192.168.19.139,34130,192.168.249.84,22,6,2025-03-11 15:17:01.400558,10731720,22,32,1912.0,2745.0,640.0,0.0,86.9090909090909,137.6880217810952,976.0,0.0,85.78125,220.24059195973427,433.94721442601934,5.031812235130995,202485.28301886795,550771.5455086052,1947339.0,16.0,1.0731597E7,511028.4285714286,817691.8983772905,1988317.0,336.0,1.0731696E7,346183.7419354838,688888.2277167547,1947339.0,69.0,16,15,0,0,0,0,712,1032,2.0499975772755907,2.9818146578554043,0.0,976.0,86.24074074074075,189.42902640494134,35883.356044723965,2,2,0,31,53,0,0,0,1.4545454545454546,86.24074074074075,86.9090909090909,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10731720,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-59874-22-6,192.168.19.139,59874,192.168.249.84,22,6,2025-03-11 15:23:42.105859,11019961,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,422.59677688514506,4.718709984545317,216077.66666666666,578321.8014031174,1996761.0,15.0,1.101992E7,579995.7894736842,872095.4243207423,2039014.0,351.0,1.1019926E7,355481.48387096776,711539.2890412479,1996761.0,74.0,16,15,0,0,0,0,648,1032,1.8148884555943527,2.9038215289509646,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11019961,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-41046-22-6,192.168.19.139,41046,192.168.249.84,22,6,2025-03-11 15:16:50.939939,10257274,23,34,1928.0,2745.0,640.0,0.0,83.82608695652175,135.84739170846123,976.0,0.0,80.73529411764709,214.44322676283426,455.5791334032804,5.557032014548894,183165.60714285713,510801.77984105377,2096272.0,8.0,1.0257255E7,466238.8636363636,767694.8932905011,2142420.0,290.0,1.0257259E7,310826.0303030303,638857.6063751649,2096272.0,53.0,16,15,0,0,0,0,744,1096,2.2423111637653435,3.314720850783551,0.0,976.0,81.9824561403509,185.34066040942693,34351.16040100251,2,2,0,31,56,0,0,0,1.4782608695652173,81.98245614035088,83.82608695652173,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,321.3333333333333,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10257274,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-47888-22-6,192.168.19.139,47888,192.168.249.84,22,6,2025-03-11 15:23:53.380494,12122834,20,32,1928.0,2745.0,640.0,0.0,96.4,141.74788590273485,976.0,0.0,85.78125,220.24059195973427,385.47092206327335,4.289426053346932,237702.62745098033,639717.350435111,2485276.0,25.0,1.2122809E7,638042.5789473685,962181.6422116123,2530161.0,527.0,1.212277E7,391057.09677419346,787523.7263619576,2485276.0,62.0,16,15,0,0,0,0,648,1032,1.6497792512872815,2.6396468020596506,0.0,976.0,89.86538461538461,192.34507683380443,36996.628582202124,2,2,0,31,51,0,0,0,1.6,89.86538461538461,96.4,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12122834,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-58086-22-6,192.168.19.139,58086,192.168.249.84,22,6,2025-03-11 15:20:16.758062,4194212,14,15,1272.0,2153.0,640.0,0.0,90.85714285714285,174.415444421494,976.0,0.0,143.53333333333333,314.56611084991033,816.6015451770201,6.914290455513455,149793.2857142857,524189.23906083254,2419855.0,21.0,4194212.0,322631.69230769237,779080.3410607905,2510554.0,470.0,4193816.0,299558.28571428574,723175.2419355405,2419855.0,66.0,8,7,0,0,0,0,456,488,3.337933323351323,3.5763571321621317,0.0,976.0,118.10344827586204,253.60885868196803,64317.45320197043,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,636.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4194212,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-58102-22-6,192.168.19.139,58102,192.168.249.84,22,6,2025-03-11 15:20:17.191825,4805860,14,15,1288.0,2153.0,640.0,0.0,91.99999999999999,174.50413263786137,976.0,0.0,143.53333333333333,314.56611084991033,716.0008822562455,6.0342997923368555,171637.85714285716,594423.0303183026,2556979.0,19.0,4805860.0,369681.53846153844,876565.1679642932,2645153.0,283.0,4805142.0,343224.4285714286,819166.9966796677,2556979.0,129.0,8,7,0,0,0,0,456,488,2.913110244576413,3.1211895477604426,0.0,976.0,118.65517241379307,253.57645731501472,64301.019704433485,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92.0,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4805860,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-53950-22-6,192.168.19.139,53950,192.168.249.84,22,6,2025-03-11 15:22:07.649052,11936004,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,390.1640783632445,4.356566904635756,234039.29411764705,638938.7930646971,2483166.0,18.0,1.1935986E7,628209.7894736842,964626.7537602062,2527758.0,488.0,1.1935891E7,385028.74193548394,787663.6490339418,2483166.0,75.0,16,15,0,0,0,0,648,1032,1.6756026556291368,2.680964249006619,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11936004,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-48814-22-6,192.168.19.139,48814,192.168.249.84,22,6,2025-03-11 15:21:37.467537,4784899,14,15,1272.0,2153.0,640.0,0.0,90.85714285714285,174.415444421494,976.0,0.0,143.53333333333333,314.56611084991033,715.793583103844,6.060733988324518,170889.25000000003,608922.7456974735,2872213.0,20.0,4784899.0,368069.1538461538,900045.7735656046,2959876.0,359.0,4784519.0,341751.35714285716,841354.8482062091,2872213.0,63.0,8,7,0,0,0,0,456,488,2.925871580570457,3.134862407754061,0.0,976.0,118.10344827586204,253.60885868196803,64317.45320197043,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,636.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4784899,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-51190-22-6,192.168.19.139,51190,192.168.249.84,22,6,2025-03-11 15:21:15.612068,12793894,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,364.0017652170637,4.06443886435201,250860.66666666666,695824.7233334747,2917163.0,20.0,1.2793804E7,673358.105263158,1052359.251085172,2966163.0,415.0,1.2793856E7,412705.0322580646,859075.9165126786,2917163.0,72.0,16,15,0,0,0,0,648,1032,1.5632457170584655,2.5011931472935447,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12793894,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-33884-22-6,192.168.19.139,33884,192.168.249.84,22,6,2025-03-11 15:25:37.288028,4330564,14,15,1272.0,2153.0,640.0,0.0,90.85714285714285,174.415444421494,976.0,0.0,143.53333333333333,314.56611084991033,790.8900549674362,6.696587326731576,154663.0,528098.6296477694,2154605.0,16.0,4330564.0,333120.3076923077,780368.9985289421,2241845.0,452.0,4330224.0,309301.71428571426,726856.7722030596,2154605.0,91.0,8,7,0,0,0,0,456,488,3.2328352611807607,3.4637520655508154,0.0,976.0,118.10344827586204,253.60885868196803,64317.45320197043,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,636.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4330564,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-33898-22-6,192.168.19.139,33898,192.168.249.84,22,6,2025-03-11 15:25:38.595588,4745659,14,15,1288.0,2153.0,640.0,0.0,91.99999999999999,174.50413263786137,976.0,0.0,143.53333333333333,314.56611084991033,725.0837028113483,6.110847829563818,169487.82142857148,582126.7705167201,2355052.0,23.0,4745659.0,365050.6923076923,856377.6813732542,2399651.0,428.0,4745268.0,338947.71428571426,801598.2708488785,2355052.0,60.0,8,7,0,0,0,0,456,488,2.950064469444602,3.1607833601192166,0.0,976.0,118.65517241379307,253.57645731501472,64301.019704433485,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92.0,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4745659,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-53516-22-6,192.168.19.139,53516,192.168.249.84,22,6,2025-03-11 15:21:28.332098,11829423,20,32,1928.0,2745.0,640.0,0.0,96.4,141.74788590273485,976.0,0.0,85.78125,220.24059195973427,395.03194703579373,4.395818798600743,231949.4705882353,631317.1901033696,2580267.0,17.0,1.182939E7,622599.4736842106,951864.4588579456,2622943.0,402.0,1.1829373E7,381592.6774193548,778058.7305731871,2580267.0,61.0,16,15,0,0,0,0,648,1032,1.6906995379233627,2.7051192606773804,0.0,976.0,89.86538461538461,192.3450768338044,36996.62858220212,2,2,0,31,51,0,0,0,1.6,89.86538461538461,96.4,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11829423,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-60326-22-6,192.168.19.139,60326,192.168.249.84,22,6,2025-03-11 15:25:59.748583,12832083,20,32,1944.0,2745.0,640.0,0.0,97.19999999999999,141.79065368945942,976.0,0.0,85.78125,220.24059195973427,365.4122249676845,4.052342865924418,251609.47058823536,679094.58873937,2603731.0,21.0,1.2832058E7,675371.4736842106,1021103.561460528,2650788.0,361.0,1.2832047E7,413936.99999999994,836218.6626901681,2603731.0,74.0,16,15,0,0,0,0,648,1032,1.5585934099709298,2.4937494559534876,0.0,976.0,90.17307692307689,192.36787889240398,37005.400829562604,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,324.0,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12832083,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-51808-22-6,192.168.19.139,51808,192.168.249.84,22,6,2025-03-11 15:17:24.389654,4660759,14,15,1288.0,2153.0,640.0,0.0,91.99999999999999,174.50413263786137,976.0,0.0,143.53333333333333,314.56611084991033,738.2917674996712,6.222162527605483,166455.67857142855,567115.3230318199,2203413.0,10.0,4660759.0,358519.923076923,834425.5027672694,2249553.0,373.0,4660428.0,332887.71428571426,780378.4647026111,2203413.0,64.0,8,7,0,0,0,0,456,488,3.0038025995336812,3.2183599280718016,0.0,976.0,118.65517241379307,253.57645731501472,64301.019704433485,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92.0,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4660759,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-56452-22-6,192.168.19.139,56452,192.168.249.84,22,6,2025-03-11 15:27:21.927521,11513874,20,32,1960.0,2745.0,640.0,0.0,97.99999999999999,141.82865867324782,976.0,0.0,85.78125,220.24059195973427,408.6374403610809,4.5162905204625305,225762.2352941177,618008.6290520089,2372327.0,13.0,1.1513841E7,605991.6315789473,934585.1711009549,2415122.0,316.0,1.1513848E7,371414.4516129032,762065.0157540732,2372327.0,94.0,16,15,0,0,0,0,648,1032,1.737034815562512,2.779255704900019,0.0,976.0,90.48076923076923,192.3901765035912,37013.980015082976,2,2,0,31,51,0,0,0,1.6,90.48076923076923,98.0,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11513874,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-33206-22-6,192.168.19.139,33206,192.168.249.84,22,6,2025-03-11 15:23:04.660867,10688459,21,34,1928.0,2745.0,640.0,0.0,91.80952380952381,139.75107121150057,976.0,0.0,80.73529411764709,214.44322676283426,437.2005356431643,5.145737098303881,197934.42592592596,558675.6908402531,2308389.0,18.0,1.0688423E7,534421.1499999999,854039.4436208049,2350122.0,388.0,1.0688431E7,323891.84848484845,689163.4451879921,2308389.0,63.0,16,15,0,0,0,0,680,1096,1.9647359829887545,3.1810011153151265,0.0,976.0,84.96363636363637,188.0570208677227,35365.443097643096,2,2,0,31,54,0,0,0,1.619047619047619,84.96363636363637,91.80952380952381,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.5,321.3333333333333,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10688459,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-33268-22-6,192.168.19.139,33268,192.168.249.84,22,6,2025-03-11 15:28:11.654075,10899272,22,33,2008.0,2745.0,640.0,0.0,91.27272727272727,138.18213716071637,976.0,0.0,83.18181818181819,217.2857356318884,436.08417149328875,5.046208590812304,201838.3703703704,561617.5862372832,2256368.0,16.0,1.089925E7,519011.90476190485,842140.2505189921,2299000.0,355.0,1.0899236E7,340601.125,700392.8640519916,2256368.0,67.0,16,15,0,0,0,0,712,1064,2.0184834363249213,3.027725154487382,0.0,976.0,86.41818181818178,188.20120152616525,35419.69225589226,2,2,0,31,54,0,0,0,1.5,86.41818181818182,91.27272727272727,83.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,334.6666666666667,5.5,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10899272,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-60726-22-6,192.168.19.139,60726,192.168.249.84,22,6,2025-03-11 15:18:48.815158,4845419,14,15,1288.0,2153.0,640.0,0.0,91.99999999999999,174.50413263786137,976.0,0.0,143.53333333333333,314.56611084991033,710.1553033906872,5.985034524362083,173050.67857142852,595789.6917348935,2476430.0,17.0,4845419.0,372724.53846153844,877051.4289384267,2561466.0,346.0,4844993.0,346070.9285714286,820589.7190257995,2476430.0,137.0,8,7,0,0,0,0,456,488,2.8893270117610057,3.0957075126010776,0.0,976.0,118.65517241379307,253.57645731501472,64301.019704433485,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92.0,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4845419,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-46754-22-6,192.168.19.139,46754,192.168.249.84,22,6,2025-03-11 15:18:36.603893,12021714,22,32,1912.0,2745.0,640.0,0.0,86.9090909090909,137.6880217810952,976.0,0.0,85.78125,220.24059195973427,387.3823649439672,4.491871957692555,226824.79245283015,621749.189621301,2240313.0,20.0,1.2021677E7,572460.8095238095,922032.1668736193,2285959.0,413.0,1.2021647E7,387795.0645161291,778270.0248437314,2240313.0,62.0,16,15,0,0,0,0,712,1032,1.8300219086895597,2.6618500490029957,0.0,976.0,86.24074074074075,189.42902640494134,35883.35604472396,2,2,0,31,53,0,0,0,1.4545454545454546,86.24074074074075,86.9090909090909,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12021714,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-52966-22-6,192.168.19.139,52966,192.168.249.84,22,6,2025-03-11 15:17:41.376899,12046838,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,386.5744687527134,4.316485371514085,236212.50980392154,634069.0865474637,2412281.0,14.0,1.2046813E7,634042.7894736842,955984.408907185,2477853.0,366.0,1.20468E7,388606.4516129033,780364.6118118479,2412281.0,47.0,16,15,0,0,0,0,648,1032,1.6601866813515713,2.6562986901625143,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12046838,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-49742-22-6,192.168.19.139,49742,192.168.249.84,22,6,2025-03-11 15:24:21.823785,11441627,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,407.0225327219634,4.544808181563688,224345.62745098042,607574.0877566441,2448444.0,17.0,1.1441591E7,602189.0,916706.4774007847,2493908.0,408.0,1.1441593E7,369083.6451612902,748411.2809748193,2448444.0,56.0,16,15,0,0,0,0,648,1032,1.7480031467552648,2.7968050348084237,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11441627,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-59840-22-6,192.168.19.139,59840,192.168.249.84,22,6,2025-03-11 15:23:39.385539,11907963,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,391.0828409527305,4.366825795478202,233489.47058823524,627154.6954918972,2348340.0,21.0,1.190793E7,626733.1578947369,943131.749491452,2396533.0,397.0,1.1907927E7,384126.6774193549,771899.475238168,2348340.0,75.0,16,15,0,0,0,0,648,1032,1.6795483828762316,2.6872774126019707,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11907963,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-57976-22-6,192.168.19.139,57976,192.168.249.84,22,6,2025-03-11 15:22:35.618129,12375760,22,34,2008.0,2745.0,640.0,0.0,91.27272727272727,138.18213716071637,976.0,0.0,80.73529411764709,214.44322676283426,384.0572215362935,4.524974627820837,225013.81818181818,642197.2412840584,2503313.0,6.0,1.2375723E7,589320.1428571428,971583.4848637191,2549368.0,6.0,1.2375718E7,375021.75757575757,798787.2155343152,2503313.0,93.0,16,15,0,0,0,0,712,1096,1.7776686037867573,2.7473060240340796,0.0,976.0,84.87499999999997,186.83965536839818,34909.05681818181,2,2,0,31,55,0,0,0,1.5454545454545454,84.875,91.27272727272727,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,334.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12375760,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-53532-22-6,192.168.19.139,53532,192.168.249.84,22,6,2025-03-11 15:28:01.493242,10497268,20,32,1992.0,2745.0,640.0,0.0,99.6,141.89039506085786,976.0,0.0,85.78125,220.24059195973427,451.260270767594,4.95366985009814,205828.7843137255,560522.3898817,2275287.0,18.0,1.0497245E7,552486.5789473685,849374.1265264621,2321385.0,359.0,1.0497229E7,338620.2903225807,690831.6227341841,2275287.0,114.0,16,15,0,0,0,0,648,1032,1.9052576346531307,3.0484122154450093,0.0,976.0,91.09615384615384,192.4332590811768,37030.55920060331,2,2,0,31,51,0,0,0,1.6,91.09615384615384,99.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,332.0,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10497268,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-44180-22-6,192.168.19.139,44180,192.168.249.84,22,6,2025-03-11 15:17:12.251845,11573732,21,34,1912.0,2745.0,640.0,0.0,91.04761904761905,139.6790879804404,976.0,0.0,80.73529411764709,214.44322676283426,402.37669232361696,4.752140450461441,214328.37037037045,601616.1957109758,2456564.0,17.0,1.1573705E7,578685.25,916341.2808098288,2500165.0,331.0,1.1573711E7,350718.5151515151,741778.693777671,2456564.0,56.0,16,15,0,0,0,0,680,1096,1.8144536265398232,2.9376868239216183,0.0,976.0,84.67272727272727,188.0267962134017,35354.07609427609,2,2,0,31,54,0,0,0,1.619047619047619,84.67272727272727,91.04761904761905,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.5,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11573732,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-57378-22-6,192.168.19.139,57378,192.168.249.84,22,6,2025-03-11 15:25:26.033878,12376068,20,32,1944.0,2745.0,640.0,0.0,97.19999999999999,141.79065368945942,976.0,0.0,85.78125,220.24059195973427,378.8763927282882,4.2016575862382135,242668.0,654785.123914189,2375072.0,18.0,1.2376033E7,651370.1578947369,984776.6113611904,2420894.0,321.0,1.237603E7,399226.77419354836,806261.6148845531,2375072.0,68.0,16,15,0,0,0,0,648,1032,1.6160221485531592,2.5856354376850548,0.0,976.0,90.17307692307689,192.36787889240392,37005.40082956258,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,324.0,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12376068,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
