Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,7.99609375,[18],1,0,0,0
2,273.1,745.89453125,"[0, 2, 5, 6, 9, 10, 13, 15, 16, 18, 20, 23, 24, 26, 28, 31]",31,16,4628,15
3,1010.5000000000001,756.4453125,"[0, 3, 4, 6, 9, 11, 12, 14, 16, 18, 21, 23, 24, 26, 28, 31]",31,16,23963,15
4,877.5000000000001,759.77734375,"[1, 2, 4, 6, 9, 11, 13, 14, 16, 19, 21, 23, 24, 26, 28, 31]",31,16,47944,15
