Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,3.75390625,"[30, 24]",2,1,2,1
2,0.0,142.8515625,"[30, 24, 25, 11]",6,3,74,3
3,39.4,143.62109375,"[30, 24, 25, 11]",6,3,82,3
4,38.5,145.3046875,"[30, 24, 25, 11]",6,3,90,3
5,41.4,145.8984375,"[30, 24, 25, 11]",6,3,98,3
6,41.3,147.33984375,"[30, 24, 25, 11]",6,3,107,3
7,39.3,147.68359375,"[30, 24, 25, 11]",6,3,115,3
8,39.3,148.83984375,"[30, 24, 25, 11]",6,3,123,3
9,40.4,151.7265625,"[30, 24, 25, 11]",6,3,131,3
10,39.4,152.54296875,"[30, 24, 26, 11]",6,3,139,3
11,41.4,153.01953125,"[30, 24, 25, 11]",6,3,147,3
12,39.4,154.22265625,"[30, 24, 25, 11]",6,3,155,3
13,40.4,156.3203125,"[30, 24, 25, 11]",6,3,163,3
14,39.4,158.18359375,"[30, 24, 25, 11]",6,3,171,3
15,38.5,158.58203125,"[30, 24, 25, 11]",6,3,179,3
16,38.5,159.16796875,"[30, 24, 25, 11]",6,3,187,3
17,40.4,159.70703125,"[30, 24, 25, 11]",6,3,195,3
18,39.4,161.43359375,"[30, 24, 25, 11]",6,3,203,3
19,39.4,162.02734375,"[30, 24, 25, 24]",6,3,211,3
20,39.5,162.26171875,"[30, 24, 25, 24]",6,3,220,3
21,40.4,162.38671875,"[30, 24, 25, 24]",6,3,228,3
22,38.5,162.7265625,"[30, 24, 25, 24]",6,3,236,3
23,42.4,163.78515625,"[30, 24, 25, 24]",6,3,244,3
24,44.2,166.453125,"[30, 24, 25, 24]",6,3,253,3
25,40.3,167.09765625,"[30, 24, 25, 24]",6,3,261,3
26,41.3,170.3125,"[30, 24, 25, 24]",6,3,269,3
27,36.3,170.4453125,"[30, 24, 25, 24]",6,3,277,3
28,38.5,177.04296875,"[30, 24, 25, 24]",6,3,285,3
29,40.3,177.7109375,"[30, 24, 25, 24]",6,3,293,3
30,39.2,184.51953125,"[30, 24, 25, 24]",6,3,301,3
31,77.5,225.1875,"[30, 24, 25, 24]",6,3,357,3
32,139.0,243.67578125,"[30, 24, 26, 24]",6,3,586,3
33,166.5,269.078125,"[30, 24, 27, 24]",6,3,619,3
34,129.1,281.953125,"[30, 24, 25, 24]",6,3,731,3
35,163.7,284.6328125,"[30, 24, 25, 24]",6,3,740,3
36,158.6,285.40625,"[30, 24, 25, 30]",6,3,747,3
37,165.6,286.1796875,"[30, 24, 25, 30]",6,3,753,3
38,173.6,237.7578125,"[30, 24, 25, 30]",5,2,758,3
39,199.6,238.23828125,"[30, 24, 25, 0]",5,2,759,3
40,199.8,218.86328125,"[30, 24, 25, 0]",5,2,760,3
41,199.6,13.25,"[30, 24, 25, 0]",4,2,763,3
