Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,8.0078125,[3],1,1,3,0
2,266.2,751.8359375,"[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 31]",31,16,3342,15
3,1064.7,755.96484375,"[1, 2, 4, 6, 8, 11, 12, 14, 16, 19, 20, 22, 24, 26, 28, 30]",31,16,19463,15
4,990.0,758.23046875,"[1, 2, 4, 7, 8, 11, 13, 15, 16, 18, 20, 22, 24, 26, 28, 30]",31,16,39325,15
5,790.1,758.875,"[1, 3, 4, 7, 9, 11, 13, 15, 16, 18, 21, 22, 24, 26, 28, 30]",31,16,63722,15
6,761.1,759.63671875,"[1, 2, 4, 7, 9, 10, 13, 15, 16, 18, 21, 22, 24, 26, 28, 30]",31,16,89456,15
7,798.0000000000001,761.609375,"[1, 3, 4, 7, 9, 11, 12, 15, 16, 18, 21, 22, 24, 26, 29, 30]",31,16,115430,15
8,740.1999999999999,762.31640625,"[1, 3, 4, 7, 9, 11, 12, 15, 16, 18, 21, 22, 24, 26, 29, 30]",31,16,143773,15
9,751.1999999999998,763.328125,"[1, 3, 4, 7, 9, 11, 12, 15, 16, 18, 21, 22, 24, 26, 29, 30]",31,16,171356,15
10,817.6999999999998,767.3203125,"[0, 2, 5, 7, 9, 11, 12, 15, 16, 19, 20, 22, 24, 26, 28, 30]",31,16,198015,15
11,767.9999999999998,768.4453125,"[0, 2, 5, 7, 9, 11, 13, 15, 16, 19, 20, 22, 24, 26, 28, 30]",31,16,225832,15
12,775.9999999999999,769.53125,"[0, 2, 5, 7, 9, 11, 13, 15, 16, 19, 20, 22, 24, 26, 28, 30]",31,16,254917,15
13,790.3000000000001,771.71484375,"[0, 2, 5, 7, 9, 11, 13, 15, 16, 19, 21, 22, 24, 26, 28, 30]",31,16,282606,15
14,784.6999999999998,773.11328125,"[0, 2, 4, 7, 9, 11, 13, 15, 16, 19, 21, 22, 24, 26, 28, 30]",31,16,310675,15
15,791.9,774.53515625,"[0, 2, 4, 7, 9, 11, 13, 15, 16, 19, 21, 22, 24, 26, 28, 30]",31,16,338357,15
16,771.2,775.31640625,"[0, 2, 4, 7, 9, 11, 13, 15, 16, 19, 21, 22, 24, 26, 28, 30]",31,16,366295,15
17,766.8,776.56640625,"[0, 2, 4, 7, 9, 11, 13, 14, 16, 19, 21, 22, 24, 26, 28, 31]",31,16,393028,15
18,786.0,778.47265625,"[0, 2, 4, 7, 9, 11, 13, 14, 16, 19, 21, 22, 24, 26, 28, 31]",31,16,420508,15
19,1236.3999999999999,807.9375,"[0, 3, 4, 7, 9, 11, 12, 14, 16, 18, 21, 22, 24, 26, 29, 31]",31,16,438262,15
20,923.9,817.6875,"[1, 2, 4, 6, 9, 11, 12, 14, 16, 19, 21, 22, 24, 26, 29, 31]",31,16,465692,15
21,693.1,817.8125,"[1, 2, 4, 7, 9, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 31]",31,16,494732,15
22,638.3999999999999,817.9140625,"[1, 2, 5, 7, 9, 10, 12, 14, 16, 19, 21, 22, 24, 26, 28, 31]",31,16,525047,15
23,1089.5,830.140625,"[1, 2, 4, 7, 9, 11, 13, 14, 16, 19, 21, 22, 24, 26, 28, 31]",31,16,548056,15
24,1476.3,837.91796875,"[1, 2, 4, 7, 9, 11, 13, 14, 16, 19, 21, 22, 25, 26, 28, 31]",31,16,568295,15
25,1068.2999999999997,841.11328125,"[1, 2, 4, 7, 8, 11, 13, 14, 16, 19, 21, 22, 25, 26, 28, 31]",31,2,581894,15
26,301.0,841.11328125,"[1, 2, 4, 7, 8, 11, 13, 14, 16, 19, 21, 22, 25, 26, 28, 31]",31,2,581899,15
27,291.29999999999995,743.265625,"[1, 2, 4, 7, 8, 11, 13, 14, 17, 19, 21, 22, 25, 26, 28, 31]",29,2,582820,15
28,298.69999999999993,741.37109375,"[1, 2, 4, 7, 8, 11, 13, 14, 17, 19, 21, 22, 25, 26, 28, 31]",29,2,584112,15
