  Time           eno3       
17:08:27    122.24      0.00
17:08:28    121.53      0.00
17:08:29    123.38      0.00
17:08:30    121.85      0.00
17:08:31    121.33      0.00
17:08:32    121.95      0.00
17:08:33    122.15      0.00
17:08:34    122.00      0.00
17:08:35    123.27      0.00
17:08:36    121.82      0.00
17:08:37    120.96      0.00
17:08:38    122.06      0.00
17:08:39    122.36      0.00
17:08:40    122.87      0.00
17:08:41    122.30      0.00
17:08:42    122.13      0.00
17:08:43    121.65      0.00
17:08:44    121.27      0.00
17:08:45    123.29      0.00
17:08:46    121.36      0.00
17:08:47    121.92      0.00
17:08:48    122.74      0.00
17:08:49    120.98      0.00
17:08:50    122.24      0.00
17:08:51    122.07      0.00
17:08:52    121.99      0.00
17:08:53    122.46      0.00
17:08:54    121.78      0.00
17:08:55    122.59      0.00
17:08:56    122.40      0.00
17:08:57    122.40      0.00
17:08:58    121.12      0.00
17:08:59    123.17      0.00
17:09:00    121.92      0.00
17:09:01    121.79      0.00
17:09:02    122.33      0.00
17:09:03    122.23      0.00
17:09:04    121.01      0.00
17:09:05    122.51      0.00
17:09:06    121.37      0.00
17:09:07    122.87      0.00
17:09:08    122.53      0.00
17:09:09    121.08      0.00
17:09:10    121.98      0.00
17:09:11    123.10      0.00
17:09:12    121.00      0.00
17:09:13    122.43      0.00
17:09:14    121.88      0.00
17:09:15    123.10      0.00
17:09:16    121.96      0.00
17:09:17    120.74      0.00
17:09:18    122.97      0.00
17:09:19    121.94      0.00
17:09:20    121.58      0.00
17:09:21    122.21      0.00
17:09:22    122.72      0.00
17:09:23    122.71      0.00
17:09:24    120.87      0.00
17:09:25    121.82      0.00
17:09:26    122.17      0.00
17:09:27    123.44      0.00
17:09:28    121.25      0.00
17:09:30    122.28      0.00
17:09:31    122.54      0.00
17:09:32    121.45      0.00
17:09:33    121.63      0.00
17:09:34    122.33      0.00
17:09:35    122.91      0.00
17:09:36    120.87      0.00
17:09:37    123.34      0.00
17:09:38    121.22      0.00
17:09:39    122.25      0.00
17:09:40    122.30      0.00
17:09:41    122.19      0.00
17:09:42    122.07      0.00
17:09:43    122.01      0.00
17:09:44    121.95      0.00
17:09:45    122.58      0.00
17:09:46    121.86      0.00
17:09:47    122.07      0.00
17:09:48    121.10      0.00
17:09:49    122.63      0.00
17:09:50    122.47      0.00
17:09:51    121.30      0.00
17:09:52    121.80      0.00
17:09:53    123.00      0.00
17:09:54    121.85      0.00
17:09:55    121.79      0.00
17:09:56    123.16      0.00
17:09:57    121.82      0.00
17:09:58    121.45      0.00
17:09:59    121.79      0.00
17:10:00    122.53      0.00
17:10:01    121.62      0.00
17:10:02    122.97      0.00
17:10:03    121.63      0.00
17:10:04    122.16      0.00
17:10:05    121.28      0.00
17:10:06    122.62      0.00
17:10:07    122.26      0.00
17:10:08    122.23      0.00
17:10:09    122.48      0.00
17:10:10    122.04      0.00
17:10:11    121.71      0.00
17:10:12    121.12      0.00
17:10:13    122.28      0.00
17:10:14    122.23      0.00
17:10:15    123.12      0.00
17:10:16    121.53      0.00
17:10:17    122.54      0.00
17:10:18    121.78      0.00
17:10:19    122.45      0.00
17:10:20    121.38      0.00
17:10:21    122.32      0.00
17:10:22    121.14      0.00
17:10:23    122.65      0.00
17:10:24    122.72      0.00
17:10:25    122.49      0.00
17:10:26    121.82      0.00
17:10:27    121.77      0.00
17:10:28    121.54      0.00
17:10:29    122.44      0.00
17:10:30    122.79      0.00
17:10:31    122.06      0.00
17:10:32    120.76      0.00
17:10:33    122.45      0.00
17:10:34    123.01      0.00
17:10:35    120.99      0.00
17:10:36    121.89      0.00
17:10:37    123.19      0.00
17:10:38    121.99      0.00
17:10:39    120.97      0.00
17:10:40    122.80      0.00
17:10:41    122.26      0.00
17:10:42    121.23      0.00
17:10:43    123.18      0.00
17:10:44    120.80      0.00
17:10:45    122.29      0.00
17:10:46    122.98      0.00
17:10:47    121.10      0.00
17:10:48    122.37      0.00
17:10:49    122.03      0.00
17:10:50    121.81      0.00
17:10:51    123.33      0.00
17:10:52    122.02      0.00
17:10:53    122.08      0.00
17:10:54    121.79      0.00
17:10:55    122.64      0.00
17:10:56    122.02      0.00
17:10:57    121.95      0.00
17:10:58    122.23      0.00
17:10:59    120.81      0.00
17:11:00    122.72      0.00
17:11:01    122.38      0.00
17:11:02    122.08      0.00
17:11:03    121.18      0.00
17:11:04    122.33      0.00
17:11:05    122.74      0.00
17:11:06    121.41      0.00
17:11:07    122.60      0.00
17:11:08    121.12      0.00
17:11:09    123.22      0.00
17:11:10    121.93      0.00
17:11:11    121.71      0.00
17:11:12    121.48      0.00
17:11:13    123.26      0.00
17:11:14    122.07      0.00
17:11:15    121.88      0.00
17:11:16    121.37      0.00
17:11:17    122.55      0.00
17:11:18    121.99      0.00
17:11:19    122.01      0.00
17:11:20    121.30      0.00
17:11:21    122.16      0.00
17:11:22    123.07      0.00
17:11:23    121.96      0.00
17:11:24    121.46      0.00
17:11:25    122.64      0.00
17:11:26    122.25      0.00
17:11:27    122.05      0.00
17:11:28    122.64      0.00
17:11:29    122.08      0.00
17:11:30    121.25      0.00
17:11:31    122.85      0.00
17:11:32    120.95      0.00
17:11:33    123.14      0.00
17:11:34    121.61      0.00
17:11:35    122.60      0.00
17:11:36    120.80      0.00
17:11:37    121.92      0.00
17:11:38    122.18      0.00
17:11:39    123.31      0.00
17:11:40    120.74      0.00
17:11:41    122.09      0.00
17:11:42    123.41      0.00
17:11:43    122.03      0.00
17:11:44    120.84      0.00
17:11:45    122.04      0.00
17:11:46    123.35      0.00
17:11:47    121.98      0.00
17:11:48    122.13      0.00
17:11:49    121.82      0.00
17:11:50    122.34      0.00
17:11:51    121.91      0.00
17:11:52    121.43      0.00
17:11:53    122.78      0.00
17:11:54    122.49      0.00
17:11:55    122.07      0.00
17:11:56    121.68      0.00
17:11:57    122.34      0.00
17:11:58    112.49      0.42
