  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
17:22:03  122079.2      0.00
17:22:04  122073.1      0.00
17:22:05  122062.9      0.00
17:22:06  122074.0      0.00
17:22:07  122070.8      0.00
17:22:08  122069.6      0.00
17:22:09  122045.9      0.00
17:22:10  122096.3      0.00
17:22:11  122064.4      0.00
17:22:12  122079.6      0.00
17:22:13  122065.9      0.00
17:22:14  122074.6      0.00
17:22:15  122070.5      0.00
17:22:16  122064.3      0.00
17:22:17  122072.8      0.00
17:22:18  122071.3      0.00
17:22:19  122066.7      0.00
17:22:20  122056.2      0.00
17:22:21  122088.2      0.00
17:22:22  122068.9      0.00
17:22:23  122071.8      0.00
17:22:24  122058.7      0.00
17:22:25  122081.0      0.00
17:22:26  122073.1      0.00
17:22:27  122067.4      0.00
17:22:28  122070.4      0.00
17:22:29  122072.4      0.00
17:22:30  122065.6      0.00
17:22:31  122069.2      0.00
17:22:32  122067.9      0.00
17:22:33  122077.7      0.00
17:22:34  122067.2      0.00
17:22:35  121582.4      0.00
17:22:36  122529.9      0.00
17:22:37  122103.9      0.00
17:22:38  122051.5      0.00
17:22:39  121914.4      0.00
17:22:40  122019.2      0.00
17:22:41  122295.1      0.00
17:22:42  121648.3      0.00
17:22:43  122294.0      0.00
17:22:44  122199.2      0.00
17:22:45  122122.5      0.00
17:22:46  121939.7      0.00
17:22:47  121121.3      0.00
17:22:48  122823.5      0.00
17:22:49  122410.6      0.00
17:22:50  121762.1      0.00
17:22:51  121874.8      0.00
17:22:52  122571.6      0.00
17:22:53  122076.2      0.00
17:22:54  122063.1      0.00
17:22:55  121744.3      0.00
17:22:56  122356.7      0.00
17:22:57  120422.6      0.00
17:22:58  123763.7      0.00
17:22:59  120614.8      0.00
17:23:00  123526.1      0.00
17:23:01  122067.8      0.00
17:23:02  122075.0      0.00
17:23:03  122036.6      0.00
17:23:04  122099.1      0.00
17:23:05  122074.9      0.00
17:23:06  122060.8      0.00
17:23:07  122078.9      0.00
17:23:08  122070.8      0.00
17:23:09  122064.6      0.00
17:23:10  122078.8      0.00
17:23:11  122070.0      0.00
17:23:12  122060.9      0.00
17:23:13  122049.6      0.00
17:23:14  122097.3      0.00
17:23:15  122072.1      0.00
17:23:16  122069.8      0.00
17:23:17  122066.1      0.00
17:23:18  122068.5      0.00
17:23:19  122076.5      0.00
17:23:20  122065.9      0.00
17:23:21  122071.5      0.00
17:23:22  122067.8      0.00
17:23:23  122064.7      0.00
17:23:24  122078.1      0.00
17:23:25  122063.9      0.00
17:23:26  122069.7      0.00
17:23:27  122077.2      0.00
17:23:28  122069.7      0.00
17:23:29  122073.8      0.00
17:23:30  122074.7      0.00
17:23:31  122060.1      0.00
17:23:32  122074.7      0.00
17:23:33  122068.5      0.00
17:23:34  119397.3      0.00
17:23:35  124747.0      0.00
17:23:36  122055.9      0.00
17:23:37  121763.4      0.00
17:23:38  122389.4      0.00
17:23:39  122075.0      0.00
17:23:40  122067.1      0.00
17:23:41  122070.4      0.00
17:23:42  121788.0      0.00
17:23:43  122355.7      0.00
17:23:44  122061.3      0.00
17:23:45  121553.2      0.00
17:23:46  122437.9      0.00
17:23:47  122227.3      0.00
17:23:48  122050.7      0.00
17:23:49  122086.7      0.00
17:23:50  122074.0      0.00
17:23:51  122069.1      0.00
17:23:52  121896.8      0.00
17:23:53  122245.8      0.00
17:23:54  121844.7      0.00
17:23:55  122296.1      0.00
17:23:56  122046.6      0.00
17:23:57  122012.9      0.00
17:23:58  122066.8      0.00
17:23:59  121809.0      0.00
17:24:00  122406.8      0.00
17:24:01  122057.7      0.00
17:24:02  122047.2      0.00
17:24:03  122112.0      0.00
17:24:04  122062.0      0.00
17:24:05  122073.3      0.00
17:24:06  122040.6      0.00
17:24:07  122105.6      0.00
17:24:08  122068.9      0.00
17:24:09  122061.4      0.00
17:24:10  122080.2      0.00
17:24:11  122063.9      0.00
17:24:12  122069.5      0.00
17:24:13  122074.8      0.00
17:24:14  122053.1      0.00
17:24:15  122046.0      0.00
17:24:16  122105.0      0.00
17:24:17  122075.8      0.00
17:24:18  122077.4      0.00
17:24:19  122060.9      0.00
17:24:20  122080.7      0.00
17:24:21  122070.9      0.00
17:24:22  122068.4      0.00
17:24:23  122070.5      0.00
17:24:24  122067.9      0.00
17:24:25  122068.4      0.00
17:24:26  122071.3      0.00
17:24:27  122062.5      0.00
17:24:28  122081.0      0.00
17:24:29  122066.6      0.00
17:24:30  122066.0      0.00
17:24:31  122066.9      0.00
17:24:32  122083.7      0.00
17:24:33  122069.9      0.00
17:24:34  122047.3      0.00
17:24:35  120311.1      0.00
17:24:36  119582.6      0.00
17:24:37  126343.1      0.00
17:24:38  122067.3      0.00
17:24:39  120315.1      0.00
17:24:40  123370.0      0.00
17:24:41  122459.3      0.00
17:24:42  122069.7      0.00
17:24:43  122136.5      0.00
17:24:44  122068.6      0.00
17:24:45  122073.8      0.00
17:24:46  122068.3      0.00
17:24:47  122068.5      0.00
17:24:48  122073.0      0.00
17:24:49  122047.7      0.00
17:24:50  122095.1      0.00
17:24:51  122067.3      0.00
17:24:52  122072.5      0.00
17:24:53  122063.4      0.00
17:24:54  122046.4      0.00
17:24:55  122096.6      0.00
17:24:56  122070.0      0.00
17:24:57  121942.0      0.00
17:24:58  122197.9      0.00
17:24:59  122049.6      0.00
17:25:00  122067.4      0.00
17:25:01  122055.7      0.00
17:25:02  122112.7      0.00
17:25:03  122069.4      0.00
17:25:04  122067.9      0.00
17:25:05  120073.3      0.00
17:25:06  124071.8      0.00
17:25:07  121961.1      0.00
17:25:08  121909.7      0.00
17:25:09  122336.4      0.00
17:25:10  122070.2      0.00
17:25:11  122066.6      0.00
17:25:12  122071.1      0.00
17:25:13  122076.5      0.00
17:25:14  122073.1      0.00
17:25:15  121997.3      0.00
17:25:16  122128.6      0.00
17:25:17  122079.0      0.00
17:25:18  122076.6      0.00
17:25:19  122063.3      0.00
17:25:20  122050.7      0.00
17:25:21  122095.3      0.00
17:25:22  122060.7      0.00
17:25:23  122080.4      0.00
17:25:24  122064.2      0.00
17:25:25  122074.8      0.00
17:25:26  122070.5      0.00
17:25:27  122063.5      0.00
17:25:28  122070.7      0.00
17:25:29  122075.7      0.00
17:25:30  121799.2      0.00
17:25:31  122343.3      0.00
17:25:32  122071.4      0.00
17:25:33  121319.2      0.00
17:25:34  122817.1      0.00
17:25:35  122070.3      0.00
17:25:36  121959.2      0.00
17:25:37  122187.1      0.00
17:25:38  122068.6      0.00
17:25:39  122071.6      0.00
17:25:40  122058.0      0.00
17:25:41  122077.8      0.00
17:25:42  121783.8      0.00
17:25:43  122357.0      0.00
17:25:44  122058.6      0.00
17:25:45  122081.9      0.00
17:25:46  121977.7      0.00
17:25:47  122162.9      0.00
17:25:48  122072.6      0.00
17:25:49  122059.4      0.00
17:25:50  122080.8      0.00
17:25:51  122057.4      0.00
17:25:52  104064.9      0.00
17:25:53  134286.2      0.00
17:25:54  124564.4      0.00
17:25:55  121815.9      0.00
17:25:56  122231.8      0.00
17:25:57  122162.2      0.00
17:25:58  122070.5      0.00
