  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
17:12:02   1220.75      0.00
17:12:03   1220.51      0.00
17:12:04   1220.38      0.00
17:12:05   1221.25      0.00
17:12:06   1220.67      0.00
17:12:07   1220.56      0.00
17:12:08   1219.57      0.00
17:12:09   1220.82      0.00
17:12:10   1221.53      0.00
17:12:11   1220.09      0.00
17:12:12   1220.66      0.00
17:12:13   1220.46      0.00
17:12:14   1221.72      0.00
17:12:15   1220.75      0.00
17:12:16   1220.86      0.00
17:12:17   1219.72      0.00
17:12:18   1220.42      0.00
17:12:19   1221.19      0.00
17:12:20   1221.25      0.00
17:12:21   1220.90      0.00
17:12:22   1221.11      0.00
17:12:23   1220.67      0.00
17:12:24   1220.48      0.00
17:12:25   1219.81      0.00
17:12:26   1221.10      0.00
17:12:27   1221.43      0.00
17:12:28   1220.78      0.00
17:12:29   1220.04      0.00
17:12:30   1221.07      0.00
17:12:31   1220.07      0.00
17:12:32   1221.62      0.00
17:12:33   1219.56      0.00
17:12:34   1221.21      0.00
17:12:35   1221.25      0.00
17:12:36   1220.80      0.00
17:12:37   1219.44      0.00
17:12:38   1220.60      0.00
17:12:39   1220.60      0.00
17:12:40   1221.41      0.00
17:12:41   1221.14      0.00
17:12:42   1220.92      0.00
17:12:43   1220.13      0.00
17:12:44   1220.97      0.00
17:12:45   1220.77      0.00
17:12:46   1219.86      0.00
17:12:47   1221.36      0.00
17:12:48   1219.83      0.00
17:12:49   1221.72      0.00
17:12:50   1220.25      0.00
17:12:51   1220.06      0.00
17:12:52   1221.40      0.00
17:12:53   1220.91      0.00
17:12:54   1221.23      0.00
17:12:55   1220.81      0.00
17:12:56   1220.86      0.00
17:12:57   1220.69      0.00
17:12:58   1219.72      0.00
17:12:59   1221.29      0.00
17:13:00   1219.75      0.00
17:13:01   1220.70      0.00
17:13:02   1221.34      0.00
17:13:03   1221.42      0.00
17:13:04   1220.68      0.00
17:13:05   1220.21      0.00
17:13:06   1221.25      0.00
17:13:07   1220.18      0.00
17:13:08   1221.00      0.00
17:13:09   1220.50      0.00
17:13:10   1220.72      0.00
17:13:11   1219.69      0.00
17:13:12   1220.92      0.00
17:13:13   1221.16      0.00
17:13:14   1220.86      0.00
17:13:15   1220.18      0.00
17:13:16   1220.71      0.00
17:13:17   1221.20      0.00
17:13:18   1220.76      0.00
17:13:19   1221.07      0.00
17:13:20   1220.72      0.00
17:13:21   1220.11      0.00
17:13:22   1221.68      0.00
17:13:23   1220.37      0.00
17:13:24   1220.86      0.00
17:13:25   1219.69      0.00
17:13:26   1221.05      0.00
17:13:27   1220.50      0.00
17:13:28   1220.72      0.00
17:13:29   1220.41      0.00
17:13:30   1221.91      0.00
17:13:31   1220.62      0.00
17:13:32   1220.77      0.00
17:13:33   1219.42      0.00
17:13:34   1222.12      0.00
17:13:35   1220.11      0.00
17:13:36   1220.48      0.00
17:13:37   1221.36      0.00
17:13:38   1219.97      0.00
17:13:39   1221.51      0.00
17:13:40   1220.58      0.00
17:13:41   1219.75      0.00
17:13:42   1221.23      0.00
17:13:43   1220.05      0.00
17:13:44   1220.85      0.00
17:13:45   1221.55      0.00
17:13:46   1219.78      0.00
17:13:47   1221.07      0.00
17:13:48   1220.79      0.00
17:13:49   1220.50      0.00
17:13:50   1221.58      0.00
17:13:51   1220.29      0.00
17:13:52   1221.14      0.00
17:13:53   1219.69      0.00
17:13:54   1220.65      0.00
17:13:55   1221.99      0.00
17:13:56   1220.44      0.00
17:13:57   1220.99      0.00
17:13:58   1220.34      0.00
17:13:59   1219.87      0.00
17:14:00   1221.89      0.00
17:14:01   1219.43      0.00
17:14:02   1222.07      0.00
17:14:03   1219.56      0.00
17:14:04   1221.21      0.00
17:14:05   1221.10      0.00
17:14:06   1220.10      0.00
17:14:07   1221.46      0.00
17:14:08   1219.49      0.00
17:14:09   1221.05      0.00
17:14:10   1221.08      0.00
17:14:11   1220.53      0.00
17:14:12   1220.17      0.00
17:14:13   1220.76      0.00
17:14:14   1221.08      0.00
17:14:15   1220.21      0.00
17:14:16   1221.84      0.00
17:14:17   1220.57      0.00
17:14:18   1220.84      0.00
17:14:19   1220.72      0.00
17:14:20   1219.49      0.00
17:14:21   1221.94      0.00
17:14:22   1220.10      0.00
17:14:23   1221.42      0.00
17:14:24   1220.69      0.00
17:14:25   1220.01      0.00
17:14:26   1221.33      0.00
17:14:27   1220.99      0.00
17:14:28   1220.32      0.00
17:14:29   1221.07      0.00
17:14:30   1219.62      0.00
17:14:31   1220.84      0.00
17:14:32   1221.76      0.00
17:14:33   1219.87      0.00
17:14:34   1220.95      0.00
17:14:35   1220.17      0.00
17:14:36   1221.75      0.00
17:14:37   1219.68      0.00
17:14:38   1220.56      0.00
17:14:39   1221.78      0.00
17:14:40   1219.78      0.00
17:14:41   1221.43      0.00
17:14:42   1220.51      0.00
17:14:43   1220.21      0.00
17:14:44   1220.41      0.00
17:14:45   1221.19      0.00
17:14:46   1221.52      0.00
17:14:47   1219.49      0.00
17:14:48   1221.40      0.00
17:14:49   1220.12      0.00
17:14:50   1220.77      0.00
17:14:51   1221.55      0.00
17:14:52   1219.84      0.00
17:14:53   1220.87      0.00
17:14:54   1221.44      0.00
17:14:55   1220.45      0.00
17:14:56   1220.13      0.00
17:14:57   1220.72      0.00
17:14:58   1220.84      0.00
17:14:59   1220.57      0.00
17:15:00   1220.99      0.00
17:15:01   1220.24      0.00
17:15:02   1221.22      0.00
17:15:03   1221.45      0.00
17:15:04   1220.02      0.00
17:15:05   1220.54      0.00
17:15:06   1221.25      0.00
17:15:07   1220.59      0.00
17:15:08   1220.90      0.00
17:15:09   1220.83      0.00
17:15:10   1219.68      0.00
17:15:11   1221.26      0.00
17:15:12   1220.86      0.00
17:15:13   1221.06      0.00
17:15:14   1219.56      0.00
17:15:15   1221.33      0.00
17:15:16   1220.71      0.00
17:15:17   1220.76      0.00
17:15:18   1220.62      0.00
17:15:19   1221.46      0.00
