Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,5.359375,[0],1,1,5,0
2,0.0,241.7109375,"[0, 19]",15,5,782,1
3,4.0,243.88671875,"[0, 19]",22,12,911,1
4,3.0,243.88671875,"[0, 19]",22,12,1041,1
5,3.0,243.88671875,"[0, 19]",22,12,1160,1
6,3.0,243.88671875,"[0, 19]",22,12,1281,1
7,4.0,243.88671875,"[0, 17]",23,13,1416,1
8,2.0,243.88671875,"[0, 17]",23,13,1574,1
9,3.0,243.88671875,"[0, 17]",23,13,1694,1
10,3.0,243.88671875,"[0, 17]",23,13,1835,1
11,3.0,245.0859375,"[0, 17]",25,15,1962,1
12,2.0,245.0859375,"[0, 17]",25,15,2149,1
13,3.0,245.0859375,"[0, 17]",25,15,2592,1
14,3.0,245.0859375,"[0, 17]",25,15,2799,1
15,2.0,245.0859375,"[0, 17]",25,15,3071,1
16,2.0,245.0859375,"[0, 17]",25,15,3468,1
17,4.9,245.0859375,"[0, 17]",26,16,3913,1
18,1.0,245.0859375,"[0, 17]",26,16,4045,1
19,2.0,245.0859375,"[0, 17]",26,16,4269,1
20,1.0,245.0859375,"[0, 17]",26,16,4480,1
21,1.0,245.0859375,"[0, 17]",26,16,4625,1
22,1.0,245.0859375,"[0, 17]",26,16,4726,1
23,0.0,245.0859375,"[0, 17]",26,16,4889,1
24,2.0,245.0859375,"[0, 17]",26,16,5179,1
25,1.0,245.0859375,"[0, 17]",26,16,5263,1
26,2.0,245.0859375,"[0, 17]",26,16,5399,1
27,2.0,245.35546875,"[0, 17]",28,18,5563,1
28,3.0,245.35546875,"[0, 17]",29,19,5682,1
29,2.0,245.35546875,"[0, 17]",30,20,5781,1
30,0.0,245.35546875,"[0, 17]",30,20,5872,1
31,1.0,245.35546875,"[0, 17]",30,20,5976,1
32,0.0,245.35546875,"[0, 17]",30,20,6116,1
33,2.0,245.4609375,"[0, 17]",30,20,6291,1
34,1.0,245.4609375,"[0, 17]",30,20,6397,1
35,0.0,245.4609375,"[0, 17]",30,20,6484,1
36,1.0,245.4609375,"[0, 17]",30,20,6572,1
37,1.0,245.4609375,"[0, 17]",30,20,6748,1
38,3.0,245.4609375,"[0, 17]",30,20,7124,1
39,1.0,245.4609375,"[0, 17]",30,20,7238,1
40,0.0,245.4609375,"[0, 17]",30,20,7349,1
41,1.0,245.4609375,"[0, 17]",30,20,7441,1
42,1.0,245.4609375,"[0, 17]",30,20,7540,1
43,0.0,245.4609375,"[0, 17]",30,20,7629,1
44,1.0,245.4609375,"[0, 17]",30,20,7723,1
45,0.0,245.4609375,"[0, 17]",30,20,7810,1
46,2.0,245.4609375,"[0, 17]",30,20,7926,1
47,0.0,245.4609375,"[0, 17]",30,20,8052,1
48,1.0,245.4609375,"[0, 17]",31,21,8157,1
49,2.0,245.48046875,"[0, 17]",31,21,8287,1
50,1.0,245.48046875,"[0, 17]",31,21,8418,1
51,2.0,245.48046875,"[0, 17]",31,21,8523,1
52,2.0,245.48046875,"[0, 17]",31,21,8632,1
53,0.0,245.6640625,"[0, 17]",31,21,8722,1
54,3.0,245.6640625,"[0, 17]",31,21,8828,1
55,1.0,245.6640625,"[0, 17]",31,21,8963,1
56,3.0,245.6640625,"[0, 17]",31,21,9096,1
57,1.0,245.66796875,"[0, 17]",31,21,9388,1
58,2.0,245.66796875,"[0, 17]",31,21,9524,1
59,1.0,245.66796875,"[0, 17]",31,21,9655,1
