Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,14.25390625,[0],1,2,2,0
2,96.9,305.65234375,[0],3,2,362,0
3,96.8,717.0078125,[0],3,2,530,0
4,96.8,832.96875,[0],3,2,835,0
5,97.8,928.83984375,[0],3,2,1018,0
6,88.9,946.546875,[0],3,2,1798,0
7,93.7,984.13671875,[0],3,2,2549,0
8,86.8,993.19140625,[0],3,2,3683,0
9,83.9,1004.578125,[0],3,2,4989,0
10,87.8,1010.8515625,[0],3,2,6186,0
11,86.8,1053.95703125,[0],3,2,7338,0
12,94.8,1089.3203125,[0],3,2,8073,0
13,87.8,1107.83203125,[0],3,2,9211,0
14,89.8,1127.7265625,[0],3,2,10198,0
15,87.8,1138.7265625,[0],3,2,11359,0
16,89.8,1157.83203125,[0],3,2,12389,0
17,92.7,1235.5703125,[0],3,2,12977,0
18,89.9,1255.90234375,[0],2,2,12987,0
19,0.0,1255.90234375,[0],1,2,12988,0
20,0.0,1255.90234375,[0],1,2,12988,0
