DateTime,Extractor,Folder,PCAP File,Runtime (s),Avg_CPU_Usage (%),Avg_Memory_Usage (MB),Max_Memory_Usage (MB),CPU Cores,CPU Logical Cores,Total Memory (MB),Available Memory (MB)
2025-02-19 11:53:03,rustiflow,/data/cicids2017,cicids2017,133.26197028160095,278.77348484848494,125.34984611742425,182.859375,16,32,48228.4453125,46539.125
2025-02-19 11:55:17,rustiflow,/data/cicids2017,cicids2017,139.59569597244263,269.3681159420292,128.61809329710144,175.38671875,16,32,48228.4453125,46517.37890625
2025-02-19 11:57:36,rustiflow,/data/cicids2017,cicids2017,142.66549110412598,279.3808510638299,134.81737588652481,200.83984375,16,32,48228.4453125,46558.390625
2025-02-19 11:59:59,rustiflow,/data/cicids2017,cicids2017,161.7877767086029,236.25062499999999,139.2425048828125,195.5703125,16,32,48228.4453125,46559.58984375
2025-02-19 12:02:41,rustiflow,/data/cicids2017,cicids2017,161.8875515460968,236.16812500000006,132.4599853515625,182.94921875,16,32,48228.4453125,46531.96875
2025-02-19 12:15:50,rustiflow,/data/cicids2017,cicids2017,140.35156679153442,273.83597122302155,131.8427945143885,191.19921875,16,32,48228.4453125,46552.77734375
2025-02-19 12:18:10,rustiflow,/data/cicids2017,cicids2017,136.6445791721344,280.3466666666666,140.84936342592593,186.9453125,16,32,48228.4453125,46555.92578125
2025-02-19 12:20:27,rustiflow,/data/cicids2017,cicids2017,137.05773043632507,273.9772058823528,141.43264590992646,202.23828125,16,32,48228.4453125,46547.94140625
2025-02-19 12:22:44,rustiflow,/data/cicids2017,cicids2017,161.00061750411987,241.17861635220123,132.59800019654088,193.3046875,16,32,48228.4453125,46558.87109375
2025-02-19 12:25:25,rustiflow,/data/cicids2017,cicids2017,159.97443866729736,236.09245283018885,133.46619496855345,188.10546875,16,32,48228.4453125,46552.20703125
