Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,8.015625,[24],1,0,1,0
2,218.7,742.74609375,"[0, 2, 5, 7, 9, 11, 13, 14, 16, 19, 20, 23, 25, 27, 29, 30]",31,2,9785,15
