Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,7.9453125,[18],1,1,0,0
2,249.2,739.734375,"[0, 2, 4, 6, 9, 11, 13, 15, 16, 18, 20, 22, 24, 26, 28, 30]",25,16,8823,15
3,918.8000000000001,741.7265625,"[0, 2, 4, 6, 9, 11, 13, 14, 16, 18, 20, 22, 25, 26, 28, 30]",28,16,30654,15
4,887.8999999999999,744.71484375,"[0, 2, 5, 6, 8, 11, 13, 15, 16, 19, 20, 22, 25, 26, 28, 30]",29,16,53144,15
5,827.8999999999997,746.6953125,"[0, 2, 5, 6, 8, 11, 12, 15, 16, 19, 20, 22, 25, 26, 29, 30]",31,16,78853,15
6,881.6999999999998,747.34765625,"[0, 3, 5, 6, 8, 11, 12, 15, 17, 19, 20, 22, 25, 26, 29, 30]",31,16,103695,15
7,840.6999999999999,748.80078125,"[0, 2, 5, 6, 8, 11, 12, 15, 16, 19, 20, 22, 25, 26, 29, 30]",31,16,129870,15
8,848.8999999999999,750.26953125,"[0, 2, 5, 6, 8, 11, 12, 15, 16, 19, 20, 22, 25, 26, 29, 30]",31,16,154672,15
9,853.3999999999999,750.60546875,"[0, 2, 5, 7, 8, 11, 12, 15, 16, 19, 20, 22, 25, 26, 29, 30]",31,16,179088,15
10,848.9999999999999,751.58203125,"[0, 2, 5, 7, 9, 10, 12, 15, 16, 19, 20, 23, 24, 27, 29, 30]",31,16,204585,15
11,831.9000000000001,753.6484375,"[0, 2, 5, 7, 9, 10, 12, 15, 16, 19, 20, 23, 24, 27, 29, 30]",31,16,229519,15
12,804.4,754.40625,"[0, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 24, 27, 29, 30]",31,16,255187,15
13,861.4999999999999,755.66015625,"[0, 2, 5, 7, 9, 10, 12, 15, 16, 19, 20, 23, 24, 27, 29, 30]",31,16,279485,15
14,603.1999999999999,664.96875,"[0, 3, 5, 7, 9, 10, 12, 15, 16, 19, 20, 23, 24, 27, 29, 30]",29,2,294631,15
15,129.0,108.8125,"[0, 3, 4, 7, 9, 10, 12, 15, 16, 18, 21, 23, 25, 27, 29, 31]",17,2,294653,15
16,100.5,108.921875,"[0, 3, 4, 7, 9, 10, 12, 15, 16, 18, 21, 23, 25, 27, 29, 31]",17,2,294679,15
17,99.5,108.921875,"[0, 3, 4, 7, 9, 10, 12, 15, 16, 18, 21, 23, 25, 27, 29, 31]",17,2,294684,15
18,102.4,108.921875,"[0, 3, 4, 7, 9, 10, 12, 15, 16, 18, 21, 23, 25, 27, 29, 31]",17,2,294702,15
