Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,3.703125,"[31, 10]",2,1,2,1
2,0.0,152.765625,"[31, 10, 11, 28]",6,3,39,3
3,44.3,154.0546875,"[31, 10, 11, 28]",6,3,47,3
4,47.0,154.66015625,"[31, 10, 11, 28]",6,3,55,3
5,46.3,156.53125,"[31, 10, 11, 28]",6,3,64,3
6,41.4,157.3671875,"[31, 10, 11, 28]",6,3,72,3
7,40.4,160.15234375,"[31, 10, 11, 28]",6,3,80,3
8,40.4,161.59765625,"[31, 10, 11, 28]",6,3,88,3
9,37.5,162.203125,"[31, 10, 11, 28]",6,3,96,3
10,39.4,164.234375,"[31, 10, 11, 28]",6,3,104,3
11,37.5,164.625,"[31, 10, 11, 28]",6,3,112,3
12,39.4,166.76171875,"[31, 10, 11, 28]",6,3,120,3
13,41.4,167.58984375,"[31, 10, 11, 28]",6,3,128,3
14,39.4,168.91015625,"[31, 10, 11, 28]",6,3,136,3
15,60.1,204.05859375,"[31, 10, 11, 28]",6,3,144,3
16,41.4,205.18359375,"[31, 10, 11, 28]",6,3,152,3
17,41.4,209.25,"[31, 10, 11, 28]",6,3,160,3
18,104.4,241.80859375,"[31, 10, 11, 28]",6,3,187,3
19,183.3,162.47265625,"[31, 10, 11, 28]",5,2,198,3
20,200.4,151.7578125,"[31, 10, 11, 28]",5,2,199,3
