Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,1.03125,20,1,1,0
2,0.0,3.01171875,20,1,1,1
3,0.0,3.01171875,20,1,1,1
4,0.0,3.01171875,20,1,1,1
5,0.0,3.01171875,20,1,1,1
