Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,25.2109375,"[15, 27, 12]",4,2,6,2
2,54.2,152.9921875,"[15, 27, 12, 29]",6,3,23,3
3,45.3,154.28125,"[15, 27, 12, 29]",6,3,31,3
4,46.3,154.765625,"[15, 27, 12, 29]",6,3,39,3
5,45.4,156.3984375,"[15, 27, 12, 29]",6,3,47,3
6,40.4,156.98828125,"[15, 27, 12, 29]",6,3,56,3
7,40.4,159.40234375,"[15, 27, 12, 29]",6,3,64,3
8,38.5,161.6875,"[15, 27, 12, 29]",6,3,72,3
9,40.4,162.04296875,"[15, 27, 12, 29]",6,3,80,3
10,38.4,163.6328125,"[15, 27, 12, 29]",6,3,88,3
11,92.7,50.91796875,"[15, 27, 12, 0]",5,2,95,3
