  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
11:03:42  122048.7      0.00
11:03:43  122067.1      0.00
11:03:44  122079.8      0.00
11:03:45  122068.9      0.00
11:03:46  122084.9      0.00
11:03:47  122054.6      0.00
11:03:48  122078.0      0.00
11:03:49  122062.5      0.00
11:03:50  122071.2      0.00
11:03:51  122084.0      0.00
11:03:52  122054.7      0.00
11:03:53  122091.6      0.00
11:03:54  122076.6      0.00
11:03:55  122069.3      0.00
11:03:56  122066.4      0.00
11:03:57  122069.3      0.00
11:03:58  122074.1      0.00
11:03:59  122065.8      0.00
11:04:00  122060.3      0.00
11:04:01  122074.1      0.00
11:04:02  122054.7      0.00
11:04:03  122088.8      0.00
11:04:04  122072.6      0.00
11:04:05  122070.0      0.00
11:04:06  122074.1      0.00
11:04:07  122023.1      0.00
11:04:08  122096.7      0.00
11:04:09  122081.4      0.00
11:04:10  122066.1      0.00
11:04:11  122084.7      0.00
11:04:12  122067.5      0.00
11:04:13  122071.1      0.00
11:04:14  122042.1      0.00
11:04:15  122101.5      0.00
11:04:16  122070.7      0.00
11:04:17  122069.0      0.00
11:04:18  121901.6      0.00
11:04:19  122198.5      0.00
11:04:20  122097.7      0.00
11:04:21  121948.5      0.00
11:04:22  122132.1      0.00
11:04:23  121023.9      0.00
11:04:24  123171.9      0.00
11:04:25  122043.7      0.00
11:04:26  121411.1      0.00
11:04:27  122561.9      0.00
11:04:28  122283.8      0.00
11:04:29  122070.5      0.00
11:04:30  122065.4      0.00
11:04:31  121941.0      0.00
11:04:32  122205.5      0.00
11:04:33  122070.2      0.00
11:04:34  119015.4      0.00
11:04:35  123383.4      0.00
11:04:36  121400.3      0.00
11:04:37  122741.6      0.00
11:04:38  121130.3      0.00
11:04:39  123003.2      0.00
11:04:40  122043.6      0.00
11:04:41  122100.5      0.00
11:04:42  122072.9      0.00
11:04:43  122063.6      0.00
11:04:44  122040.3      0.00
11:04:45  122106.1      0.00
11:04:46  122028.4      0.00
11:04:47  122109.9      0.00
11:04:48  122073.0      0.00
11:04:49  122071.3      0.00
11:04:50  122054.1      0.00
11:04:51  122088.0      0.00
11:04:52  122059.9      0.00
11:04:53  122080.7      0.00
11:04:54  122073.6      0.00
11:04:55  122050.1      0.00
11:04:56  122079.7      0.00
11:04:57  122075.9      0.00
11:04:58  122074.5      0.00
11:04:59  122067.8      0.00
11:05:00  122070.4      0.00
11:05:01  122054.7      0.00
11:05:02  122080.2      0.00
11:05:03  122077.9      0.00
11:05:04  122070.3      0.00
11:05:05  122052.0      0.00
11:05:06  122086.9      0.00
11:05:07  122072.0      0.00
11:05:08  122067.3      0.00
11:05:09  122070.9      0.00
11:05:10  122071.5      0.00
11:05:11  122072.0      0.00
11:05:12  122065.7      0.00
11:05:13  122073.3      0.00
11:05:14  122062.4      0.00
11:05:15  122078.0      0.00
11:05:16  121779.6      0.00
11:05:17  122343.7      0.00
11:05:18  122086.2      0.00
11:05:19  122073.4      0.00
11:05:20  122070.5      0.00
11:05:21  121931.0      0.00
11:05:22  122206.8      0.00
11:05:23  122066.3      0.00
11:05:24  121825.3      0.00
11:05:25  122271.0      0.00
11:05:26  122119.0      0.00
11:05:27  122069.8      0.00
11:05:28  122062.4      0.00
11:05:29  122068.2      0.00
11:05:30  122079.4      0.00
11:05:31  121934.0      0.00
11:05:32  122187.2      0.00
11:05:33  122091.9      0.00
11:05:34  121946.4      0.00
11:05:35  122190.5      0.00
11:05:36  122027.2      0.00
11:05:37  122116.6      0.00
11:05:38  122044.2      0.00
11:05:39  122067.8      0.00
11:05:40  122079.3      0.00
11:05:41  122083.1      0.00
11:05:42  122036.9      0.00
11:05:43  122104.1      0.00
11:05:44  122053.7      0.00
11:05:45  122060.0      0.00
11:05:46  122059.6      0.00
11:05:47  122109.8      0.00
11:05:48  122067.7      0.00
11:05:49  122047.8      0.00
11:05:50  122096.9      0.00
11:05:51  122060.1      0.00
11:05:52  122064.5      0.00
11:05:53  121829.2      0.00
11:05:54  122072.4      0.00
11:05:55  122080.3      0.00
11:05:56  122066.5      0.00
11:05:57  122074.0      0.00
11:05:58  122072.0      0.00
11:05:59  122039.8      0.00
11:06:00  122099.6      0.00
11:06:01  122070.6      0.00
11:06:02  122069.4      0.00
11:06:03  122072.4      0.00
11:06:04  122072.8      0.00
11:06:05  122064.6      0.00
11:06:06  122069.6      0.00
11:06:07  122076.0      0.00
11:06:08  122064.1      0.00
11:06:09  122064.9      0.00
11:06:10  122080.4      0.00
11:06:11  122055.2      0.00
11:06:12  122081.5      0.00
11:06:13  122070.5      0.00
11:06:14  122069.6      0.00
11:06:15  122074.6      0.00
11:06:16  122068.2      0.00
11:06:17  122071.6      0.00
11:06:18  120861.5      0.00
11:06:19  123273.6      0.00
11:06:20  121909.4      0.00
11:06:21  122225.3      0.00
11:06:22  122083.3      0.00
11:06:23  122040.6      0.00
11:06:24  122078.9      0.00
11:06:25  122091.0      0.00
11:06:26  122072.8      0.00
11:06:27  122069.3      0.00
11:06:28  122068.4      0.00
11:06:29  122061.5      0.00
11:06:30  122082.2      0.00
11:06:31  122071.1      0.00
11:06:32  122064.7      0.00
11:06:33  122070.0      0.00
11:06:34  122065.9      0.00
11:06:35  122080.0      0.00
11:06:36  121543.9      0.00
11:06:37  122588.7      0.00
11:06:38  122008.5      0.00
11:06:39  121992.0      0.00
11:06:40  122196.5      0.00
11:06:41  121635.1      0.00
11:06:42  122524.5      0.00
11:06:43  122071.8      0.00
11:06:44  121512.7      0.00
11:06:45  122584.1      0.00
11:06:46  122088.7      0.00
11:06:47  122087.6      0.00
11:06:48  122074.2      0.00
11:06:49  121707.6      0.00
11:06:50  122434.2      0.00
11:06:51  122073.1      0.00
11:06:52  122069.0      0.00
11:06:53  122070.9      0.00
11:06:54  122058.9      0.00
11:06:55  122080.8      0.00
11:06:56  122067.7      0.00
11:06:57  122065.5      0.00
11:06:58  122078.2      0.00
11:06:59  122068.2      0.00
11:07:00  122070.5      0.00
11:07:01  122072.1      0.00
11:07:02  122068.9      0.00
11:07:03  122071.3      0.00
11:07:04  122068.6      0.00
11:07:05  122068.3      0.00
11:07:06  122073.2      0.00
11:07:07  122070.1      0.00
11:07:08  122042.0      0.00
11:07:09  121987.0      0.00
11:07:10  119970.9      0.00
11:07:11  121249.4      0.00
11:07:12  124994.0      0.00
11:07:13  122183.1      0.00
11:07:14  122066.1      0.00
11:07:15  121976.4      0.00
11:07:16  122034.6      0.00
11:07:17  122201.0      0.00
11:07:18  122061.2      0.00
11:07:19  122083.2      0.00
11:07:20  122063.7      0.00
11:07:21  122073.1      0.00
11:07:22  121990.1      0.00
11:07:23  122096.4      0.00
11:07:24  122064.1      0.00
11:07:25  122021.8      0.00
11:07:26  122177.8      0.00
11:07:27  122067.2      0.00
11:07:28  122059.3      0.00
11:07:29  122066.0      0.00
11:07:30  122069.8      0.00
11:07:31  110859.6      0.00
11:07:32  126217.0      0.00
11:07:33  123618.4      0.00
11:07:34  121403.0      0.00
11:07:35  122738.1      0.00
11:07:36  122058.1      0.00
11:07:37  122082.0      0.00
11:07:38  121522.2      0.00
11:07:39  120130.5      0.00
11:07:40  120756.5      0.00
11:07:41  125308.5      0.00
11:07:42  120925.3      0.00
11:07:43  121769.5      0.00
11:07:44  119799.6      0.00
11:07:45  120161.1      0.00
11:07:46  120322.4      0.00
11:07:47  119785.8      0.00
11:07:48  118768.1      0.00
11:07:49  121246.0      0.00
11:07:50  119831.7      0.00
11:07:51  122367.8      0.00
11:07:52  121384.7      0.00
11:07:53  125719.9      0.00
11:07:54  119438.6      0.00
11:07:55  118519.2      0.00
11:07:56  125325.1      0.00
11:07:57  122074.1      0.00
11:07:58  122080.1      0.00
11:07:59  122051.9      0.00
11:08:00  122088.4      0.00
11:08:01  121845.8      0.00
11:08:02  121472.5      0.00
11:08:03  122071.0      0.00
11:08:04  121841.4      0.00
11:08:05  122121.2      0.00
11:08:06  121849.8      0.00
11:08:07  122284.2      0.00
11:08:08  119661.2      0.00
11:08:09  124629.8      0.00
11:08:10  122085.6      0.00
11:08:11  122073.2      0.00
11:08:12  122087.4      0.00
11:08:13  75975.37      0.00
11:08:14  28670.44      0.00
11:08:15  83408.45      0.00
11:08:16  152339.5      0.00
11:08:17  155265.4      0.00
11:08:18  115184.4      0.00
11:08:19  116860.3      0.00
11:08:20  113425.2      0.00
11:08:21  119757.5      0.00
11:08:22  140852.4      0.00
11:08:23  53251.08      0.42
