  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
16:11:54   1220.91      0.00
16:11:55   1220.47      0.00
16:11:56   1220.30      0.00
16:11:57   1221.21      0.00
16:11:58   1220.25      0.00
16:11:59   1221.02      0.00
16:12:00   1220.56      0.00
16:12:01   1220.12      0.00
16:12:02   1220.56      0.00
16:12:03   1221.67      0.00
16:12:04   1220.13      0.00
16:12:05   1220.72      0.00
16:12:06   1220.00      0.00
16:12:07   1220.80      0.00
16:12:08   1221.59      0.00
16:12:09   1220.57      0.00
16:12:10   1220.08      0.00
16:12:11   1221.89      0.00
16:12:12   1220.70      0.00
16:12:13   1219.43      0.00
16:12:14   1221.12      0.00
16:12:15   1221.24      0.00
16:12:16   1220.53      0.00
16:12:17   1221.16      0.00
16:12:18   1220.51      0.00
16:12:19   1220.94      0.00
16:12:20   1220.49      0.00
16:12:21   1220.59      0.00
16:12:22   1221.11      0.00
16:12:23   1220.24      0.00
16:12:24   1221.18      0.00
16:12:25   1220.54      0.00
16:12:26   1220.69      0.00
16:12:27   1219.82      0.00
16:12:28   1221.11      0.00
16:12:29   1220.55      0.00
16:12:30   1221.18      0.00
16:12:31   1220.14      0.00
16:12:32   1221.46      0.00
16:12:33   1219.64      0.00
16:12:34   1222.00      0.00
16:12:35   1220.36      0.00
16:12:36   1220.35      0.00
16:12:37   1220.52      0.00
16:12:38   1221.53      0.00
16:12:39   1220.14      0.00
16:12:40   1220.29      0.00
16:12:41   1221.52      0.00
16:12:42   1219.70      0.00
16:12:43   1221.94      0.00
16:12:44   1220.79      0.00
16:12:45   1220.67      0.00
16:12:46   1219.75      0.00
16:12:47   1220.71      0.00
16:12:48   1220.88      0.00
16:12:49   1220.66      0.00
16:12:50   1221.48      0.00
16:12:51   1220.00      0.00
16:12:52   1221.25      0.00
16:12:53   1220.87      0.00
16:12:54   1219.79      0.00
16:12:55   1221.52      0.00
16:12:56   1220.54      0.00
16:12:57   1220.39      0.00
16:12:58   1221.45      0.00
16:12:59   1220.13      0.00
16:13:00   1221.07      0.00
16:13:01   1220.56      0.00
16:13:02   1220.41      0.00
16:13:03   1220.22      0.00
16:13:04   1220.85      0.00
16:13:05   1221.36      0.00
16:13:06   1220.90      0.00
16:13:07   1220.25      0.00
16:13:08   1220.57      0.00
16:13:09   1220.87      0.00
16:13:10   1221.15      0.00
16:13:11   1219.54      0.00
16:13:12   1220.72      0.00
16:13:13   1221.80      0.00
16:13:14   1219.93      0.00
16:13:15   1220.30      0.00
16:13:16   1220.79      0.00
16:13:17   1221.37      0.00
16:13:18   1221.12      0.00
16:13:19   1220.45      0.00
16:13:20   1220.51      0.00
16:13:21   1221.04      0.00
16:13:22   1220.32      0.00
16:13:23   1221.62      0.00
16:13:24   1220.73      0.00
16:13:25   1219.81      0.00
16:13:26   1220.69      0.00
16:13:27   1220.82      0.00
16:13:28   1221.15      0.00
16:13:29   1220.09      0.00
16:13:30   1221.11      0.00
16:13:31   1221.11      0.00
16:13:32   1219.79      0.00
16:13:33   1221.44      0.00
16:13:34   1220.30      0.00
16:13:35   1220.39      0.00
16:13:36   1220.59      0.00
16:13:37   1220.89      0.00
16:13:38   1221.25      0.00
16:13:39   1221.08      0.00
16:13:40   1220.65      0.00
16:13:41   1220.75      0.00
16:13:42   1220.01      0.00
16:13:43   1220.42      0.00
16:13:44   1220.75      0.00
16:13:45   1221.38      0.00
16:13:46   1220.02      0.00
16:13:47   1221.07      0.00
16:13:48   1220.50      0.00
16:13:49   1221.41      0.00
16:13:50   1220.39      0.00
16:13:51   1221.40      0.00
16:13:52   1220.48      0.00
16:13:53   1220.78      0.00
16:13:54   1220.77      0.00
16:13:55   1219.59      0.00
16:13:56   1221.17      0.00
16:13:57   1221.21      0.00
16:13:58   1220.15      0.00
16:13:59   1221.45      0.00
16:14:00   1219.64      0.00
16:14:01   1220.77      0.00
16:14:02   1221.25      0.00
16:14:03   1220.53      0.00
16:14:04   1220.19      0.00
16:14:05   1221.88      0.00
16:14:06   1219.83      0.00
16:14:07   1220.56      0.00
16:14:08   1221.63      0.00
16:14:09   1220.50      0.00
16:14:10   1220.77      0.00
16:14:11   1219.79      0.00
16:14:12   1221.75      0.00
16:14:13   1220.29      0.00
16:14:14   1220.22      0.00
16:14:15   1221.53      0.00
16:14:16   1220.65      0.00
16:14:17   1220.09      0.00
16:14:18   1221.30      0.00
16:14:19   1220.94      0.00
16:14:20   1220.29      0.00
16:14:21   1221.35      0.00
16:14:22   1219.70      0.00
16:14:23   1220.90      0.00
16:14:24   1220.31      0.00
16:14:25   1221.47      0.00
16:14:26   1221.18      0.00
16:14:27   1219.93      0.00
16:14:28   1220.30      0.00
16:14:29   1221.07      0.00
16:14:30   1220.60      0.00
16:14:31   1220.40      0.00
16:14:32   1221.45      0.00
16:14:33   1219.93      0.00
16:14:34   1221.90      0.00
16:14:35   1220.72      0.00
16:14:36   1220.00      0.00
16:14:37   1221.14      0.00
16:14:38   1220.15      0.00
16:14:39   1220.99      0.00
16:14:40   1219.87      0.00
16:14:41   1221.71      0.00
16:14:42   1220.86      0.00
16:14:43   1219.95      0.00
16:14:44   1221.36      0.00
16:14:45   1220.87      0.00
16:14:46   1219.92      0.00
16:14:47   1221.51      0.00
16:14:48   1220.23      0.00
16:14:49   1221.21      0.00
16:14:50   1220.82      0.00
16:14:51   1220.88      0.00
16:14:52   1219.36      0.00
16:14:53   1221.91      0.00
16:14:54   1219.78      0.00
16:14:55   1221.38      0.00
16:14:56   1219.94      0.00
16:14:57   1220.63      0.00
16:14:58   1221.25      0.00
16:14:59   1220.72      0.00
16:15:00   1220.74      0.00
16:15:01   1220.81      0.00
16:15:02   1220.93      0.00
16:15:03   1220.11      0.00
16:15:04   1220.98      0.00
16:15:05   1221.09      0.00
16:15:06   1221.01      0.00
16:15:07   1219.92      0.00
16:15:08   1221.19      0.00
16:15:09   1220.24      0.00
16:15:10   1220.46      0.00
16:15:11   1221.48      0.00
16:15:12   1219.96      0.00
16:15:13   1220.61      0.00
16:15:14   1221.51      0.00
16:15:15   1220.01      0.00
16:15:16   1220.70      0.00
16:15:17   1221.19      0.00
16:15:18   1219.94      0.00
16:15:19   1221.19      0.00
16:15:20   1220.21      0.00
16:15:21   1221.65      0.00
16:15:22   1221.25      0.00
16:15:23   1220.50      0.00
16:15:24   1219.99      0.00
16:15:25   1220.58      0.00
16:15:26   1221.03      0.00
16:15:27   1221.25      0.00
16:15:28   1220.70      0.00
16:15:29   1219.92      0.00
16:15:30   1221.35      0.00
16:15:31   1219.64      0.00
16:15:32   1221.68      0.00
16:15:33   1220.08      0.00
16:15:34   1221.04      0.00
16:15:35   1220.87      0.00
16:15:36   1220.97      0.00
16:15:37   1219.91      0.00
16:15:38   1220.80      0.00
16:15:39   1220.57      0.00
16:15:40   1220.72      0.00
16:15:41   1220.62      0.00
16:15:42   1221.58      0.00
16:15:43   1220.73      0.00
16:15:44   1220.14      0.00
16:15:45   1221.39      0.00
16:15:46   1219.40      0.00
16:15:47   1220.91      0.00
16:15:48   1221.55      0.00
16:15:49   1219.86      0.00
16:15:50   1220.73      0.00
16:15:51   1220.99      0.00
16:15:52   1221.55      0.00
16:15:53   1220.39      0.00
16:15:54   1221.26      0.00
16:15:55   1219.60      0.00
16:15:56   1221.45      0.00
16:15:57   1220.43      0.00
16:15:58   1221.40      0.00
16:15:59   1220.64      0.00
16:16:00   1219.44      0.00
16:16:01   1221.97      0.00
16:16:02   1220.06      0.00
16:16:03   1220.48      0.00
16:16:04   1220.77      0.00
16:16:05   1220.24      0.00
16:16:06   1220.63      0.00
16:16:07   1222.01      0.00
16:16:08   1219.58      0.00
16:16:09   1221.46      0.00
16:16:10   1221.00      0.00
16:16:11   1220.04      0.00
16:16:12   1221.47      0.00
16:16:13   1219.35      0.00
16:16:14   1220.83      0.00
16:16:15   1221.69      0.00
16:16:16   1220.99      0.00
16:16:17   1220.67      0.00
16:16:18   1220.09      0.00
16:16:19   1220.98      0.00
16:16:20   1219.69      0.00
16:16:21   1221.09      0.00
16:16:22   1221.03      0.00
16:16:23   1220.92      0.00
16:16:24   1220.26      0.00
16:16:25   1221.39      0.00
16:16:26   1220.64      0.00
16:16:27   1221.15      0.00
16:16:28   1219.67      0.00
16:16:29   1220.88      0.00
16:16:30   1220.62      0.00
16:16:31   1221.69      0.00
16:16:32   1220.20      0.00
16:16:33   1220.50      0.00
16:16:34   1221.36      0.00
16:16:35   1220.43      0.00
16:16:36   1220.37      0.00
16:16:37   1221.26      0.00
16:16:38   1219.83      0.00
16:16:39   1220.99      0.00
16:16:40   1220.10      0.00
16:16:41   1220.81      0.00
16:16:42   1221.69      0.00
16:16:43   1219.82      0.00
16:16:44   1221.09      0.00
16:16:45   1220.73      0.00
16:16:46   1220.03      0.00
16:16:47   1220.90      0.00
16:16:48   1220.85      0.00
16:16:49   1220.29      0.00
16:16:50   1129.91      0.42
16:16:51      0.26      0.00
16:16:52      0.00      0.00
16:16:53      0.00      0.00
16:16:54      0.00      0.00
