  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
16:26:55  180291.1      0.00
16:26:56  183916.8      0.00
16:26:57  173699.3      0.00
16:26:58  193802.9      0.00
16:26:59  185489.7      0.00
16:27:00  182882.3      0.00
16:27:01  176914.1      0.00
16:27:02  179549.9      0.00
16:27:03  184909.8      0.00
16:27:04  176329.3      0.00
16:27:05  173362.0      0.00
16:27:06  176040.0      0.00
16:27:07  179909.2      0.00
16:27:08  172515.2      0.00
16:27:09  158114.5      0.00
16:27:10  163613.0      0.00
16:27:11  158535.0      0.00
16:27:12  148001.6      0.00
16:27:13  158432.3      0.00
16:27:14  159909.3      0.00
16:27:15  137613.8      0.00
16:27:16  139712.9      0.00
16:27:17  158280.2      0.00
16:27:18  147807.1      0.00
16:27:19  152643.6      0.00
16:27:20  165204.5      0.00
16:27:21  161601.6      0.00
16:27:22  174125.2      0.00
16:27:23  139215.1      0.00
16:27:24  164255.7      0.00
16:27:25  191534.4      0.00
16:27:26  190453.0      0.00
16:27:27  201817.1      0.00
16:27:28  180709.6      0.00
16:27:29  231031.7      0.00
16:27:30  292890.0      0.00
16:27:31  294125.1      0.00
16:27:32  266236.5      0.00
16:27:33  297566.4      0.00
16:27:34  293440.3      0.00
16:27:35  251179.8      0.00
16:27:36  199709.6      0.00
16:27:37  175737.3      0.00
16:27:38  226433.1      0.00
16:27:39  216616.0      0.00
16:27:40  182324.0      0.00
16:27:41  172112.6      0.00
16:27:42  161245.8      0.00
16:27:43  170062.3      0.00
16:27:44  154746.9      0.00
16:27:45  185175.9      0.00
16:27:46  206320.5      0.00
16:27:47  158427.3      0.00
16:27:48  166305.7      0.00
16:27:49  179987.3      0.00
16:27:50  191827.2      0.00
16:27:51  183396.5      0.00
16:27:52  162271.9      0.00
16:27:53  147157.3      0.00
16:27:54  162238.0      0.00
16:27:55  158968.6      0.00
16:27:56  138732.4      0.00
16:27:57  165626.4      0.00
16:27:58  179967.3      0.00
16:27:59  188971.5      0.00
16:28:00  176362.3      0.00
16:28:01  210242.3      0.00
16:28:02  197555.0      0.00
16:28:03  213410.7      0.00
16:28:04  200128.4      0.00
16:28:05  168588.2      0.00
16:28:06  154306.8      0.00
16:28:07  143267.0      0.00
16:28:08  131159.5      0.00
16:28:09  162238.5      0.00
16:28:10  161405.0      0.00
16:28:11  137796.7      0.00
16:28:12  163733.6      0.00
16:28:13  179558.7      0.00
16:28:14  180167.9      0.00
16:28:15  158953.7      0.00
16:28:16  152528.1      0.00
16:28:17  141888.4      0.00
16:28:18  146508.5      0.00
16:28:19  159786.6      0.00
16:28:20  161385.4      0.00
16:28:21  162186.4      0.00
16:28:22  164813.7      0.00
16:28:23  175205.3      0.00
16:28:24  193898.7      0.00
16:28:25  218460.2      0.00
16:28:26  253548.3      0.00
16:28:27  157153.0      0.00
16:28:28  153720.6      0.00
16:28:29  146407.8      0.00
16:28:30  144914.0      0.00
16:28:31  140902.2      0.00
16:28:32  154103.9      0.00
16:28:33  141592.0      0.00
16:28:34  138274.4      0.00
16:28:35  156913.7      0.00
16:28:36  165664.5      0.00
16:28:37  159072.2      0.00
16:28:38  175611.7      0.00
16:28:39  180506.5      0.00
16:28:40  182981.3      0.00
16:28:41  180541.8      0.00
16:28:42  171287.1      0.00
16:28:43  178985.2      0.00
16:28:44  183403.2      0.00
16:28:45  191823.4      0.00
16:28:46  153751.2      0.00
16:28:47  175445.2      0.00
16:28:48  164732.7      0.00
16:28:49  159741.1      0.00
16:28:50  154627.0      0.00
16:28:51  182204.3      0.00
16:28:52  242729.0      0.00
16:28:53  235275.3      0.00
16:28:54  139919.8      0.00
16:28:55  161579.6      0.00
16:28:56  170442.6      0.00
16:28:57  152523.9      0.00
16:28:58  178933.4      0.00
16:28:59  199659.6      0.00
16:29:00  140445.2      0.00
16:29:01  107494.2      0.00
16:29:02  135551.4      0.00
16:29:03  142675.6      0.00
16:29:04  157907.6      0.00
16:29:05  162054.9      0.00
16:29:06  219183.3      0.00
16:29:07  151509.4      0.00
16:29:08  186592.8      0.00
16:29:09  178714.1      0.00
16:29:10  176103.1      0.00
16:29:11  176976.4      0.00
16:29:12  181925.3      0.00
16:29:13  177705.0      0.00
16:29:14  178347.3      0.00
16:29:15  189652.3      0.00
16:29:16  141393.1      0.00
16:29:17  174825.6      0.00
16:29:18  183148.4      0.00
16:29:19  144036.9      0.00
16:29:20  144819.9      0.00
16:29:21  153821.2      0.00
16:29:22  140864.4      0.00
16:29:23  153178.9      0.00
16:29:24  144742.8      0.00
16:29:25  145371.0      0.00
16:29:26  106270.8      0.00
16:29:27  28461.83      0.00
16:29:28  71716.34      0.00
16:29:29  133318.0      0.00
16:29:30  162143.2      0.00
16:29:31  110103.1      0.00
16:29:32  105251.0      0.00
16:29:33  112978.2      0.00
16:29:34  107865.3      0.00
16:29:35  117332.2      0.00
16:29:36  130509.3      0.00
16:29:37      0.36      0.42
16:29:38      0.00      0.00
16:29:39      0.00      0.00
16:29:40      0.00      0.00
16:29:41      0.00      0.00
