Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,4.25390625,"[1, 15]",2,1,3,1
2,0.0,153.59375,"[1, 15, 24, 9, 10]",7,3,20,4
3,3.0,154.625,"[1, 15, 24, 9, 10]",7,3,28,4
4,2.0,154.8828125,"[1, 15, 24, 9, 10]",7,3,36,4
5,3.0,155.140625,"[1, 15, 24, 9, 10]",7,3,44,4
6,2.0,156.390625,"[1, 15, 24, 9, 10]",7,3,53,4
7,14.8,157.671875,"[1, 15, 24, 9, 10]",7,3,63,4
8,6.0,157.671875,"[1, 15, 24, 9, 10]",7,3,72,4
9,2.0,158.1875,"[1, 15, 24, 9, 10]",7,3,83,4
10,3.0,158.1875,"[1, 15, 24, 9, 10]",7,3,92,4
11,3.0,158.1875,"[1, 15, 24, 9, 10]",7,3,101,4
12,2.0,158.1875,"[1, 15, 24, 9, 10]",7,3,110,4
13,1.0,158.1875,"[1, 15, 24, 9, 10]",7,3,118,4
14,4.0,158.1875,"[1, 15, 24, 9, 10]",7,3,130,4
15,1.0,158.1875,"[1, 15, 24, 9, 10]",7,3,139,4
16,2.0,158.1875,"[1, 15, 24, 9, 10]",7,3,147,4
17,2.0,158.1875,"[1, 15, 24, 9, 10]",7,3,156,4
18,2.0,158.1875,"[1, 15, 24, 9, 10]",7,3,166,4
19,2.0,158.4453125,"[1, 15, 24, 9, 10]",7,3,175,4
20,3.0,159.734375,"[1, 15, 24, 9, 10]",7,3,184,4
21,2.0,159.734375,"[1, 15, 24, 9, 10]",7,3,192,4
22,3.0,159.734375,"[1, 15, 24, 9, 10]",7,3,201,4
23,2.0,159.734375,"[1, 15, 24, 9, 10]",7,3,210,4
24,3.0,159.9921875,"[1, 15, 24, 9, 10]",7,3,220,4
25,6.0,159.9921875,"[1, 15, 24, 9, 10]",7,3,230,4
26,2.0,160.25,"[1, 15, 24, 9, 10]",7,3,240,4
27,4.0,160.5078125,"[1, 15, 24, 9, 10]",7,3,249,4
28,3.0,162.3125,"[1, 15, 24, 9, 10]",7,3,258,4
29,2.0,162.828125,"[1, 15, 24, 9, 10]",7,3,269,4
30,2.0,162.828125,"[1, 15, 24, 9, 10]",7,3,278,4
31,4.0,162.828125,"[1, 15, 24, 9, 10]",7,3,288,4
32,2.0,163.0859375,"[1, 15, 24, 9, 10]",7,3,297,4
33,6.9,163.3359375,"[1, 15, 24, 9, 10]",7,3,308,4
34,5.0,163.3359375,"[1, 15, 24, 9, 10]",7,3,320,4
35,3.0,163.3359375,"[1, 15, 24, 9, 10]",7,3,329,4
36,2.0,163.59375,"[1, 15, 24, 9, 10]",7,3,337,4
37,2.0,163.59375,"[1, 15, 24, 9, 10]",7,3,349,4
38,4.0,163.59375,"[1, 15, 24, 9, 10]",7,3,359,4
39,1.0,163.59375,"[1, 15, 24, 9, 10]",7,3,369,4
40,3.0,163.59375,"[1, 15, 24, 9, 10]",7,3,378,4
41,2.0,163.59375,"[1, 15, 24, 9, 10]",7,3,387,4
42,3.0,163.59375,"[1, 15, 24, 9, 10]",7,3,396,4
43,3.0,163.59375,"[1, 15, 24, 9, 10]",7,3,405,4
44,1.0,163.59375,"[1, 15, 24, 9, 10]",7,3,414,4
45,4.0,163.59375,"[1, 15, 24, 9, 10]",7,3,425,4
46,2.0,163.59375,"[1, 15, 24, 9, 10]",7,3,434,4
47,4.0,163.59375,"[1, 15, 24, 9, 10]",7,3,443,4
48,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,452,4
49,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,462,4
50,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,472,4
51,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,481,4
52,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,490,4
53,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,499,4
54,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,509,4
55,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,518,4
56,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,526,4
57,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,535,4
58,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,545,4
59,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,555,4
60,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,566,4
61,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,575,4
62,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,583,4
63,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,592,4
64,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,601,4
65,1.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,611,4
66,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,620,4
67,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,629,4
68,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,638,4
69,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,647,4
70,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,659,4
71,4.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,668,4
72,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,678,4
73,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,686,4
74,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,697,4
75,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,708,4
76,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,717,4
77,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,727,4
78,4.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,736,4
79,4.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,745,4
80,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,755,4
81,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,764,4
82,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,773,4
83,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,783,4
84,5.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,793,4
85,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,803,4
86,4.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,813,4
87,1.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,822,4
88,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,831,4
89,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,840,4
90,4.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,850,4
91,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,858,4
92,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,867,4
93,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,878,4
94,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,886,4
95,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,896,4
96,1.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,905,4
97,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,913,4
98,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,923,4
99,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,932,4
100,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,940,4
101,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,950,4
102,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,959,4
103,2.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,969,4
104,3.0,163.66015625,"[1, 15, 24, 9, 10]",7,3,978,4
