  Time           eno3       
16:18:23  12206.64      0.00
16:18:25  12207.22      0.00
16:18:26  12208.08      0.00
16:18:27  12205.77      0.00
16:18:28  12207.06      0.00
16:18:29  12207.18      0.00
16:18:30  12206.81      0.00
16:18:31  12207.62      0.00
16:18:32  12206.39      0.00
16:18:33  12207.43      0.00
16:18:34  12207.86      0.00
16:18:35  12206.38      0.00
16:18:36  12207.31      0.00
16:18:37  12206.82      0.00
16:18:38  12207.31      0.00
16:18:39  12206.35      0.00
16:18:40  12207.66      0.00
16:18:41  12206.66      0.00
16:18:42  12207.95      0.00
16:18:43  12205.67      0.00
16:18:44  12207.36      0.00
16:18:45  12207.58      0.00
16:18:46  12207.27      0.00
16:18:47  12206.79      0.00
16:18:48  12206.60      0.00
16:18:49  12206.49      0.00
16:18:50  12208.07      0.00
16:18:51  12206.04      0.00
16:18:52  12207.31      0.00
16:18:53  12207.49      0.00
16:18:54  12207.04      0.00
16:18:55  12207.55      0.00
16:18:56  12206.84      0.00
16:18:57  12207.03      0.00
16:18:58  12207.70      0.00
16:18:59  12206.86      0.00
16:19:00  12207.11      0.00
16:19:01  12206.91      0.00
16:19:02  12205.99      0.00
16:19:03  12208.24      0.00
16:19:04  12206.96      0.00
16:19:05  12206.52      0.00
16:19:06  12207.46      0.00
16:19:07  12206.65      0.00
16:19:08  12206.93      0.00
16:19:09  12206.74      0.00
16:19:10  12208.03      0.00
16:19:11  12206.08      0.00
16:19:12  12206.97      0.00
16:19:13  12207.36      0.00
16:19:14  12206.54      0.00
16:19:15  12207.65      0.00
16:19:16  12206.85      0.00
16:19:17  12206.36      0.00
16:19:18  12207.70      0.00
16:19:19  12206.32      0.00
16:19:20  12207.24      0.00
16:19:21  12208.19      0.00
16:19:22  12206.93      0.00
16:19:23  12206.55      0.00
16:19:24  12207.16      0.00
16:19:25  12206.40      0.00
16:19:26  12207.33      0.00
16:19:27  12207.96      0.00
16:19:28  12206.36      0.00
16:19:29  12207.02      0.00
16:19:30  12207.64      0.00
16:19:31  12206.04      0.00
16:19:32  12207.22      0.00
16:19:33  12207.95      0.00
16:19:34  12205.87      0.00
16:19:35  12208.16      0.00
16:19:36  12206.95      0.00
16:19:37  12206.99      0.00
16:19:38  12206.44      0.00
16:19:39  12207.45      0.00
16:19:40  12206.90      0.00
16:19:41  12207.48      0.00
16:19:42  12206.03      0.00
16:19:43  12206.84      0.00
16:19:44  12208.05      0.00
16:19:45  12206.28      0.00
16:19:46  12207.33      0.00
16:19:47  12207.85      0.00
16:19:48  12206.39      0.00
16:19:49  12207.44      0.00
16:19:50  12206.69      0.00
16:19:51  12206.72      0.00
16:19:52  12208.00      0.00
16:19:53  12205.80      0.00
16:19:54  12207.46      0.00
16:19:55  12207.63      0.00
16:19:56  12206.21      0.00
16:19:57  12207.82      0.00
16:19:58  12206.32      0.00
16:19:59  12206.74      0.00
16:20:00  12206.94      0.00
16:20:01  12207.59      0.00
16:20:02  12207.49      0.00
16:20:03  12206.28      0.00
16:20:04  12207.74      0.00
16:20:05  12206.48      0.00
16:20:06  12207.66      0.00
16:20:07  12207.20      0.00
16:20:08  12206.23      0.00
16:20:09  12207.44      0.00
16:20:10  12207.15      0.00
16:20:11  12206.46      0.00
16:20:12  12207.08      0.00
16:20:13  12207.69      0.00
16:20:14  12206.17      0.00
16:20:15  12207.02      0.00
16:20:16  12208.00      0.00
16:20:17  12206.21      0.00
16:20:18  12208.11      0.00
16:20:19  12206.20      0.00
16:20:20  12206.98      0.00
16:20:21  12207.84      0.00
16:20:22  12206.02      0.00
16:20:23  12207.63      0.00
16:20:24  12206.98      0.00
16:20:25  12206.86      0.00
16:20:26  12206.59      0.00
16:20:27  12208.20      0.00
16:20:28  12206.63      0.00
16:20:29  12207.47      0.00
16:20:30  12206.93      0.00
16:20:31  12207.31      0.00
16:20:32  12206.21      0.00
16:20:33  12206.82      0.00
16:20:34  12207.41      0.00
16:20:35  12207.59      0.00
16:20:36  12206.08      0.00
16:20:37  12207.08      0.00
16:20:38  12208.17      0.00
16:20:39  12206.71      0.00
16:20:40  12207.24      0.00
16:20:41  12206.35      0.00
16:20:42  12206.30      0.00
16:20:43  12207.06      0.00
16:20:44  12208.04      0.00
16:20:45  12206.92      0.00
16:20:46  12206.97      0.00
16:20:47  12207.21      0.00
16:20:48  12206.58      0.00
16:20:49  12207.22      0.00
16:20:50  12207.15      0.00
16:20:51  12206.68      0.00
16:20:52  12208.22      0.00
16:20:53  12205.73      0.00
16:20:54  12207.17      0.00
16:20:55  12207.22      0.00
16:20:56  12207.48      0.00
16:20:57  12207.50      0.00
16:20:58  12206.93      0.00
16:20:59  12206.75      0.00
16:21:00  12207.22      0.00
16:21:01  12206.08      0.00
16:21:02  12207.43      0.00
16:21:03  12207.13      0.00
16:21:04  12207.03      0.00
16:21:05  12206.84      0.00
16:21:06  12207.40      0.00
16:21:07  12206.28      0.00
16:21:08  12207.87      0.00
16:21:09  12206.59      0.00
16:21:10  12206.62      0.00
16:21:11  12208.21      0.00
16:21:12  12206.98      0.00
16:21:13  12206.34      0.00
16:21:14  12207.01      0.00
16:21:15  12206.78      0.00
16:21:16  12206.99      0.00
16:21:17  12207.94      0.00
16:21:18  12205.93      0.00
16:21:19  12207.94      0.00
16:21:20  12206.78      0.00
16:21:21  12206.57      0.00
16:21:22  12207.14      0.00
16:21:23  12207.44      0.00
16:21:24  12207.33      0.00
16:21:25  12207.57      0.00
16:21:26  12205.76      0.00
16:21:27  12208.39      0.00
16:21:28  12206.12      0.00
16:21:29  12206.95      0.00
16:21:30  12207.28      0.00
16:21:31  12207.60      0.00
16:21:32  12206.12      0.00
16:21:33  12207.94      0.00
16:21:34  12205.96      0.00
16:21:35  12207.05      0.00
16:21:36  12206.83      0.00
16:21:37  12207.39      0.00
16:21:38  12207.47      0.00
16:21:39  12207.72      0.00
16:21:40  12206.79      0.00
16:21:41  12206.28      0.00
16:21:42  12208.01      0.00
16:21:43  12205.95      0.00
16:21:44  12207.93      0.00
16:21:45  12206.38      0.00
16:21:46  12206.91      0.00
16:21:47  12207.04      0.00
16:21:48  12207.76      0.00
16:21:49  12206.42      0.00
16:21:50  12206.49      0.00
16:21:51  12207.33      0.00
16:21:52  12206.97      0.00
16:21:53  12207.32      0.00
16:21:54  12208.03      0.00
16:21:55  12206.02      0.00
16:21:56  11346.74      0.42
16:21:57      0.00      0.00
16:21:58      0.00      0.00
16:21:59      0.00      0.00
16:22:00      0.00      0.00
