  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
16:22:05  122069.7      0.00
16:22:06  122082.4      0.00
16:22:07  122060.8      0.00
16:22:08  122069.0      0.00
16:22:09  122044.9      0.00
16:22:10  122101.0      0.00
16:22:11  122066.6      0.00
16:22:12  122068.6      0.00
16:22:13  122077.7      0.00
16:22:14  122066.9      0.00
16:22:15  122069.3      0.00
16:22:16  122080.7      0.00
16:22:17  122061.5      0.00
16:22:18  122075.2      0.00
16:22:19  122016.1      0.00
16:22:20  122123.3      0.00
16:22:21  122059.1      0.00
16:22:22  122080.8      0.00
16:22:23  122066.9      0.00
16:22:24  122076.3      0.00
16:22:25  122071.5      0.00
16:22:26  122068.0      0.00
16:22:27  122073.4      0.00
16:22:28  122066.7      0.00
16:22:29  122071.3      0.00
16:22:30  122070.2      0.00
16:22:31  122067.7      0.00
16:22:32  122072.9      0.00
16:22:33  122066.3      0.00
16:22:34  122073.0      0.00
16:22:35  122063.7      0.00
16:22:36  122075.7      0.00
16:22:37  121555.2      0.00
16:22:38  122575.9      0.00
16:22:39  122082.7      0.00
16:22:40  122058.1      0.00
16:22:41  121982.9      0.00
16:22:42  121728.1      0.00
16:22:43  122465.1      0.00
16:22:44  121862.1      0.00
16:22:45  122067.9      0.00
16:22:46  120462.5      0.00
16:22:47  123936.7      0.00
16:22:48  121930.9      0.00
16:22:49  121286.9      0.00
16:22:50  122975.2      0.00
16:22:51  122066.8      0.00
16:22:52  119852.8      0.00
16:22:53  124162.7      0.00
16:22:54  122191.1      0.00
16:22:55  121890.9      0.00
16:22:56  122257.1      0.00
16:22:57  122070.1      0.00
16:22:58  116972.7      0.00
16:22:59  125385.3      0.00
16:23:00  123853.0      0.00
16:23:01  122071.6      0.00
16:23:02  122068.3      0.00
16:23:03  122070.6      0.00
16:23:04  122070.9      0.00
16:23:05  122070.2      0.00
16:23:06  122066.9      0.00
16:23:07  122074.3      0.00
16:23:08  122059.3      0.00
16:23:09  122081.8      0.00
16:23:10  122069.2      0.00
16:23:11  122070.5      0.00
16:23:12  122066.6      0.00
16:23:13  122067.4      0.00
16:23:14  122072.6      0.00
16:23:15  122068.9      0.00
16:23:16  122078.1      0.00
16:23:17  122068.0      0.00
16:23:18  122070.6      0.00
16:23:19  122072.9      0.00
16:23:20  122065.8      0.00
16:23:21  122075.9      0.00
16:23:22  122059.5      0.00
16:23:23  122079.1      0.00
16:23:24  122070.3      0.00
16:23:25  122065.1      0.00
16:23:26  122074.7      0.00
16:23:27  122068.0      0.00
16:23:28  122073.3      0.00
16:23:29  122070.2      0.00
16:23:30  122062.1      0.00
16:23:31  122075.7      0.00
16:23:32  122066.5      0.00
16:23:33  122072.1      0.00
16:23:34  122072.3      0.00
16:23:35  122057.2      0.00
16:23:36  122075.3      0.00
16:23:37  122080.4      0.00
16:23:38  122070.9      0.00
16:23:39  122072.1      0.00
16:23:40  122066.9      0.00
16:23:41  122070.7      0.00
16:23:42  122054.9      0.00
16:23:43  122009.4      0.00
16:23:44  122148.0      0.00
16:23:45  122072.8      0.00
16:23:46  122067.5      0.00
16:23:47  121916.4      0.00
16:23:48  121761.4      0.00
16:23:49  122029.7      0.00
16:23:50  122573.9      0.00
16:23:51  122072.1      0.00
16:23:52  122067.8      0.00
16:23:53  122042.5      0.00
16:23:54  122101.1      0.00
16:23:55  121921.3      0.00
16:23:56  121772.2      0.00
16:23:57  122227.4      0.00
16:23:58  122234.1      0.00
16:23:59  122177.5      0.00
16:24:00  122004.2      0.00
16:24:01  122155.8      0.00
16:24:02  122067.1      0.00
16:24:03  122050.4      0.00
16:24:04  122087.4      0.00
16:24:05  122071.9      0.00
16:24:06  122071.0      0.00
16:24:07  122066.4      0.00
16:24:08  122058.6      0.00
16:24:09  122050.1      0.00
16:24:10  122089.9      0.00
16:24:11  122077.5      0.00
16:24:12  122055.1      0.00
16:24:13  122093.5      0.00
16:24:14  122055.4      0.00
16:24:15  122064.3      0.00
