Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,3.70703125,"[9, 27]",2,1,2,1
2,0.0,169.28515625,"[9, 27, 13, 29]",6,3,38,3
3,51.3,185.765625,"[9, 27, 13, 29]",6,3,46,3
4,47.3,190.16015625,"[9, 27, 13, 29]",6,3,54,3
5,44.4,191.9453125,"[9, 27, 13, 29]",6,3,62,3
6,37.5,192.60546875,"[9, 27, 13, 29]",6,3,71,3
7,44.4,194.63671875,"[9, 27, 13, 29]",6,3,79,3
8,47.3,195.0859375,"[9, 27, 13, 29]",6,3,87,3
9,46.3,195.61328125,"[9, 27, 13, 29]",6,3,95,3
10,136.10000000000002,100.8359375,"[9, 27, 13, 0]",5,2,222,3
