Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,14.73828125,[0],1,2,1,0
2,97.8,306.56640625,[0],3,2,266,0
3,89.8,377.36328125,[0],3,2,1372,0
4,81.9,407.9609375,[0],3,2,2656,0
5,72.0,414.66796875,[0],3,2,4315,0
6,78.0,448.5234375,[0],3,2,5671,0
7,69.1,479.71875,[0],3,2,7010,0
8,67.1,493.66015625,[20],3,2,8436,0
9,73.0,514.84765625,[21],3,2,9843,0
10,72.1,545.21875,[21],3,2,11236,0
11,84.9,747.0859375,[21],3,2,12199,0
12,70.1,800.1875,[20],3,2,13651,0
13,69.1,886.11328125,[21],3,2,15033,0
14,79.9,1006.4921875,[21],3,2,16007,0
15,69.1,1043.0859375,[21],3,2,17375,0
16,74.0,1057.62109375,[21],3,2,18912,0
17,78.0,1061.9921875,[21],3,2,20305,0
18,72.0,1068.16796875,[21],3,2,21896,0
19,74.0,1094.6875,[21],3,2,23313,0
20,85.0,1096.05078125,[21],2,2,23572,0
21,0.0,1096.05078125,[21],1,2,23573,0
22,0.0,1096.05078125,[21],1,2,23573,0
