Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
228,38.9,62.4765625,0,1,1,9831
229,0.0,62.4765625,0,1,1,9854
230,11.0,62.4765625,1,1,1,9915
231,1.0,62.4765625,1,1,1,9970
232,2.0,62.4765625,1,1,1,9998
233,2.0,62.4765625,1,1,1,10086
234,0.0,62.4765625,1,1,1,10101
235,2.0,62.4765625,1,1,1,10168
236,7.0,62.4765625,0,1,1,10295
237,67.9,62.4765625,1,1,1,10906
238,7.0,62.4765625,1,1,1,10987
239,0.0,62.4765625,1,1,1,10998
240,1.0,62.4765625,1,1,1,11016
241,64.9,62.4765625,1,1,1,11119
242,91.9,62.4765625,0,1,1,11146
243,97.9,62.4765625,0,1,1,11155
244,96.9,62.4765625,0,1,1,11183
245,99.9,62.4765625,0,1,1,11184
246,99.9,62.4765625,0,1,1,11186
247,97.9,62.4765625,0,1,1,11196
248,98.9,62.4765625,0,1,1,11203
249,100.9,62.4765625,0,1,1,11207
250,91.9,62.4765625,0,1,1,11234
251,92.9,62.2109375,0,1,1,11251
252,94.9,62.2109375,0,1,1,11279
253,98.9,62.2109375,0,1,1,11285
254,98.9,62.2109375,0,1,1,11292
255,100.9,62.2109375,0,1,1,11295
256,99.9,62.2109375,0,1,1,11297
257,98.9,62.2109375,0,1,1,11300
258,93.9,62.2109375,0,1,1,11316
259,95.9,62.2109375,0,1,1,11325
260,96.9,62.2109375,0,1,1,11350
261,94.9,62.2109375,0,1,1,11368
262,98.9,62.2109375,0,1,1,11373
263,99.9,62.2109375,0,1,1,11376
264,100.9,62.2109375,1,1,1,11379
265,98.9,62.2109375,1,1,1,11382
266,99.9,62.2109375,1,1,1,11387
267,100.9,62.2109375,1,1,1,11391
268,99.9,62.2109375,1,1,1,11396
269,99.9,62.2109375,1,1,1,11399
270,99.9,62.2109375,1,1,1,11400
271,99.9,62.2109375,1,1,1,11408
272,99.9,62.2109375,1,1,1,11413
273,99.9,62.2109375,0,1,1,11417
274,99.9,62.2109375,0,1,1,11421
275,99.9,62.2109375,1,1,1,11431
276,99.9,62.2109375,1,1,1,11434
277,99.9,62.2109375,1,1,1,11439
278,98.9,62.2109375,1,1,1,11440
279,99.9,62.2109375,1,1,1,11448
280,98.9,62.2109375,1,1,1,11453
281,99.9,62.2109375,1,1,1,11458
282,98.9,62.2109375,1,1,1,11467
283,72.9,62.2109375,1,1,1,11485
284,3.0,62.2109375,1,1,1,11521
285,0.0,62.2109375,1,1,1,11544
286,1.0,62.2109375,1,1,1,11564
287,6.0,62.2109375,1,1,1,11621
288,0.0,62.2109375,1,1,1,11640
289,1.0,62.2109375,1,1,1,11660
290,4.0,62.2109375,1,1,1,11669
291,0.0,62.2109375,1,1,1,11686
292,1.0,62.18359375,1,1,1,11722
293,2.0,62.18359375,1,1,1,11803
294,2.0,62.18359375,1,1,1,11881
295,0.0,62.18359375,1,1,1,11913
296,20.0,62.18359375,1,1,1,12110
297,0.0,62.18359375,1,1,1,12124
298,1.0,62.18359375,1,1,1,12148
299,0.0,62.18359375,1,1,1,12153
300,44.9,62.18359375,0,1,1,12615
301,89.9,62.18359375,1,1,1,12640
302,92.9,62.09375,1,1,1,12658
303,96.9,62.09375,1,1,1,12675
304,99.9,62.09375,1,1,1,12679
305,82.9,62.09375,0,1,1,12712
306,91.9,62.09375,1,1,1,12731
307,100.9,62.09375,1,1,1,12734
308,99.9,62.09375,1,1,1,12738
309,98.9,62.09375,1,1,1,12741
310,100.9,62.09375,1,1,1,12744
311,97.9,62.09375,1,1,1,12752
312,100.9,62.09375,1,1,1,12754
313,98.9,62.09375,1,1,1,12756
314,99.9,62.09375,1,1,1,12759
315,100.9,62.09375,1,1,1,12761
316,98.9,62.09375,1,1,1,12763
317,100.9,62.09375,0,1,1,12766
318,99.9,62.09375,1,1,1,12769
319,99.9,62.046875,1,1,1,12773
320,99.9,62.046875,1,1,1,12775
321,99.9,62.046875,1,1,1,12779
322,98.9,62.046875,1,1,1,12786
323,88.9,62.046875,0,1,1,12813
324,98.9,62.046875,0,1,1,12823
325,99.9,62.046875,0,1,1,12824
326,99.9,62.046875,0,1,1,12827
327,99.9,62.046875,0,1,1,12828
328,99.9,62.046875,0,1,1,12831
329,99.9,62.046875,0,1,1,12833
330,99.9,62.046875,1,1,1,12835
331,100.9,62.046875,1,1,1,12837
332,98.9,62.046875,1,1,1,12842
333,100.9,62.046875,1,1,1,12845
334,99.9,62.046875,1,1,1,12847
335,99.9,62.046875,1,1,1,12850
336,99.9,62.046875,1,1,1,12854
337,99.9,62.046875,1,1,1,12857
338,99.9,62.046875,1,1,1,12862
339,99.9,62.046875,1,1,1,12865
340,99.9,62.046875,1,1,1,12873
341,99.9,62.046875,1,1,1,12877
342,100.9,62.046875,1,1,1,12879
343,98.9,62.046875,1,1,1,12881
344,100.9,62.046875,1,1,1,12885
345,99.9,62.046875,1,1,1,12888
346,98.9,62.046875,0,1,1,12892
347,99.9,62.046875,1,1,1,12894
348,100.9,62.046875,0,1,1,12899
349,98.9,62.046875,0,1,1,12904
350,97.9,62.046875,0,1,1,12917
351,82.9,62.046875,0,1,1,12950
352,99.9,62.046875,0,1,1,12954
353,99.9,62.046875,0,1,1,12956
354,100.9,62.046875,0,1,1,12959
355,98.9,62.046875,0,1,1,12962
356,99.9,62.046875,0,1,1,12964
357,99.9,62.046875,0,1,1,12969
358,100.9,62.046875,1,1,1,12974
359,98.9,62.046875,1,1,1,12980
360,100.9,62.046875,1,1,1,12982
361,99.9,62.046875,1,1,1,12986
362,99.9,62.046875,0,1,1,12988
363,96.9,61.76953125,1,1,1,12992
364,100.9,61.76953125,1,1,1,12996
365,98.9,61.76953125,1,1,1,13000
366,99.9,61.76953125,1,1,1,13003
367,100.9,61.76953125,1,1,1,13007
