  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
16:54:20  122063.6      0.00
16:54:21  122079.1      0.00
16:54:22  122076.0      0.00
16:54:23  122067.3      0.00
16:54:24  122075.7      0.00
16:54:25  122061.7      0.00
16:54:26  122077.8      0.00
16:54:27  122071.6      0.00
16:54:28  122064.8      0.00
16:54:29  122072.0      0.00
16:54:30  121949.3      0.00
16:54:31  120471.2      0.00
16:54:32  123783.9      0.00
16:54:33  122078.2      0.00
16:54:34  122072.5      0.00
16:54:35  122063.1      0.00
16:54:36  122024.5      0.00
16:54:37  122119.8      0.00
16:54:38  122067.1      0.00
16:54:39  122060.3      0.00
16:54:40  122084.1      0.00
16:54:41  122073.0      0.00
16:54:42  121981.9      0.00
16:54:43  122158.0      0.00
16:54:44  122070.9      0.00
16:54:45  122070.1      0.00
16:54:46  122070.7      0.00
16:54:47  122063.7      0.00
16:54:48  121963.0      0.00
16:54:49  122171.0      0.00
16:54:50  122078.2      0.00
16:54:51  122075.4      0.00
16:54:52  122064.9      0.00
16:54:53  122066.7      0.00
16:54:54  122079.4      0.00
16:54:55  122070.3      0.00
16:54:56  122067.9      0.00
16:54:57  122068.2      0.00
16:54:58  122027.8      0.00
16:54:59  120795.6      0.00
16:55:00  123392.3      0.00
16:55:01  121434.9      0.00
16:55:02  122703.5      0.00
16:55:03  121875.4      0.00
16:55:04  121622.6      0.00
16:55:05  120573.0      0.00
16:55:06  124210.3      0.00
16:55:07  122070.2      0.00
16:55:08  122071.6      0.00
16:55:09  121976.4      0.00
16:55:10  122161.7      0.00
16:55:11  122074.0      0.00
16:55:12  122067.9      0.00
16:55:13  120934.0      0.00
16:55:14  122668.1      0.00
16:55:15  122609.4      0.00
16:55:16  119301.1      0.00
16:55:17  124779.3      0.00
16:55:18  122127.8      0.00
16:55:19  122075.6      0.00
16:55:20  122061.5      0.00
16:55:21  122073.2      0.00
16:55:22  122076.4      0.00
16:55:23  122062.2      0.00
16:55:24  122069.7      0.00
16:55:25  122077.7      0.00
16:55:26  122070.3      0.00
16:55:27  122071.0      0.00
16:55:28  122060.7      0.00
16:55:29  122080.2      0.00
16:55:30  122066.5      0.00
16:55:31  122068.1      0.00
16:55:32  122071.6      0.00
16:55:33  122069.5      0.00
16:55:34  122073.7      0.00
16:55:35  122072.4      0.00
16:55:36  122068.4      0.00
16:55:37  122025.4      0.00
16:55:38  122038.2      0.00
16:55:39  122144.9      0.00
16:55:40  122012.2      0.00
16:55:41  122126.0      0.00
16:55:42  122070.9      0.00
16:55:43  122066.5      0.00
16:55:44  122076.7      0.00
16:55:45  122070.2      0.00
16:55:46  122068.9      0.00
16:55:47  122075.4      0.00
16:55:48  122067.3      0.00
16:55:49  122070.9      0.00
16:55:50  122068.4      0.00
16:55:51  122069.5      0.00
16:55:52  122071.4      0.00
16:55:53  122070.1      0.00
16:55:54  122073.0      0.00
16:55:55  122068.3      0.00
16:55:56  122073.6      0.00
16:55:57  122066.5      0.00
16:55:58  120766.4      0.00
16:55:59  123144.5      0.00
16:56:00  122220.2      0.00
16:56:01  122153.8      0.00
16:56:02  121990.8      0.00
16:56:03  122122.4      0.00
16:56:04  122044.8      0.00
16:56:05  122110.3      0.00
16:56:06  121921.4      0.00
16:56:07  122146.7      0.00
16:56:08  122148.8      0.00
16:56:09  121852.8      0.00
16:56:10  122227.0      0.00
16:56:11  121923.1      0.00
16:56:12  122285.4      0.00
16:56:13  122064.0      0.00
16:56:14  120970.0      0.00
16:56:15  123176.8      0.00
16:56:16  122066.6      0.00
16:56:17  122073.4      0.00
16:56:18  121495.8      0.00
16:56:19  117227.8      0.00
16:56:20  116570.9      0.00
16:56:21  125173.2      0.00
16:56:22  115229.9      0.00
16:56:23  114724.7      0.00
16:56:24  118802.0      0.00
16:56:25  124012.8      0.00
16:56:26  119553.6      0.00
16:56:27  125833.7      0.00
16:56:28  122076.2      0.00
16:56:29  121330.0      0.00
16:56:30  121472.7      0.00
16:56:31  122141.3      0.00
16:56:32  123341.7      0.00
16:56:33  122071.6      0.00
16:56:34  122067.5      0.00
16:56:35  122072.9      0.00
16:56:36  122069.1      0.00
16:56:37  122065.7      0.00
16:56:38  122070.4      0.00
16:56:39  121906.3      0.00
16:56:40  122241.6      0.00
