  Time           eno3       
16:48:48   1220.88      0.00
16:48:49   1220.53      0.00
16:48:50   1220.74      0.00
16:48:51   1220.70      0.00
16:48:52   1220.10      0.00
16:48:53   1221.13      0.00
16:48:54   1220.94      0.00
16:48:55   1220.69      0.00
16:48:56   1220.22      0.00
16:48:57   1221.40      0.00
16:48:58   1220.68      0.00
16:48:59   1219.80      0.00
16:49:00   1220.55      0.00
16:49:01   1221.76      0.00
16:49:02   1219.77      0.00
16:49:03   1220.59      0.00
16:49:04   1221.61      0.00
16:49:05   1220.25      0.00
16:49:06   1220.79      0.00
16:49:07   1220.10      0.00
16:49:08   1221.62      0.00
16:49:09   1219.95      0.00
16:49:10   1221.41      0.00
16:49:11   1220.25      0.00
16:49:12   1221.43      0.00
16:49:13   1220.41      0.00
16:49:14   1220.27      0.00
