  Time           eno3       
16:43:23    122.96      0.00
16:43:24    121.11      0.00
16:43:25    122.60      0.00
16:43:26    121.75      0.00
16:43:27    121.80      0.00
16:43:28    123.33      0.00
16:43:29    121.49      0.00
16:43:30    121.72      0.00
16:43:31    122.08      0.00
16:43:32    121.84      0.00
16:43:33    122.96      0.00
16:43:34    121.00      0.00
16:43:35    123.46      0.00
16:43:36    122.01      0.00
16:43:37    121.30      0.00
16:43:38    122.16      0.00
16:43:39    121.54      0.00
16:43:40    123.24      0.00
16:43:41    121.47      0.00
16:43:42    122.65      0.00
16:43:43    120.77      0.00
16:43:44    122.28      0.00
16:43:45    122.44      0.00
16:43:46    122.92      0.00
16:43:47    121.87      0.00
16:43:48    122.23      0.00
16:43:49    121.57      0.00
16:43:50    122.53      0.00
16:43:51    122.16      0.00
16:43:52    122.32      0.00
16:43:53    121.41      0.00
16:43:54    121.91      0.00
16:43:55    122.17      0.00
16:43:56    122.75      0.00
16:43:57    121.30      0.00
16:43:58    122.08      0.00
16:43:59    122.85      0.00
16:44:00    122.09      0.00
16:44:01    121.36      0.00
16:44:02    122.05      0.00
16:44:03    122.81      0.00
16:44:04    121.07      0.00
16:44:05    121.99      0.00
16:44:06    122.97      0.00
16:44:07    122.22      0.00
16:44:08    121.01      0.00
16:44:09    122.90      0.00
16:44:10    122.34      0.00
16:44:11    121.93      0.00
16:44:12    122.07      0.00
16:44:13    121.75      0.00
16:44:14    121.46      0.00
16:44:15    114.00      0.42
