  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
16:59:06  173337.4      0.00
16:59:07  186450.7      0.00
16:59:08  178088.0      0.00
16:59:09  191784.8      0.00
16:59:10  188640.0      0.00
16:59:11  187927.7      0.00
16:59:12  185478.7      0.00
16:59:13  192103.6      0.00
16:59:14  194868.9      0.00
16:59:15  183601.8      0.00
16:59:16  181388.4      0.00
16:59:17  184878.7      0.00
16:59:18  185669.9      0.00
16:59:19  185790.8      0.00
16:59:20  162852.5      0.00
16:59:21  162523.8      0.00
16:59:22  157708.2      0.00
16:59:23  146268.6      0.00
16:59:24  157960.4      0.00
16:59:25  159293.2      0.00
16:59:26  137047.0      0.00
16:59:27  137696.6      0.00
16:59:28  157270.6      0.00
16:59:29  145652.3      0.00
16:59:30  147753.2      0.00
16:59:31  162512.1      0.00
16:59:32  167664.1      0.00
16:59:33  175944.1      0.00
16:59:34  145247.5      0.00
16:59:35  165590.2      0.00
16:59:36  184195.2      0.00
16:59:37  195221.5      0.00
16:59:38  210718.2      0.00
16:59:39  188591.5      0.00
16:59:40  224923.8      0.00
16:59:41  277259.8      0.00
16:59:42  295609.8      0.00
16:59:43  273525.6      0.00
16:59:44  294771.8      0.00
16:59:45  293893.1      0.00
16:59:46  266667.7      0.00
16:59:47  200017.4      0.00
16:59:48  186279.0      0.00
16:59:49  224527.4      0.00
16:59:50  227194.9      0.00
16:59:51  187383.7      0.00
16:59:52  178004.0      0.00
16:59:53  124212.7      0.00
16:59:54  131830.2      0.00
16:59:55  156029.3      0.00
16:59:56  184437.9      0.00
16:59:57  196216.6      0.00
16:59:58  146647.8      0.00
16:59:59  166988.2      0.00
17:00:00  179352.9      0.00
17:00:01  176935.3      0.00
17:00:02  191786.5      0.00
17:00:03  162814.9      0.00
17:00:04  141004.8      0.00
17:00:05  145891.5      0.00
17:00:06  167512.2      0.00
17:00:07  140981.2      0.00
17:00:08  152689.9      0.00
17:00:09  173571.6      0.00
17:00:10  194156.9      0.00
17:00:11  196610.7      0.00
17:00:12  186777.6      0.00
17:00:13  219282.0      0.00
17:00:14  225946.2      0.00
17:00:15  203989.2      0.00
17:00:16  195884.1      0.00
17:00:17  115562.5      0.00
17:00:18  114127.1      0.00
17:00:19  117561.8      0.00
17:00:20  126640.4      0.00
17:00:21  189911.9      0.00
17:00:22  188957.4      0.00
17:00:23  183023.4      0.00
17:00:24  189599.4      0.00
17:00:25  188022.3      0.00
17:00:26  175047.6      0.00
17:00:27  153556.7      0.00
17:00:28  159630.8      0.00
17:00:29  133601.2      0.00
17:00:30  156096.4      0.00
17:00:31  165938.9      0.00
17:00:32  163100.2      0.00
17:00:33  163472.8      0.00
17:00:34  173938.6      0.00
17:00:35  182024.4      0.00
17:00:36  191628.5      0.00
17:00:37  246605.7      0.00
17:00:38  215465.8      0.00
17:00:39  147581.8      0.00
17:00:40  158617.9      0.00
17:00:41  139980.6      0.00
17:00:42  145676.4      0.00
17:00:43  143706.6      0.00
17:00:44  148408.1      0.00
17:00:45  137257.6      0.00
17:00:46  147525.6      0.00
17:00:47  149586.2      0.00
17:00:48  167696.7      0.00
17:00:49  158266.3      0.00
17:00:50  185861.3      0.00
17:00:51  199470.3      0.00
17:00:52  186583.9      0.00
17:00:53  188528.4      0.00
17:00:54  178699.9      0.00
17:00:55  186878.3      0.00
17:00:56  200918.3      0.00
17:00:57  191311.1      0.00
17:00:58  156045.5      0.00
17:00:59  185486.7      0.00
17:01:00  170059.1      0.00
17:01:01  159475.4      0.00
17:01:02  157598.6      0.00
17:01:03  177638.3      0.00
17:01:04  248310.9      0.00
17:01:05  235197.6      0.00
17:01:06  136853.8      0.00
17:01:07  161053.3      0.00
17:01:08  175943.9      0.00
17:01:09  153760.5      0.00
17:01:10  178928.6      0.00
17:01:11  201961.2      0.00
17:01:12  143528.9      0.00
17:01:13  106246.1      0.00
17:01:14  138225.3      0.00
17:01:15  139474.1      0.00
17:01:16  150217.9      0.00
17:01:17  150548.4      0.00
17:01:18  226624.1      0.00
17:01:19  197369.7      0.00
17:01:20  196729.9      0.00
17:01:21  189144.8      0.00
17:01:22  186815.9      0.00
17:01:23  188205.3      0.00
17:01:24  191428.0      0.00
17:01:25  185989.3      0.00
17:01:26  185515.3      0.00
17:01:27  196751.0      0.00
17:01:28  145723.7      0.00
17:01:29  177764.1      0.00
17:01:30  185440.5      0.00
17:01:31  149706.2      0.00
17:01:32  146603.9      0.00
17:01:33  146927.1      0.00
17:01:34  140362.8      0.00
17:01:35  163883.5      0.00
17:01:36  142110.7      0.00
17:01:37  142648.2      0.00
17:01:38  88597.98      0.00
17:01:39  28465.43      0.00
17:01:40  80318.63      0.00
17:01:41  144228.4      0.00
17:01:42  155306.8      0.00
17:01:43  111720.1      0.00
17:01:44  109948.7      0.00
17:01:45  111300.8      0.00
17:01:46  112168.5      0.00
17:01:47  125347.3      0.00
17:01:48  99932.36      0.42
