Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
1,0.0,3.8359375,16,1,0,0
2,88.9,55.92578125,16,22,2,4
3,78.9,62.734375,16,22,2,4
