Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,5.375,[21],1,0,3,0
2,0.0,1488.5234375,"[21, 1, 2, 4, 6, 9, 11, 12, 14, 16, 18, 20, 22, 24, 27, 28, 31, 1, 2, 4, 6, 9, 10, 13, 15, 16, 18, 20, 22, 24, 27, 29, 30]",34,0,160,32
3,122.3,1533.4140625,"[21, 1, 2, 4, 6, 9, 11, 13, 14, 16, 18, 20, 22, 24, 27, 28, 31, 1, 2, 4, 6, 9, 10, 13, 15, 17, 18, 20, 23, 24, 27, 29, 30]",34,0,205,32
4,114.3,1538.30859375,"[21, 1, 2, 4, 6, 9, 11, 13, 14, 16, 18, 20, 22, 24, 27, 28, 31, 1, 2, 4, 6, 9, 10, 13, 15, 17, 19, 20, 23, 24, 27, 29, 30]",34,0,259,32
5,237.90000000000006,1554.45703125,"[21, 1, 2, 4, 6, 8, 11, 13, 15, 16, 18, 21, 22, 24, 26, 29, 31, 1, 2, 4, 7, 9, 10, 12, 14, 17, 19, 20, 23, 25, 27, 28, 30]",34,0,497,32
6,224.20000000000007,1571.34765625,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 21, 22, 24, 26, 29, 31, 1, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,718,32
7,130.0,1576.8125,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 21, 22, 24, 26, 29, 31, 1, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,793,32
8,111.5,1578.4296875,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 21, 22, 24, 26, 29, 31, 1, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,833,32
9,109.9,1579.59765625,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 21, 22, 24, 26, 29, 31, 0, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,888,32
10,125.9,1583.28515625,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 16, 18, 21, 22, 24, 26, 29, 31, 0, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,964,32
11,124.9,1587.546875,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 17, 18, 21, 22, 24, 26, 29, 31, 0, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,1024,32
12,116.0,1590.578125,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 17, 18, 21, 22, 24, 26, 29, 31, 0, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,1066,32
13,119.0,1592.984375,"[21, 1, 2, 4, 6, 9, 10, 12, 14, 17, 18, 21, 22, 24, 26, 28, 31, 0, 2, 4, 7, 9, 10, 12, 15, 16, 19, 20, 23, 25, 27, 29, 31]",34,0,1110,32
14,282.0000000000001,1617.90625,"[21, 1, 3, 4, 6, 8, 11, 12, 14, 17, 18, 21, 22, 25, 26, 28, 30, 0, 2, 5, 7, 9, 10, 13, 15, 16, 19, 20, 23, 24, 27, 28, 31]",34,0,1425,32
15,245.2000000000001,1639.04296875,"[21, 1, 3, 4, 6, 8, 11, 12, 14, 17, 18, 21, 22, 25, 26, 29, 30, 0, 2, 5, 7, 9, 11, 13, 15, 16, 19, 20, 23, 24, 27, 28, 31]",34,0,1662,32
16,523.0999999999999,1692.66796875,"[21, 1, 3, 4, 6, 8, 10, 13, 15, 17, 18, 21, 22, 25, 27, 28, 31, 0, 2, 5, 7, 9, 11, 12, 14, 16, 19, 20, 23, 24, 27, 29, 30]",34,0,2396,32
17,518.1000000000001,1743.45703125,"[21, 1, 3, 4, 6, 8, 10, 13, 14, 17, 18, 21, 22, 25, 26, 28, 31, 0, 2, 5, 7, 9, 11, 12, 15, 16, 19, 20, 23, 24, 27, 29, 30]",34,0,3211,32
18,513.9000000000001,1792.59765625,"[21, 1, 2, 4, 6, 9, 10, 13, 15, 17, 18, 21, 22, 25, 26, 29, 30, 0, 2, 5, 7, 8, 11, 12, 14, 16, 19, 20, 23, 24, 27, 29, 31]",34,0,3955,32
19,518.5000000000001,1844.51171875,"[21, 1, 2, 4, 6, 8, 10, 13, 15, 17, 18, 21, 22, 24, 26, 29, 31, 0, 2, 5, 7, 9, 11, 12, 14, 16, 19, 20, 23, 25, 27, 28, 30]",34,0,4723,32
20,496.9000000000001,1886.52734375,"[21, 1, 3, 4, 6, 8, 10, 12, 14, 17, 18, 21, 22, 24, 26, 29, 31, 0, 3, 5, 7, 9, 11, 13, 15, 16, 19, 20, 23, 25, 27, 28, 30]",34,0,5485,32
21,516.5000000000001,1933.68359375,"[21, 1, 3, 4, 6, 8, 10, 13, 14, 17, 18, 21, 22, 25, 26, 29, 31, 0, 2, 5, 7, 9, 11, 12, 15, 16, 19, 20, 23, 24, 27, 28, 30]",34,0,6248,32
