  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
13:48:23  175405.4      0.00
13:48:24  178579.0      0.00
13:48:25  170047.2      0.00
13:48:26  189047.7      0.00
13:48:27  182991.6      0.00
13:48:28  177166.1      0.00
13:48:29  172974.0      0.00
13:48:30  176687.3      0.00
13:48:31  180823.5      0.00
13:48:32  171409.6      0.00
13:48:33  168581.1      0.00
13:48:34  171785.6      0.00
13:48:35  176041.3      0.00
13:48:36  170195.5      0.00
13:48:37  161281.0      0.00
13:48:38  159973.6      0.00
13:48:39  156871.2      0.00
13:48:40  143784.1      0.00
13:48:41  165073.2      0.00
13:48:42  152078.1      0.00
13:48:43  135840.3      0.00
13:48:44  146124.4      0.00
13:48:45  163805.9      0.00
13:48:46  149199.8      0.00
13:48:47  164567.4      0.00
13:48:48  174567.9      0.00
13:48:49  179700.9      0.00
13:48:50  150729.8      0.00
13:48:51  162712.4      0.00
13:48:52  167391.7      0.00
13:48:53  195189.4      0.00
13:48:54  195682.0      0.00
13:48:55  194161.8      0.00
13:48:56  175650.1      0.00
13:48:57  239604.3      0.00
13:48:58  246016.5      0.00
13:48:59  254816.9      0.00
13:49:00  258404.7      0.00
13:49:01  238754.7      0.00
13:49:02  250804.3      0.00
13:49:03  194291.0      0.00
13:49:04  192937.9      0.00
13:49:05  189432.5      0.00
13:49:06  225378.6      0.00
13:49:07  194309.8      0.00
13:49:08  174309.4      0.00
13:49:09  159813.9      0.00
13:49:10  170558.9      0.00
13:49:11  171335.3      0.00
13:49:12  164998.6      0.00
13:49:13  209750.5      0.00
13:49:14  179039.3      0.00
13:49:15  158683.0      0.00
13:49:16  169854.8      0.00
13:49:17  174356.2      0.00
13:49:18  185234.8      0.00
13:49:19  176085.5      0.00
13:49:20  157223.4      0.00
13:49:21  143647.9      0.00
13:49:22  156614.0      0.00
13:49:23  149609.8      0.00
13:49:24  140459.1      0.00
13:49:25  166882.4      0.00
13:49:26  180629.7      0.00
13:49:27  181859.8      0.00
13:49:28  174056.4      0.00
13:49:29  207404.0      0.00
13:49:30  197411.4      0.00
13:49:31  198188.8      0.00
13:49:32  196705.4      0.00
13:49:33  197359.1      0.00
13:49:34  179867.1      0.00
13:49:35  176195.3      0.00
13:49:36  175099.7      0.00
13:49:37  176156.9      0.00
13:49:38  179668.2      0.00
13:49:39  176148.3      0.00
13:49:40  176996.0      0.00
13:49:41  179066.1      0.00
13:49:42  182075.0      0.00
13:49:43  162053.7      0.00
13:49:44  151507.4      0.00
13:49:45  143875.7      0.00
13:49:46  146854.2      0.00
13:49:47  160385.1      0.00
13:49:48  162829.1      0.00
13:49:49  162771.2      0.00
13:49:50  166014.3      0.00
13:49:51  172671.1      0.00
13:49:52  183777.0      0.00
13:49:53  204571.6      0.00
13:49:54  239533.5      0.00
13:49:55  165308.0      0.00
13:49:56  149959.6      0.00
13:49:57  139397.4      0.00
13:49:58  147721.2      0.00
13:49:59  138851.0      0.00
13:50:00  152566.7      0.00
13:50:01  149473.6      0.00
13:50:02  141617.9      0.00
13:50:03  149378.0      0.00
13:50:04  161765.8      0.00
13:50:05  159928.0      0.00
13:50:06  175626.1      0.00
13:50:07  170559.3      0.00
13:50:08  186434.9      0.00
13:50:09  177589.8      0.00
13:50:10  168582.8      0.00
13:50:11  174478.9      0.00
13:50:12  175113.9      0.00
13:50:13  190018.9      0.00
13:50:14  155750.1      0.00
13:50:15  169165.4      0.00
13:50:16  168007.8      0.00
13:50:17  156389.7      0.00
13:50:18  152073.8      0.00
13:50:19  175230.5      0.00
13:50:20  241723.6      0.00
13:50:21  234999.5      0.00
13:50:22  139728.9      0.00
13:50:23  155173.8      0.00
13:50:24  178756.6      0.00
13:50:25  151357.8      0.00
13:50:26  175000.7      0.00
13:50:27  190881.6      0.00
13:50:28  157408.9      0.00
13:50:29  109576.8      0.00
13:50:30  131486.8      0.00
13:50:31  134594.9      0.00
13:50:32  146796.6      0.00
13:50:33  145605.4      0.00
13:50:34  223118.3      0.00
13:50:35  184142.0      0.00
13:50:36  180422.8      0.00
13:50:37  178693.5      0.00
13:50:38  174071.3      0.00
13:50:39  175846.2      0.00
13:50:40  179686.3      0.00
13:50:41  175646.9      0.00
13:50:42  176179.2      0.00
13:50:43  186906.7      0.00
13:50:44  144833.8      0.00
13:50:45  175738.3      0.00
13:50:46  184948.6      0.00
13:50:47  147611.6      0.00
13:50:48  144727.6      0.00
13:50:49  151342.1      0.00
13:50:50  138266.3      0.00
13:50:51  157042.0      0.00
13:50:52  145522.7      0.00
13:50:53  142019.7      0.00
13:50:54  114371.7      0.00
13:50:55  27991.94      0.00
13:50:56  67559.62      0.00
13:50:57  123294.3      0.00
13:50:58  168827.7      0.00
13:50:59  111346.2      0.00
13:51:00  105983.2      0.00
13:51:01  113073.9      0.00
13:51:02  107492.1      0.00
13:51:03  120533.1      0.00
13:51:04  134558.3      0.00
