  Time           eno3       
HH:MM:SS   KB/s in  KB/s out
13:28:36    122.09      0.00
13:28:37    121.83      0.00
13:28:38    122.34      0.00
13:28:39    122.08      0.00
13:28:40    122.05      0.00
13:28:41    121.92      0.00
13:28:42    122.25      0.00
13:28:43    122.07      0.00
13:28:44    122.08      0.00
13:28:45    122.04      0.00
13:28:46    120.79      0.00
13:28:47    123.36      0.00
13:28:48    122.08      0.00
13:28:49    122.17      0.00
13:28:50    122.08      0.00
13:28:51    122.08      0.00
13:28:52    121.48      0.00
13:28:53    122.53      0.00
13:28:54    121.21      0.00
13:28:55    121.75      0.00
13:28:56    122.79      0.00
13:28:57    121.53      0.00
13:28:58    122.72      0.00
13:28:59    122.21      0.00
13:29:00    122.40      0.00
13:29:01    122.21      0.00
13:29:02    122.07      0.00
13:29:03    120.75      0.00
13:29:04    122.17      0.00
13:29:05    122.87      0.00
13:29:06    122.18      0.00
13:29:07    121.32      0.00
13:29:08    122.30      0.00
13:29:09    121.72      0.00
13:29:10    121.95      0.00
13:29:11    122.32      0.00
13:29:12    122.46      0.00
13:29:13    122.71      0.00
13:29:14    122.10      0.00
13:29:15    120.83      0.00
13:29:16    123.21      0.00
13:29:17    121.34      0.00
13:29:18    121.96      0.00
13:29:19    122.70      0.00
13:29:20    121.52      0.00
13:29:21    122.48      0.00
13:29:22    121.48      0.00
13:29:23    122.18      0.00
13:29:24    122.22      0.00
13:29:25    122.76      0.00
13:29:26    121.18      0.00
13:29:27    122.17      0.00
13:29:28    123.06      0.00
13:29:29    121.94      0.00
13:29:30    121.54      0.00
13:29:31    121.48      0.00
13:29:32    123.15      0.00
13:29:33    121.96      0.00
13:29:34    122.13      0.00
13:29:35    121.26      0.00
13:29:36    123.25      0.00
13:29:37    121.60      0.00
13:29:38    121.16      0.00
13:29:39    122.41      0.00
13:29:40    122.14      0.00
13:29:41    123.04      0.00
13:29:42    120.66      0.00
13:29:43    123.08      0.00
13:29:44    121.85      0.00
13:29:45    122.22      0.00
13:29:46    122.29      0.00
13:29:47    121.87      0.00
13:29:48    121.55      0.00
13:29:49    122.58      0.00
13:29:50    121.60      0.00
13:29:51    122.72      0.00
13:29:52    121.84      0.00
13:29:53    122.84      0.00
13:29:54    121.67      0.00
13:29:55    122.49      0.00
13:29:56    120.95      0.00
13:29:57    122.30      0.00
13:29:58    122.95      0.00
13:29:59    121.85      0.00
13:30:00    121.67      0.00
13:30:01    121.28      0.00
13:30:02    122.23      0.00
13:30:03    123.01      0.00
13:30:04    121.90      0.00
13:30:05    121.85      0.00
13:30:06    121.34      0.00
13:30:07    123.49      0.00
13:30:08    122.09      0.00
