DateTime,Extractor,Folder,PCAP File,Runtime (s),Avg_CPU_Usage (%),Avg_Memory_Usage (MB),Max_Memory_Usage (MB),CPU Cores,CPU Logical Cores,Total Memory (MB),Available Memory (MB)
2024-10-11 04:31:46,rustiflow,/data/cicids2017,cicids2017,145.25783443450928,249.4916666666666,23.136583116319443,46.96484375,16,32,48236.55078125,45220.48828125
2024-10-11 04:34:11,rustiflow,/data/cicids2017,cicids2017,138.10777831077576,259.5912408759123,23.31768932481752,46.28515625,16,32,48236.55078125,45211.8046875
2024-10-11 04:36:29,rustiflow,/data/cicids2017,cicids2017,138.0516860485077,257.6503649635037,23.114279197080293,46.85546875,16,32,48236.55078125,45212.4765625
2024-10-11 04:38:47,rustiflow,/data/cicids2017,cicids2017,148.09819221496582,248.05170068027206,22.55830144557823,45.2578125,16,32,48236.55078125,45209.99609375
2024-10-11 04:41:16,rustiflow,/data/cicids2017,cicids2017,138.8546507358551,259.05474452554745,23.119981751824817,47.20703125,16,32,48236.55078125,45203.96484375
2024-10-21 16:26:52,joy,/data/monday,sample_100k,0.25586438179016113,0.0,4.87890625,4.87890625,16,32,48236.55078125,45201.21484375
2024-10-21 16:26:52,joy,/data/monday,sample_500k,2.151531457901001,32.9,10.454427083333334,13.66796875,16,32,48236.55078125,45200.8671875
2024-10-21 16:26:54,joy,/data/monday,sample_1M,4.7746617794036865,35.9,11.64296875,14.66796875,16,32,48236.55078125,45198.40234375
2024-10-21 16:26:59,joy,/data/monday,sample_2M,9.604363203048706,38.39,12.313671875,14.59765625,16,32,48236.55078125,45202.20703125
2024-10-21 16:27:08,joy,/data/monday,sample_4M,18.953897953033447,41.07894736842105,12.79625822368421,15.03125,16,32,48236.55078125,45209.94140625
2024-10-21 16:27:27,joy,/data/monday,sample_8M,38.025357484817505,51.815789473684205,13.865645559210526,25.41015625,16,32,48236.55078125,45211.640625
2024-10-21 16:28:06,joy,/data/tuesday,sample_100k,0.35708045959472656,0.0,4.84765625,4.84765625,16,32,48236.55078125,45209.6328125
2024-10-21 16:28:06,joy,/data/tuesday,sample_500k,2.0033767223358154,31.4,10.982421875,17.07421875,16,32,48236.55078125,45206.390625
2024-10-21 16:28:08,joy,/data/tuesday,sample_1M,4.437090158462524,52.32000000000001,16.0296875,24.03125,16,32,48236.55078125,45207.33984375
2024-10-21 16:28:12,joy,/data/tuesday,sample_2M,8.8657546043396,48.75555555555555,16.46440972222222,24.05859375,16,32,48236.55078125,45206.53515625
2024-10-21 16:28:21,joy,/data/tuesday,sample_4M,19.49319887161255,45.315000000000005,16.7583984375,23.9765625,16,32,48236.55078125,45209.80859375
2024-10-21 16:28:41,joy,/data/tuesday,sample_8M,38.20545506477356,51.24473684210525,16.97080592105263,24.07421875,16,32,48236.55078125,45215.36328125
2024-10-21 16:29:19,joy,/data/wednesday,sample_100k,0.40386223793029785,0.0,5.29296875,5.29296875,16,32,48236.55078125,45217.5703125
2024-10-21 16:29:19,joy,/data/wednesday,sample_500k,2.0866191387176514,24.333333333333332,6.21484375,6.984375,16,32,48236.55078125,45215.47265625
2024-10-21 16:29:21,joy,/data/wednesday,sample_1M,4.688671588897705,28.78,8.89765625,13.02734375,16,32,48236.55078125,45214.296875
2024-10-21 16:29:26,joy,/data/wednesday,sample_2M,8.893437147140503,37.288888888888884,12.295572916666666,18.67578125,16,32,48236.55078125,45216.1796875
2024-10-21 16:29:35,joy,/data/wednesday,sample_4M,19.889415502548218,36.485,13.170703125,18.85546875,16,32,48236.55078125,45215.78515625
2024-10-21 16:29:55,joy,/data/wednesday,sample_8M,43.10028910636902,54.74186046511628,19.387899709302324,47.16015625,16,32,48236.55078125,45217.0546875
2024-10-21 16:30:38,joy,/data/thursday,sample_100k,0.36341238021850586,0.0,4.015625,4.015625,16,32,48236.55078125,45219.60546875
2024-10-21 16:30:38,joy,/data/thursday,sample_500k,2.4135663509368896,30.5,14.584635416666666,19.01953125,16,32,48236.55078125,45217.578125
2024-10-21 16:30:41,joy,/data/thursday,sample_1M,4.451254367828369,37.480000000000004,16.2078125,18.921875,16,32,48236.55078125,45217.46484375
2024-10-21 16:30:45,joy,/data/thursday,sample_2M,9.577396154403687,38.86,17.61328125,18.94921875,16,32,48236.55078125,45215.921875
2024-10-21 16:30:55,joy,/data/thursday,sample_4M,18.620996475219727,48.3421052631579,18.343338815789473,20.1640625,16,32,48236.55078125,45217.0234375
2024-10-21 16:31:14,joy,/data/thursday,sample_8M,35.327871561050415,57.18,18.62075892857143,20.4765625,16,32,48236.55078125,45220.234375
2024-10-21 16:31:49,joy,/data/friday,sample_100k,0.38206005096435547,0.0,5.046875,5.046875,16,32,48236.55078125,45220.9453125
2024-10-21 16:31:49,joy,/data/friday,sample_500k,1.9856677055358887,27.15,10.888671875,16.9296875,16,32,48236.55078125,45218.0
2024-10-21 16:31:51,joy,/data/friday,sample_1M,4.46181058883667,36.32,14.56171875,17.02734375,16,32,48236.55078125,45215.27734375
2024-10-21 16:31:56,joy,/data/friday,sample_2M,8.688469409942627,38.611111111111114,15.592447916666666,16.93359375,16,32,48236.55078125,45216.984375
2024-10-21 16:32:04,joy,/data/friday,sample_4M,17.986173152923584,44.03333333333333,16.439453125,18.078125,16,32,48236.55078125,45219.8828125
2024-10-21 16:32:22,joy,/data/friday,sample_8M,42.130470514297485,64.73571428571428,30.44038318452381,98.7578125,16,32,48236.55078125,45217.328125
2024-10-21 16:34:00,joy,/data/cicids2017,cicids2017,217.28899145126343,73.4311627906977,20.4109738372093,99.05078125,16,32,48236.55078125,45218.90625
